Block         TrialNumb     Type          JudgeRT       JudgeRESP     ObjectStim    ImageOnset    ISIonset
1             1             First         0             NoResponse    Alifebuo3.jpg  4.736         3.227 
1             2             SameContext   855           f             Aornamentalt5.jpg            10.257        8.748 
1             3             SameContext   1214          f             APUTTER.jpg    15.778        14.269 
1             4             SameContext   877           d             ACANOL.jpg     21.299        19.791 
1             5             SameContext   1092          f             Abeesonahoney.jpg            26.82         25.312 
1             6             SameContext   1563          f             AARTMELON.jpg  32.341        30.833 
1             7             SameContext   1514          d             Achampagnebo2.jpg            37.862        36.354 
1             8             SameContext   1025          d             Ameasuringsp5.jpg            43.383        41.875 
1             9             Boundary      1983          j             Agluegun.jpg   48.905        47.396 
1             10            SameContext   1254          j             Abreakpl2.jpg  54.426        52.917 
1             11            SameContext   957           j             ACAESALAD.jpg  59.947        58.438 
1             12            SameContext   804           k             Abaleofhay.jpg               65.468        63.959 
1             13            SameContext   1235          j             ABUSINEST.jpg  70.989        69.48 
1             14            SameContext   1930          j             Abinder6.jpg   76.51         75.001 
1             15            SameContext   2209          j             Acampingknife.jpg            82.031        80.522 
1             16            SameContext   0             NoResponse    Abandleaders2.jpg            87.552        86.043 
1             17            Boundary      1023          d             Achrisd25.jpg  93.073        91.564 
1             18            SameContext   1238          f             Aancientbuild.jpg            98.594        97.085 
1             19            SameContext   1421          f             ABLACKB14.jpg  104.115       102.606 
1             20            SameContext   780           d             ACOFFPOT3.jpg  109.636       108.127 
1             21            SameContext   0             NoResponse    ACHALCED2.jpg  115.157       113.648 
1             22            SameContext   2210          f             AAEROBENC.jpg  120.678       119.17 
1             23            SameContext   1057          d             Ababmonit.jpg  126.199       124.691 
1             24            SameContext   1376          f             Agarbagebag.jpg              131.72        130.212 
1             25            Boundary      1231          j             AEAREXAM2.jpg  137.241       135.733 
1             26            SameContext   1182          j             ABALLYAR4.jpg  142.762       141.254 
1             27            SameContext   1628          j             Abugle12.jpg   148.284       146.775 
1             28            SameContext   1243          j             AFILM.jpg      153.805       152.296 
1             29            SameContext   1242          j             ACREAME11.jpg  159.326       157.817 
1             30            SameContext   1521          j             AMEATGR14.jpg  164.847       163.338 
1             31            SameContext   984           j             Aantiquerota7.jpg            170.368       168.859 
1             32            Last          1191          j             APIESERVE.jpg  175.889       174.38 
2             1             First         0             NoResponse    AASPHALT.jpg   4.628         3.119 
2             2             SameContext   1290          d             Ahourglass4.jpg              10.149        8.641 
2             3             SameContext   1633          f             APOTGOLD2.jpg  15.67         14.162 
2             4             SameContext   1288          f             ACOCONUT2.jpg  21.191        19.683 
2             5             SameContext   767           d             Aclock261.jpg  26.712        25.204 
2             6             SameContext   1958          d             Afan49.jpg     32.233        30.725 
2             7             SameContext   780           f             APICNICBL.jpg  37.755        36.246 
2             8             SameContext   931           d             ABOOK23.jpg    43.276        41.767 
2             9             Boundary      874           k             APARSLEY.jpg   48.797        47.288 
