Block         TrialNumb     Type          JudgeRT       JudgeRESP     ObjectStim    ImageOnset    ISIonset
1             1             First         0             NoResponse    Afloweredsan3.jpg            4.683         3.175 
1             2             SameContext   0             NoResponse    AFOODBLEN.jpg  10.204        8.696 
1             3             SameContext   0             NoResponse    Acactus58.jpg  15.726        14.217 
1             4             SameContext   0             NoResponse    AICEUBETR.jpg  21.247        19.738 
1             5             SameContext   0             NoResponse    Agraduationh2.jpg            26.768        25.259 
1             6             SameContext   0             NoResponse    Apokerchips3.jpg             32.289        30.78 
1             7             SameContext   0             NoResponse    ADRYWOOD.jpg   37.81         36.301 
1             8             SameContext   0             NoResponse    ACAROUSE2.jpg  43.331        41.822 
1             9             Boundary      0             NoResponse    Abandleaders2.jpg            48.852        47.343 
1             10            SameContext   0             NoResponse    APINGPON3.jpg  54.373        52.864 
1             11            SameContext   0             NoResponse    Agarbagebag.jpg              59.894        58.385 
1             12            SameContext   0             NoResponse    AGOLDCUP6.jpg  65.415        63.906 
1             13            SameContext   0             NoResponse    ABATHTUB3.jpg  70.936        69.427 
1             14            SameContext   0             NoResponse    Abottleopener.jpg            76.457        74.948 
1             15            SameContext   0             NoResponse    ANUTCRA10.jpg  81.978        80.469 
1             16            SameContext   0             NoResponse    Agiftbag20.jpg               87.499        85.991 
1             17            Boundary      0             NoResponse    Alock34.jpg    93.02         91.512 
1             18            SameContext   0             NoResponse    Abridge9.jpg   98.541        97.033 
1             19            SameContext   0             NoResponse    Alifebuo3.jpg  104.062       102.554 
1             20            SameContext   0             NoResponse    AHYDRANTF.jpg  109.583       108.075 
1             21            SameContext   0             NoResponse    ALOVSEA10.jpg  115.105       113.596 
1             22            SameContext   0             NoResponse    Aancientbuild.jpg            120.626       119.117 
1             23            SameContext   0             NoResponse    Aboxofchocola.jpg            126.147       124.638 
1             24            SameContext   0             NoResponse    Alifeves2.jpg  131.668       130.159 
1             25            Boundary      0             NoResponse    Apaperclip6.jpg              137.189       135.68 
1             26            SameContext   0             NoResponse    Abackpack11.jpg              142.71        141.201 
1             27            SameContext   0             NoResponse    Acabinetwithm.jpg            148.231       146.722 
1             28            SameContext   0             NoResponse    Aammonitefo14.jpg            153.752       152.243 
1             29            SameContext   0             NoResponse    ADAQUIRI.jpg   159.273       157.764 
1             30            SameContext   0             NoResponse    Achrisd25.jpg  164.794       163.285 
1             31            SameContext   0             NoResponse    Abicycleglove.jpg            170.315       168.806 
1             32            Last          0             NoResponse    ABLACKB14.jpg  175.836       174.327 
2             1             First         1916          k             AARTMELON.jpg  4.636         3.127 
2             2             SameContext   1659          j             A1OCLOC2.jpg   10.157        8.648 
2             3             SameContext   1250          k             Abeesonahoney.jpg            15.678        14.169 
2             4             SameContext   1809          j             Afan49.jpg     21.199        19.69 
2             5             SameContext   0             NoResponse    ADOGFOOD.jpg   26.72         25.211 
2             6             SameContext   1759          k             Aornamentalt5.jpg            32.241        30.732 
2             7             SameContext   1446          j             AELECBEA6.jpg  37.762        36.253 
2             8             SameContext   1757          k             ACOCONUT2.jpg  43.283        41.774 
2             9             Boundary      1604          d             Acartonofegg3.jpg            48.804        47.295 
2             10            SameContext   1147          f             A3leafcl4.jpg  54.325        52.817 
2             11            SameContext   882           d             Ablouse2.jpg   59.846        58.338 
2             12            SameContext   1881          d             Aclimbersicep.jpg            65.367        63.859 
2             13            SameContext   1032          d             Acandlehold17.jpg            70.888        69.38 
2             14            SameContext   1182          f             Abaleofhay.jpg               76.41         74.901 
2             15            SameContext   1981          f             AARTIVE6.jpg   81.931        80.422 
2             16            SameContext   1060          d             A_teabag.jpg   87.452        85.943 
2             17            Boundary      1587          j             AHONEYJA2.jpg  92.973        91.464 
2             18            SameContext   986           k             ABULDOZER.jpg  98.494        96.985 
2             19            SameContext   1513          k             AGARBCAN.jpg   104.015       102.506 
2             20            SameContext   976           j             Aclock261.jpg  109.536       108.027 
2             21            SameContext   1935          j             ABULLDOG5.jpg  115.057       113.548 
2             22            SameContext   1510          j             Abreakpl2.jpg  120.578       119.069 
2             23            SameContext   1621          j             Abrooch100.jpg               126.099       124.59 
