Block         TrialNumb     Type          JudgeRT       JudgeRESP     ObjectStim    ImageOnset    ISIonset
9             12            SameContext   812           f             AJACKOL23.jpg  65.356        63.847 
9             13            SameContext   707           f             APARKBENC.jpg  70.877        69.368 
9             14            SameContext   650           f             Agardeningpai.jpg            76.398        74.889 
9             15            SameContext   1137          f             Aflower102.jpg               81.919        80.41 
9             16            SameContext   880           f             AELECBEA6.jpg  87.44         85.931 
9             17            Boundary      1279          j             ABUGLE2.jpg    92.961        91.452 
9             18            SameContext   1334          k             AGARDHOSE.jpg  98.482        96.973 
9             19            SameContext   1717          k             Abackpack11.jpg              104.003       102.494 
9             20            SameContext   1852          j             AGOLDCUP6.jpg  109.524       108.015 
9             21            SameContext   2243          j             Aantiquesofa4.jpg            115.045       113.537 
9             22            SameContext   0             NoResponse    Apercussioni3.jpg            120.566       119.058 
9             23            SameContext   1569          k             ADOGLEAS2.jpg  126.087       124.579 
9             24            SameContext   800           j             AMICRO67.jpg   131.608       130.1 
9             25            Boundary      686           f             ABARROWRE.jpg  137.13        135.621 
9             26            SameContext   1357          d             Apokerchips3.jpg             142.651       141.142 
9             27            SameContext   1364          f             ABIRDHOU9.jpg  148.172       146.663 
9             28            SameContext   995           f             Abicycleglove.jpg            153.693       152.184 
9             29            SameContext   1058          f             Acarrot.jpg    159.214       157.705 
9             30            SameContext   1025          f             Ahawk3.jpg     164.735       163.226 
9             31            SameContext   1560          d             AIRONBOA8.jpg  170.256       168.747 
9             32            Last          1951          f             Acastle22.jpg  175.777       174.268 
10            1             First         882           j             Acartofgroce3.jpg            4.622         3.114 
10            2             SameContext   1201          k             AGRAINSI5.jpg  10.143        8.635 
10            3             SameContext   1448          j             ABLACSUI3.jpg  15.664        14.156 
10            4             SameContext   702           k             Aleopard19.jpg               21.186        19.677 
10            5             SameContext   1717          j             Aflask19.jpg   26.707        25.198 
10            6             SameContext   1100          k             APIESERVE.jpg  32.228        30.719 
10            7             SameContext   1315          k             Abarn4.jpg     37.749        36.24 
10            8             SameContext   1914          k             Abeermug11.jpg               43.27         41.761 
10            9             Boundary      1073          f             Abroom23.jpg   48.791        47.282 
10            10            SameContext   1648          d             Aglassbottle6.jpg            54.312        52.803 
10            11            SameContext   1775          d             Acampingknife.jpg            59.833        58.324 
10            12            SameContext   1174          d             Adiscoball2.jpg              65.354        63.845 
10            13            SameContext   1781          f             ACAPTAIN9.jpg  70.875        69.366 
10            14            SameContext   836           d             ACREAME11.jpg  76.396        74.887 
10            15            SameContext   1731          f             ACAROSLI2.jpg  81.917        80.408 
10            16            SameContext   842           f             AFBLADE.jpg    87.438        85.929 
10            17            Boundary      1673          j             A1OCLOC2.jpg   92.959        91.451 
10            18            SameContext   1256          j             AHOSPBED.jpg   98.48         96.972 
10            19            SameContext   1655          j             ABUSINEST.jpg  104.001       102.493 
10            20            SameContext   1982          j             Afruitbasket2.jpg            109.522       108.014 
10            21            SameContext   1348          k             APEELER.jpg    115.044       113.535 
10            22            SameContext   1107          k             Aconcreteblo3.jpg            120.565       119.056 
10            23            SameContext   0             NoResponse    AFERRAF40.jpg  126.086       124.577 
10            24            SameContext   705           k             ACEMPOST.jpg   131.607       130.098 
10            25            Boundary      896           f             Ajetski15.jpg  137.128       135.619 
10            26            SameContext   839           f             Aelephant9.jpg               142.649       141.14 
10            27            SameContext   1438          d             Acomputerkey2.jpg            148.17        146.661 
10            28            SameContext   0             NoResponse    Acandlehold17.jpg            153.691       152.182 
10            29            SameContext   1036          f             Aflower136.jpg               159.212       157.703 
10            30            SameContext   851           f             AARCCHAR2.jpg  164.733       163.224 
10            31            SameContext   1194          f             AAMBULAN7.jpg  170.254       168.745 
10            32            Last          2001          f             Alifebuo3.jpg  175.775       174.266 
