Block         TrialNumb     Type          JudgeRT       JudgeRESP     ObjectStim    ImageOnset    ISIonset
1             1             First         0             NoResponse    ACHESSPI4.jpg  4.687         3.178 
1             2             SameContext   0             NoResponse    Aboxofchocola.jpg            10.208        8.699 
1             3             SameContext   0             NoResponse    ABLOODCEA.jpg  15.729        14.22 
1             4             SameContext   0             NoResponse    Ababseat2.jpg  21.25         19.741 
1             5             SameContext   0             NoResponse    ACOCONUT2.jpg  26.771        25.262 
1             6             SameContext   0             NoResponse    AGLASSBAL.jpg  32.292        30.783 
1             7             SameContext   0             NoResponse    Acarrot.jpg    37.813        36.305 
1             8             SameContext   0             NoResponse    ABACKHOE2.jpg  43.334        41.826 
1             9             Boundary      0             NoResponse    Aavocado7.jpg  48.855        47.347 
1             10            SameContext   0             NoResponse    anvil.jpg      54.377        52.868 
1             11            SameContext   0             NoResponse    Acactus58.jpg  59.898        58.389 
1             12            SameContext   0             NoResponse    Abaggcon2.jpg  65.419        63.91 
1             13            SameContext   0             NoResponse    AMANJUI2.jpg   70.94         69.431 
1             14            SameContext   0             NoResponse    AJACKOL23.jpg  76.461        74.952 
1             15            SameContext   0             NoResponse    Aglasscontai3.jpg            81.982        80.473 
1             16            SameContext   0             NoResponse    Aconferencer3.jpg            87.503        85.994 
1             17            Boundary      0             NoResponse    ACAT6.jpg      93.024        91.515 
1             18            SameContext   0             NoResponse    ALOVSEA10.jpg  98.545        97.036 
1             19            SameContext   0             NoResponse    ABARPEAR.jpg   104.066       102.557 
1             20            SameContext   0             NoResponse    AORIGIRL3.jpg  109.587       108.078 
1             21            SameContext   0             NoResponse    Alaundrybask2.jpg            115.108       113.599 
1             22            SameContext   0             NoResponse    AFRAME15.jpg   120.629       119.12 
1             23            SameContext   0             NoResponse    Aclothespin2.jpg             126.15        124.642 
1             24            SameContext   0             NoResponse    AMUSICSTA.jpg  131.671       130.163 
1             25            Boundary      0             NoResponse    APICNICBL.jpg  137.192       135.684 
1             26            SameContext   0             NoResponse    AAMBULAN7.jpg  142.713       141.205 
1             27            SameContext   0             NoResponse    Aleaf75.jpg    148.235       146.726 
1             28            SameContext   0             NoResponse    Afloppydisk6.jpg             153.756       152.247 
1             29            SameContext   0             NoResponse    ACHRIST14.jpg  159.277       157.768 
1             30            SameContext   0             NoResponse    Adice10.jpg    164.798       163.289 
1             31            SameContext   0             NoResponse    airhocckytable.jpg           170.319       168.81 
1             32            Last          0             NoResponse    Afaucet9.jpg   175.84        174.331 
2             1             First         0             NoResponse    Ahourglass4.jpg              4.619         3.111 
2             2             SameContext   0             NoResponse    Aancientstat3.jpg            10.14         8.632 
2             3             SameContext   0             NoResponse    ACAROUSE2.jpg  15.662        14.153 
2             4             SameContext   0             NoResponse    Achair618.jpg  21.183        19.674 
2             5             SameContext   0             NoResponse    Afloweredsan3.jpg            26.704        25.195 
2             6             SameContext   0             NoResponse    AFBLADE.jpg    32.225        30.716 
2             7             SameContext   0             NoResponse    AMOUSWHEE.jpg  37.746        36.237 
2             8             SameContext   0             NoResponse    AEAREXAM2.jpg  43.267        41.758 
2             9             Boundary      0             NoResponse    AEIFFELTO.jpg  48.788        47.279 
2             10            SameContext   0             NoResponse    AMEATGR14.jpg  54.309        52.8 
2             11            SameContext   0             NoResponse    AHEDGEHOG.jpg  59.83         58.321 
2             12            SameContext   0             NoResponse    Agolfbag.jpg   65.351        63.842 
2             13            SameContext   0             NoResponse    AARMYTRUK.jpg  70.872        69.363 
