Block         TrialNumb     Type          JudgeRT       JudgeRESP     ObjectStim    ImageOnset    ISIonset
1             1             First         0             NoResponse    ACHERRY.jpg    4.718         3.209 
1             2             SameContext   0             NoResponse    APERSRUG.jpg   10.239        8.73 
1             3             SameContext   0             NoResponse    AEIFFELTO.jpg  15.76         14.251 
1             4             SameContext   0             NoResponse    AHONEYJA2.jpg  21.281        19.773 
1             5             SameContext   0             NoResponse    APICKLES6.jpg  26.802        25.294 
1             6             SameContext   0             NoResponse    Aallterrain10.jpg            32.323        30.815 
1             7             SameContext   0             NoResponse    Apokerchips3.jpg             37.844        36.336 
1             8             SameContext   0             NoResponse    ACAPTAIN9.jpg  43.366        41.857 
1             9             Boundary      0             NoResponse    asparagus.jpg  48.887        47.378 
1             10            SameContext   0             NoResponse    Acamera101.jpg               54.408        52.899 
1             11            SameContext   0             NoResponse    bobbypins.jpg  59.929        58.42 
1             12            SameContext   0             NoResponse    APUTTER.jpg    65.45         63.941 
1             13            SameContext   0             NoResponse    Asandal7.jpg   70.971        69.462 
1             14            SameContext   0             NoResponse    AOUTHOUSE.jpg  76.492        74.983 
1             15            SameContext   0             NoResponse    baseball.jpg   82.013        80.504 
1             16            SameContext   0             NoResponse    Abaggcon2.jpg  87.534        86.025 
1             17            Boundary      0             NoResponse    ARCMPPOL2.jpg  93.055        91.546 
1             18            SameContext   0             NoResponse    Atrailer5.jpg  98.576        97.067 
1             19            SameContext   0             NoResponse    Awindmill3.jpg               104.097       102.588 
1             20            SameContext   0             NoResponse    batslbir.jpg   109.618       108.11 
1             21            SameContext   0             NoResponse    Afloweredsan3.jpg            115.139       113.631 
1             22            SameContext   0             NoResponse    ASLED7.jpg     120.66        119.152 
1             23            SameContext   0             NoResponse    AHEDGEHOG.jpg  126.182       124.673 
1             24            SameContext   0             NoResponse    Abrooch100.jpg               131.703       130.194 
1             25            Boundary      0             NoResponse    Abeesonahoney.jpg            137.224       135.715 
1             26            SameContext   0             NoResponse    brownie.jpg    142.745       141.236 
1             27            SameContext   38            d             Abarn4.jpg     148.266       146.757 
1             28            SameContext   0             NoResponse    AORIGIRL3.jpg  153.787       152.278 
1             29            SameContext   612           d             AEAREXAM2.jpg  159.308       157.799 
1             30            SameContext   0             NoResponse    Adiscoball2.jpg              164.829       163.32 
1             31            SameContext   0             NoResponse    Abroom23.jpg   170.35        168.841 
1             32            Last          0             NoResponse    Asaxophone.jpg               175.871       174.362 
2             1             First         0             NoResponse    ARASPBER2.jpg  4.622         3.114 
2             2             SameContext   0             NoResponse    AOPGLASS.jpg   10.143        8.635 
2             3             SameContext   1264          j             ACOFFPOT3.jpg  15.664        14.156 
2             4             SameContext   2078          k             AGRAINSI5.jpg  21.186        19.677 
2             5             SameContext   1853          j             Atropicalpine.jpg            26.707        25.198 
2             6             SameContext   796           j             ABLLIGHTB.jpg  32.228        30.719 
2             7             SameContext   923           j             Aspraybottle4.jpg            37.749        36.24 
2             8             SameContext   1570          k             Asafetybelt.jpg              43.27         41.761 
2             9             Boundary      1145          f             AARTICHO1.jpg  48.791        47.282 
2             10            SameContext   1000          d             Adaisies3.jpg  54.312        52.803 
2             11            SameContext   927           d             AHIBACHI.jpg   59.833        58.324 
2             12            SameContext   1422          f             Afloppydisk6.jpg             65.354        63.845 
2             13            SameContext   901           d             Aflower102.jpg               70.875        69.366 
2             14            SameContext   1292          f             Agiftbag20.jpg               76.396        74.887 
2             15            SameContext   1195          d             bison.jpg      81.917        80.408 
2             16            SameContext   826           d             AARTPLANT.jpg  87.438        85.93 
2             17            Boundary      2089          j             Abananasundae.jpg            92.959        91.451 
2             18            SameContext   920           j             ASTRAINE8.jpg  98.48         96.972 
2             19            SameContext   1039          k             Acorn10.jpg    104.001       102.493 
2             20            SameContext   1334          k             ACONSTHA2.jpg  109.522       108.014 
2             21            SameContext   932           k             AIRONBOA8.jpg  115.044       113.535 
2             22            SameContext   2291          k             Aairtank7.jpg  120.565       119.056 
2             23            SameContext   922           j             ABELL7.jpg     126.086       124.577 
2             24            SameContext   1185          j             AANTSTOV6.jpg  131.607       130.098 
2             25            Boundary      1360          f             AOVENMIT5.jpg  137.128       135.619 
2             26            SameContext   1327          f             butterflycross-stitch.jpg    142.649       141.14 
2             27            SameContext   1398          f             APANCAKE3.jpg  148.17        146.661 
2             28            SameContext   949           f             ABILLTABL.jpg  153.691       152.182 
2             29            SameContext   772           f             Apaperclip6.jpg              159.212       157.703 
2             30            SameContext   995           f             AMANJUI2.jpg   164.733       163.224 
2             31            SameContext   1066          f             AICEUBETR.jpg  170.254       168.745 
2             32            Last          825           f             ACUSHIO60.jpg  175.775       174.267 
3             1             First         1788          i             Abreadrolls.jpg              4.628         3.12 
3             2             SameContext   850           i             ACAFLATT3.jpg  10.15         8.641 
3             3             SameContext   1537          j             ACANE2.jpg     15.671        14.162 
3             4             SameContext   984           i             ATOQUE4.jpg    21.192        19.683 
3             5             SameContext   1495          i             Ashelf27.jpg   26.713        25.204 
3             6             SameContext   1702          i             Achrisd25.jpg  32.234        30.725 
3             7             SameContext   861           j             APARKMET6.jpg  37.755        36.246 
3             8             SameContext   796           i             AHAMPER.jpg    43.276        41.767 
3             9             Boundary      0             NoResponse    ABREASPU2.jpg  48.797        47.288 
3             10            SameContext   1514          f             ADRILL3.jpg    54.318        52.809 
3             11            SameContext   1785          d             ATOILBAG2.jpg  59.839        58.33 
3             12            SameContext   976           d             basketball.jpg               65.36         63.851 
3             13            SameContext   823           f             Aashtray67.jpg               70.881        69.373 
3             14            SameContext   1006          d             clownfish.jpg  76.402        74.894 
3             15            SameContext   1125          d             AHORSHOE2.jpg  81.923        80.415 
3             16            SameContext   844           f             ASEWING.jpg    87.444        85.936 
3             17            Boundary      1827          i             AWINDSU21.jpg  92.965        91.457 
3             18            SameContext   1129          j             AMASCARA.jpg   98.487        96.978 
3             19            SameContext   1144          j             ABATHTUB3.jpg  104.008       102.499 
3             20            SameContext   1007          j             ADART3.jpg     109.529       108.02 
3             21            SameContext   1622          j             burrito.jpg    115.05        113.541 
3             22            SameContext   877           i             Abaleofhay.jpg               120.571       119.062 
3             23            SameContext   1172          i             Abaseballcap.jpg             126.092       124.583 
3             24            SameContext   1123          i             cigarette03.jpg              131.613       130.104 
3             25            Boundary      1250          f             Abasket108.jpg               137.134       135.625 
3             26            SameContext   985           d             AANBABYCA.jpg  142.655       141.146 
3             27            SameContext   1608          d             Aspeakers4.jpg               148.176       146.667 
3             28            SameContext   982           f             Alock34.jpg    153.697       152.188 
3             29            SameContext   990           d             ACRICKET2.jpg  159.218       157.709 
3             30            SameContext   1205          f             A_teabag.jpg   164.739       163.231 
3             31            SameContext   1092          d             chocolatbox.jpg              170.26        168.752 
3             32            Last          907           f             ABALLBEAR.jpg  175.781       174.273 
