Block         TrialNumb     Type          JudgeRT       JudgeRESP     ObjectStim    ImageOnset    ISIonset
1             1             First         0             NoResponse    ADART3.jpg     4.693         3.184 
1             2             SameContext   930           d             AASCDESC.jpg   10.214        8.705 
1             3             SameContext   993           d             Akeyboard3.jpg               15.735        14.226 
1             4             SameContext   1032          d             AMIXER1.jpg    21.256        19.747 
1             5             SameContext   1319          d             AFERRAF40.jpg  26.777        25.268 
1             6             SameContext   894           f             Aancientstat3.jpg            32.298        30.79 
1             7             SameContext   957           d             APICKLES6.jpg  37.819        36.311 
1             8             SameContext   1012          d             Aantiquejuke2.jpg            43.34         41.832 
1             9             Boundary      1115          j             Ablackboardw3.jpg            48.861        47.353 
1             10            SameContext   929           k             Acactus58.jpg  54.383        52.874 
1             11            SameContext   784           k             ACAROUSE2.jpg  59.904        58.395 
1             12            SameContext   895           k             Abananasundae.jpg            65.425        63.916 
1             13            SameContext   910           k             APICNICBL.jpg  70.946        69.437 
1             14            SameContext   1133          d             Ababmonit.jpg  76.467        74.958 
1             15            SameContext   1068          j             AHAMPER.jpg    81.988        80.479 
1             16            SameContext   1275          k             Afaucet9.jpg   87.509        86 
1             17            Boundary      2034          d             ABREASPU2.jpg  93.03         91.521 
1             18            SameContext   1049          f             Aashtray67.jpg               98.551        97.042 
1             19            SameContext   1024          f             APIESERVE.jpg  104.072       102.563 
1             20            SameContext   1015          f             Alifebuo3.jpg  109.593       108.084 
1             21            SameContext   830           f             Abackpack11.jpg              115.114       113.605 
1             22            SameContext   1589          f             ACANE2.jpg     120.635       119.126 
1             23            SameContext   980           d             Achair618.jpg  126.156       124.648 
1             24            SameContext   1835          f             Aglasscontai3.jpg            131.677       130.169 
1             25            Boundary      1330          j             AMOUSWHEE.jpg  137.198       135.69 
1             26            SameContext   713           k             Apitchfork4.jpg              142.719       141.211 
1             27            SameContext   711           k             Agasblower2.jpg              148.241       146.732 
1             28            SameContext   1270          j             AEAREXAM2.jpg  153.762       152.253 
1             29            SameContext   0             NoResponse    Alock34.jpg    159.283       157.774 
1             30            SameContext   820           j             ACAFLATT3.jpg  164.804       163.295 
1             31            SameContext   955           k             AOPGLASS.jpg   170.325       168.816 
1             32            Last          1130          j             AICEUBETR.jpg  175.846       174.337 
2             1             First         682           k             Aornamentalt5.jpg            4.606         3.097 
2             2             SameContext   1137          k             Acartofgroce3.jpg            10.127        8.618 
2             3             SameContext   1608          k             AANTTRUCK.jpg  15.648        14.139 
2             4             SameContext   927           j             AORIGIRL3.jpg  21.169        19.66 
2             5             SameContext   1270          k             Adoorknocker2.jpg            26.69         25.181 
2             6             SameContext   949           k             AGOLFIRON.jpg  32.211        30.702 
2             7             SameContext   980           j             ACUTLERYB.jpg  37.732        36.223 
2             8             SameContext   771           k             ARAILLIGH.jpg  43.253        41.744 
2             9             Boundary      1146          f             Abandage3.jpg  48.774        47.265 
2             10            SameContext   777           f             AGARDHOSE.jpg  54.295        52.786 
2             11            SameContext   1248          f             Abandleaders2.jpg            59.816        58.308 
2             12            SameContext   927           f             aardvark.jpg   65.337        63.829 
2             13            SameContext   1326          d             AELECBEA6.jpg  70.858        69.35 
2             14            SameContext   1301          d             Aconferencer3.jpg            76.379        74.871 
2             15            SameContext   803           f             AHEDGEHOG.jpg  81.901        80.392 
2             16            SameContext   858           f             Aancientbuild.jpg            87.422        85.913 
2             17            Boundary      945           k             AAMBULAN7.jpg  92.943        91.434 
2             18            SameContext   808           k             ADAQUIRI.jpg   98.464        96.955 
2             19            SameContext   943           k             AHAZELNU3.jpg  103.985       102.476 
2             20            SameContext   1182          k             Abasket108.jpg               109.506       107.997 
2             21            SameContext   1437          k             Acomputerbag.jpg             115.027       113.518 
2             22            SameContext   1228          j             ACUSHIO60.jpg  120.548       119.039 
2             23            SameContext   0             NoResponse    ADOGLEAS2.jpg  126.069       124.56 
2             24            SameContext   1018          k             Aairtank7.jpg  131.59        130.081 
2             25            Boundary      1089          d             ABLLIGHTB.jpg  137.111       135.602 
2             26            SameContext   928           f             Abaseballcap.jpg             142.632       141.123 
2             27            SameContext   1607          f             ACOFFTA18.jpg  148.153       146.645 
2             28            SameContext   1638          f             Aglassbottle6.jpg            153.674       152.166 
2             29            SameContext   589           d             APEPPSHA4.jpg  159.195       157.687 
2             30            SameContext   1012          d             AAEROBENC.jpg  164.716       163.208 
2             31            SameContext   930           f             Alifeves2.jpg  170.238       168.729 
2             32            Last          1609          f             ALOOFA.jpg     175.759       174.25 
3             1             First         1190          d             ACHEESEB3.jpg  4.634         3.125 
3             2             SameContext   861           d             Acabinetwithm.jpg            10.155        8.646 
3             3             SameContext   1124          f             AARCHERY.jpg   15.676        14.167 
3             4             SameContext   883           f             Abarn4.jpg     21.197        19.688 
3             5             SameContext   1538          f             Aflower102.jpg               26.718        25.21 
3             6             SameContext   985           f             ADINGHY.jpg    32.239        30.731 
3             7             SameContext   1096          f             Afloppydisk6.jpg             37.76         36.252 
3             8             SameContext   607           d             ACDRAINER.jpg  43.281        41.773 
3             9             Boundary      1133          j             AIRONBOA8.jpg  48.803        47.294 
3             10            SameContext   740           k             Acementfinish.jpg            54.324        52.815 
3             11            SameContext   1667          j             Aopenbriefcas.jpg            59.845        58.336 
3             12            SameContext   1706          k             AARCCHAR2.jpg  65.366        63.857 
