Block         ItemNumber    Condition     ConditionSpecific           SourceRESP    SourceCorrRESP              SourceRT      Sound         SoundSide     Object        SourceAcc
3             9             Boundary      BoundaryFirst f             j             579           900Hz.wav     RIGHT         AREDPLUM.jpg  0
4             18            SameContext   WithinThird   j             j             805           700Hz.wav     RIGHT         camel.jpg     1
4             32            Last          LastItem      j             f             845           500Hz.wav     LEFT          ABROKUMBR.jpg 0
4             23            SameContext   WithinThird   j             j             812           700Hz.wav     RIGHT         Aslate.jpg    1
4             14            SameContext   WithinSecond  f             f             659           600Hz.wav     LEFT          ATURKEY11.jpg 1
4             29            SameContext   WithinFourth  f             f             808           500Hz.wav     LEFT          Awomansshoe3.jpg            1
4             15            SameContext   WithinSecond  j             f             1768          600Hz.wav     LEFT          Asoapdish3.jpg              0
4             3             SameContext   WithinFirst   f             j             1758          800Hz.wav     RIGHT         AAMBULAN7.jpg 0
4             13            SameContext   WithinSecond  j             f             20324         600Hz.wav     LEFT          AWATERJU3.jpg 0
4             31            SameContext   WithinFourth  f             f             3162          500Hz.wav     LEFT          AANTHAT2.jpg  1
4             12            SameContext   WithinSecond  j             f             2503          600Hz.wav     LEFT          AWISHWELL.jpg 0
4             27            SameContext   WithinFourth  j             f             2187          500Hz.wav     LEFT          Adaisies3.jpg 0
4             9             Boundary      BoundaryFirst f             f             1515          600Hz.wav     LEFT          Aflower102.jpg              1
4             11            SameContext   WithinSecond  j             f             898           600Hz.wav     LEFT          ASMOKDE16.jpg 0
4             4             SameContext   WithinFirst   j             j             1255          800Hz.wav     RIGHT         Aruler12.jpg  1
4             20            SameContext   WithinThird   j             j             1063          700Hz.wav     RIGHT         bowtie.jpg    1
4             24            SameContext   WithinThird   f             j             1734          700Hz.wav     RIGHT         ACAROUSE2.jpg 0
4             30            SameContext   WithinFourth  f             f             1341          500Hz.wav     LEFT          Abloodorange.jpg            1
4             19            SameContext   WithinThird   j             j             2962          700Hz.wav     RIGHT         Apeanut3.jpg  1
4             8             SameContext   WithinFirst   j             j             1750          800Hz.wav     RIGHT         ASCSIPORT.jpg 1
4             5             SameContext   WithinFirst   f             j             1565          800Hz.wav     RIGHT         Aclothespin2.jpg            0
4             7             SameContext   WithinFirst   j             j             1427          800Hz.wav     RIGHT         Acomputerkey2.jpg           1
4             21            SameContext   WithinThird   f             j             2493          700Hz.wav     RIGHT         ASTAMPS.jpg   0
4             6             SameContext   WithinFirst   j             j             650           800Hz.wav     RIGHT         ACAMPFIRE.jpg 1
4             16            SameContext   WithinSecond  f             f             607           600Hz.wav     LEFT          ABLACKB14.jpg 1
4             26            SameContext   WithinFourth  f             f             638           500Hz.wav     LEFT          ASCREEN3.jpg  1
4             22            SameContext   WithinThird   f             j             1284          700Hz.wav     RIGHT         AOVENMIT5.jpg 0
4             28            SameContext   WithinFourth  j             f             707           500Hz.wav     LEFT          Astadium.jpg  0
4             17            Boundary      BoundarySecond              j             j             1079          700Hz.wav     RIGHT         Ahighlightin2.jpg           1
4             1             First         FirstItem     f             j             2389          800Hz.wav     RIGHT         Aservicedesk.jpg            0
4             2             SameContext   WithinFirst   j             j             902           800Hz.wav     RIGHT         Aleaf75.jpg   1
4             25            Boundary      BoundaryThird f             f             818           500Hz.wav     LEFT          AWEIGHTS3.jpg 1
4             10            SameContext   WithinSecond  j             f             770           600Hz.wav     LEFT          ADUSTER5.jpg  0
5             10            SameContext   WithinSecond  f             j             1261          700Hz.wav     RIGHT         AMUSICSTA.jpg 0
5             6             SameContext   WithinFirst   j             f             445           900Hz.wav     LEFT          AWEIGHT11.jpg 0
5             7             SameContext   WithinFirst   f             f             338           900Hz.wav     LEFT          ACAT6.jpg     1
5             24            SameContext   WithinThird   j             f             10            800Hz.wav     LEFT          batslct.jpg   0
5             15            SameContext   WithinSecond  j             j             438           700Hz.wav     RIGHT         Abuilding5.jpg              1
5             13            SameContext   WithinSecond  f             j             835           700Hz.wav     RIGHT         Atriangle2.jpg              0
5             16            SameContext   WithinSecond  j             j             858           700Hz.wav     RIGHT         Acabinetwithm.jpg           1
5             9             Boundary      BoundaryFirst j             j             311           700Hz.wav     RIGHT         brownie.jpg   1
5             21            SameContext   WithinThird   f             f             1129          800Hz.wav     LEFT          ABEDROOM8.jpg 1
5             29            SameContext   WithinFourth  f             j             413           1000Hz.wav    RIGHT         Agarbagebag.jpg             0
5             20            SameContext   WithinThird   j             f             1971          800Hz.wav     LEFT          Azucchini9.jpg              0
5             22            SameContext   WithinThird   f             f             690           800Hz.wav     LEFT          Atennisball2.jpg            1
5             2             SameContext   WithinFirst   f             f             1005          900Hz.wav     LEFT          AARTICHO1.jpg 1
5             12            SameContext   WithinSecond  j             j             46            700Hz.wav     RIGHT         AARCCHAR2.jpg 1
5             14            SameContext   WithinSecond  f             j             240           700Hz.wav     RIGHT         ABLACKNEC.jpg 0
5             19            SameContext   WithinThird   f             f             332           800Hz.wav     LEFT          Achair618.jpg 1
5             17            Boundary      BoundarySecond              j             f             2132          800Hz.wav     LEFT          ACOMB11.jpg   0
5             25            Boundary      BoundaryThird j             j             406           1000Hz.wav    RIGHT         AMIXER1.jpg   1
5             27            SameContext   WithinFourth  f             j             572           1000Hz.wav    RIGHT         champagnbottles.jpg         0
5             30            SameContext   WithinFourth  j             j             308           1000Hz.wav    RIGHT         AWOODPER5.jpg 1
5             28            SameContext   WithinFourth  f             j             405           1000Hz.wav    RIGHT         Avacuum20.jpg 0
5             8             SameContext   WithinFirst   j             f             691           900Hz.wav     LEFT          Acomputerbag.jpg            0
5             31            SameContext   WithinFourth  f             j             959           1000Hz.wav    RIGHT         Ablackboardw3.jpg           0
5             1             First         FirstItem     j             f             697           900Hz.wav     LEFT          Aeasteregg14.jpg            0
5             4             SameContext   WithinFirst   j             f             845           900Hz.wav     LEFT          APANCAKE3.jpg 0
5             18            SameContext   WithinThird   f             f             1036          800Hz.wav     LEFT          ADRUMSET3.jpg 1
5             32            Last          LastItem      j             j             572           1000Hz.wav    RIGHT         Abridge9.jpg  1
5             23            SameContext   WithinThird   j             f             356           800Hz.wav     LEFT          ACAPTAIN9.jpg 0
5             26            SameContext   WithinFourth  j             j             892           1000Hz.wav    RIGHT         ATROWEL2.jpg  1
5             11            SameContext   WithinSecond  j             j             449           700Hz.wav     RIGHT         APOGO4.jpg    1
5             5             SameContext   WithinFirst   f             f             1133          900Hz.wav     LEFT          ATEALANT8.jpg 1
5             3             SameContext   WithinFirst   f             f             778           900Hz.wav     LEFT          ASPOTLIG2.jpg 1
6             31            SameContext   WithinFourth  j             f             632           800Hz.wav     LEFT          airhocckytable.jpg          0
6             12            SameContext   WithinSecond  f             f             414           500Hz.wav     LEFT          AICEUBETR.jpg 1
6             13            SameContext   WithinSecond  j             f             300           500Hz.wav     LEFT          bolt.jpg      0
6             18            SameContext   WithinThird   j             j             1253          600Hz.wav     RIGHT         ACHRIST14.jpg 1
6             22            SameContext   WithinThird   j             j             1221          600Hz.wav     RIGHT         AHAZELNU3.jpg 1
6             9             Boundary      BoundaryFirst f             f             3895          500Hz.wav     LEFT          Asandal7.jpg  1
6             21            SameContext   WithinThird   j             j             482           600Hz.wav     RIGHT         babyswig.jpg  1
6             4             SameContext   WithinFirst   f             j             998           900Hz.wav     RIGHT         baldeagle.jpg 0
6             5             SameContext   WithinFirst   f             j             879           900Hz.wav     RIGHT         Agardeningpai.jpg           0
6             2             SameContext   WithinFirst   j             j             348           900Hz.wav     RIGHT         ACUTLERYB.jpg 1
6             17            Boundary      BoundarySecond              f             j             844           600Hz.wav     RIGHT         AWINTSOC2.jpg 0
6             20            SameContext   WithinThird   f             j             1299          600Hz.wav     RIGHT         AFOODBLEN.jpg 0
6             26            SameContext   WithinFourth  j             f             745           800Hz.wav     LEFT          ABALLYAR4.jpg 0
6             29            SameContext   WithinFourth  j             f             563           800Hz.wav     LEFT          butterflycross-stitch.jpg   0
6             16            SameContext   WithinSecond  f             f             876           500Hz.wav     LEFT          AORGAN.jpg    1
6             10            SameContext   WithinSecond  f             f             1281          500Hz.wav     LEFT          ADAQUIRI.jpg  1
6             25            Boundary      BoundaryThird j             f             433           800Hz.wav     LEFT          AELECBEA6.jpg 0
6             19            SameContext   WithinThird   j             j             742           600Hz.wav     RIGHT         ASHAVING9.jpg 1
6             6             SameContext   WithinFirst   f             j             1864          900Hz.wav     RIGHT         Abagofherbs.jpg             0
6             28            SameContext   WithinFourth  j             f             315           800Hz.wav     LEFT          AORIGIRL3.jpg 0
6             11            SameContext   WithinSecond  j             f             684           500Hz.wav     LEFT          APINGPON3.jpg 0
6             3             SameContext   WithinFirst   f             j             424           900Hz.wav     RIGHT         bobbypins.jpg 0
6             24            SameContext   WithinThird   j             j             469           600Hz.wav     RIGHT         ACHERRY.jpg   1
6             15            SameContext   WithinSecond  j             f             865           500Hz.wav     LEFT          Agardeningshe.jpg           0
6             1             First         FirstItem     j             j             991           900Hz.wav     RIGHT         AELECRAZ7.jpg 1
6             8             SameContext   WithinFirst   f             j             1072          900Hz.wav     RIGHT         Apaperclip6.jpg             0
6             23            SameContext   WithinThird   f             j             710           600Hz.wav     RIGHT         bands-a.jpg   0
6             30            SameContext   WithinFourth  f             f             1809          800Hz.wav     LEFT          ACONBENCH.jpg 1
6             7             SameContext   WithinFirst   j             j             870           900Hz.wav     RIGHT         ALITTERB2.jpg 1
6             27            SameContext   WithinFourth  j             f             1052          800Hz.wav     LEFT          AGARDHOSE.jpg 0
6             32            Last          LastItem      j             f             428           800Hz.wav     LEFT          AHYDRANTF.jpg 0
6             14            SameContext   WithinSecond  f             f             849           500Hz.wav     LEFT          Aribbon21.jpg 1
7             1             First         FirstItem     j             j             1181          500Hz.wav     RIGHT         AGOAT10.jpg   1
7             10            SameContext   WithinSecond  j             f             888           900Hz.wav     LEFT          Abreakpl2.jpg 0
7             25            Boundary      BoundaryThird f             f             1028          1000Hz.wav    LEFT          ACREAME11.jpg 1
7             31            SameContext   WithinFourth  j             f             964           1000Hz.wav    LEFT          butter03.jpg  0
7             5             SameContext   WithinFirst   f             j             1023          500Hz.wav     RIGHT         Adiscoball2.jpg             0
7             15            SameContext   WithinSecond  j             f             679           900Hz.wav     LEFT          Atoyball.jpg  0
7             9             Boundary      BoundaryFirst f             f             1179          900Hz.wav     LEFT          ATOILBAG2.jpg 1
7             20            SameContext   WithinThird   f             j             1118          700Hz.wav     RIGHT         APARKMET6.jpg 0
7             13            SameContext   WithinSecond  j             f             555           900Hz.wav     LEFT          ASHIRTSK2.jpg 0
7             6             SameContext   WithinFirst   j             j             724           500Hz.wav     RIGHT         ACEMPOST.jpg  1
7             27            SameContext   WithinFourth  f             f             807           1000Hz.wav    LEFT          ACOFFTA18.jpg 1
7             7             SameContext   WithinFirst   f             j             1278          500Hz.wav     RIGHT         ACOWBOYH3.jpg 0
7             19            SameContext   WithinThird   j             j             1574          700Hz.wav     RIGHT         Acartofgroce3.jpg           1
7             17            Boundary      BoundarySecond              j             j             779           700Hz.wav     RIGHT         Aspraybottle4.jpg           1
7             18            SameContext   WithinThird   f             j             652           700Hz.wav     RIGHT         Aflower136.jpg              0
7             29            SameContext   WithinFourth  j             f             329           1000Hz.wav    LEFT          anvil.jpg     0
7             3             SameContext   WithinFirst   j             j             1186          500Hz.wav     RIGHT         AFOUNTAI5.jpg 1
7             12            SameContext   WithinSecond  f             f             1164          900Hz.wav     LEFT          Atrafficsign2.jpg           1
7             24            SameContext   WithinThird   j             j             1527          700Hz.wav     RIGHT         ABLACSUI3.jpg 1
7             8             SameContext   WithinFirst   j             j             1574          500Hz.wav     RIGHT         ASEWING.jpg   1
7             30            SameContext   WithinFourth  f             f             2539          1000Hz.wav    LEFT          caterpillarpeacockmoth.jpg  1
7             22            SameContext   WithinThird   j             j             3326          700Hz.wav     RIGHT         AOPGLASS.jpg  1
7             21            SameContext   WithinThird   f             j             1198          700Hz.wav     RIGHT         Acarrot.jpg   0
7             11            SameContext   WithinSecond  j             f             2560          900Hz.wav     LEFT          Atelescope2.jpg             0
7             28            SameContext   WithinFourth  f             f             771           1000Hz.wav    LEFT          AGLASSBAL.jpg 1
7             26            SameContext   WithinFourth  j             f             444           1000Hz.wav    LEFT          ABANJO5.jpg   0
7             16            SameContext   WithinSecond  j             f             425           900Hz.wav     LEFT          Aantiquebuck2.jpg           0
7             23            SameContext   WithinThird   j             j             486           700Hz.wav     RIGHT         Aclimbersicep.jpg           1
7             4             SameContext   WithinFirst   f             j             449           500Hz.wav     RIGHT         Ameasuringsp5.jpg           0
7             14            SameContext   WithinSecond  f             f             413           900Hz.wav     LEFT          ADART3.jpg    1
7             32            Last          LastItem      j             f             523           1000Hz.wav    LEFT          Aammonitefo14.jpg           0
7             2             SameContext   WithinFirst   f             j             2053          500Hz.wav     RIGHT         Afloweredsan3.jpg           0
8             14            SameContext   WithinSecond  j             f             938           500Hz.wav     LEFT          aardvark.jpg  0
8             29            SameContext   WithinFourth  f             f             1084          900Hz.wav     LEFT          AWASHOPEN.jpg 1
8             22            SameContext   WithinThird   j             j             403           1000Hz.wav    RIGHT         Arake3.jpg    1
8             32            Last          LastItem      j             f             913           900Hz.wav     LEFT          Brusselssprouts.jpg         0
8             24            SameContext   WithinThird   f             j             917           1000Hz.wav    RIGHT         Abarn4.jpg    0
8             28            SameContext   WithinFourth  j             f             585           900Hz.wav     LEFT          Ahourglass4.jpg             0
8             8             SameContext   WithinFirst   j             j             809           800Hz.wav     RIGHT         ALOOFA.jpg    1
8             13            SameContext   WithinSecond  j             f             641           500Hz.wav     LEFT          Abrooch100.jpg              0
8             17            Boundary      BoundarySecond              f             j             478           1000Hz.wav    RIGHT         Atoycoil.jpg  0
8             30            SameContext   WithinFourth  f             f             1161          900Hz.wav     LEFT          AELECBE17.jpg 1
8             20            SameContext   WithinThird   f             j             549           1000Hz.wav    RIGHT         bison.jpg     0
8             23            SameContext   WithinThird   j             j             918           1000Hz.wav    RIGHT         AFISHNET3.jpg 1
8             19            SameContext   WithinThird   f             j             634           1000Hz.wav    RIGHT         ATABLES5.jpg  0
8             11            SameContext   WithinSecond  f             f             552           500Hz.wav     LEFT          AANTTRUCK.jpg 1
8             12            SameContext   WithinSecond  f             f             649           500Hz.wav     LEFT          ACOCONUT2.jpg 1
8             31            SameContext   WithinFourth  f             f             758           900Hz.wav     LEFT          chinchilla.jpg              1
8             16            SameContext   WithinSecond  j             f             576           500Hz.wav     LEFT          bat.jpg       0
8             9             Boundary      BoundaryFirst j             f             832           500Hz.wav     LEFT          ASKYDIVE.jpg  0
8             5             SameContext   WithinFirst   j             j             2111          800Hz.wav     RIGHT         AALTIRE2.jpg  1
8             6             SameContext   WithinFirst   f             j             825           800Hz.wav     RIGHT         ball8.jpg     0
8             21            SameContext   WithinThird   f             j             536           1000Hz.wav    RIGHT         Acanoe19.jpg  0
8             7             SameContext   WithinFirst   f             j             346           800Hz.wav     RIGHT         Aleopard19.jpg              0
8             4             SameContext   WithinFirst   f             j             834           800Hz.wav     RIGHT         A100FRAN3.jpg 0
8             10            SameContext   WithinSecond  f             f             441           500Hz.wav     LEFT          APEELER.jpg   1
8             26            SameContext   WithinFourth  f             f             3237          900Hz.wav     LEFT          ATOWER3.jpg   1
8             2             SameContext   WithinFirst   j             j             648           800Hz.wav     RIGHT         AARMCHA25.jpg 1
8             3             SameContext   WithinFirst   f             j             245           800Hz.wav     RIGHT         ABPIECE2.jpg  0
8             15            SameContext   WithinSecond  f             f             241           500Hz.wav     LEFT          Aopenbriefcas.jpg           1
8             18            SameContext   WithinThird   j             j             413           1000Hz.wav    RIGHT         AARTMELON.jpg 1
8             1             First         FirstItem     f             j             1354          800Hz.wav     RIGHT         beachtowels.jpg             0
8             27            SameContext   WithinFourth  j             f             1119          900Hz.wav     LEFT          Afloppydisk6.jpg            0
8             25            Boundary      BoundaryThird f             f             980           900Hz.wav     LEFT          ABAGEL.jpg    1
9             24            SameContext   WithinThird   j             j             1403          800Hz.wav     RIGHT         Alock34.jpg   1
9             7             SameContext   WithinFirst   j             j             2542          900Hz.wav     RIGHT         bowlingpin.jpg              1
9             13            SameContext   WithinSecond  f             f             481           1000Hz.wav    LEFT          ASNOWTOY2.jpg 1
9             22            SameContext   WithinThird   f             j             1525          800Hz.wav     RIGHT         AANTCASH3.jpg 0
9             18            SameContext   WithinThird   j             j             1203          800Hz.wav     RIGHT         ABELL7.jpg    1
9             6             SameContext   WithinFirst   j             j             373           900Hz.wav     RIGHT         Abananasundae.jpg           1
9             25            Boundary      BoundaryThird f             f             596           700Hz.wav     LEFT          ABOX8.jpg     1
9             3             SameContext   WithinFirst   j             j             732           900Hz.wav     RIGHT         Achrisd25.jpg 1
9             15            SameContext   WithinSecond  j             f             478           1000Hz.wav    LEFT          Aantiquerota7.jpg           0
9             9             Boundary      BoundaryFirst j             f             569           1000Hz.wav    LEFT          Agolfbag.jpg  0
9             8             SameContext   WithinFirst   j             j             802           900Hz.wav     RIGHT         APUTTER.jpg   1
9             26            SameContext   WithinFourth  j             f             546           700Hz.wav     LEFT          ALADLE5.jpg   0
9             27            SameContext   WithinFourth  f             f             1331          700Hz.wav     LEFT          Abeermug11.jpg              1
9             31            SameContext   WithinFourth  f             f             776           700Hz.wav     LEFT          ABREASPU2.jpg 1
9             17            Boundary      BoundarySecond              j             j             641           800Hz.wav     RIGHT         ADUNEBUGG.jpg 1
9             23            SameContext   WithinThird   j             j             495           800Hz.wav     RIGHT         ACANOL.jpg    1
9             10            SameContext   WithinSecond  j             f             2745          1000Hz.wav    LEFT          Afaucet9.jpg  0
9             5             SameContext   WithinFirst   f             j             477           900Hz.wav     RIGHT         Ashelf27.jpg  0
9             14            SameContext   WithinSecond  f             f             968           1000Hz.wav    LEFT          clownfish.jpg 1
9             19            SameContext   WithinThird   j             j             2659          800Hz.wav     RIGHT         Asaxophone.jpg              1
9             16            SameContext   WithinSecond  j             f             3154          1000Hz.wav    LEFT          Aaircompress6.jpg           0
9             21            SameContext   WithinThird   f             j             448           800Hz.wav     RIGHT         Abeverageingl.jpg           0
9             32            Last          LastItem      f             f             636           700Hz.wav     LEFT          Aallterrain10.jpg           1
9             2             SameContext   WithinFirst   f             j             771           900Hz.wav     RIGHT         AOUTHOUSE.jpg 0
9             28            SameContext   WithinFourth  j             f             508           700Hz.wav     LEFT          cd2-a.jpg     0
