Block         ItemNumber    Condition     ConditionSpecific           SourceRESP    SourceCorrRESP              SourceRT      Sound         SoundSide     Object        SourceAcc
1             15            SameContext   WithinSecond  j             j             9549          800Hz.wav     RIGHT         Afaucet9.jpg  1
1             25            Boundary      BoundaryThird f             j             10683         1000Hz.wav    RIGHT         Apeanut3.jpg  0
1             1             First         FirstItem     j             f             9466          500Hz.wav     LEFT          airhocckytable.jpg          0
1             7             SameContext   WithinFirst   j             f             3075          500Hz.wav     LEFT          Agiftbag20.jpg              0
1             10            SameContext   WithinSecond  j             j             1731          800Hz.wav     RIGHT         ant.jpg       1
1             28            SameContext   WithinFourth  f             j             2579          1000Hz.wav    RIGHT         ABPIECE2.jpg  0
1             3             SameContext   WithinFirst   f             f             1005          500Hz.wav     LEFT          ABATHTUB3.jpg 1
1             6             SameContext   WithinFirst   f             f             1150          500Hz.wav     LEFT          ABREASPU2.jpg 1
1             5             SameContext   WithinFirst   f             f             2386          500Hz.wav     LEFT          Aflask19.jpg  1
1             17            Boundary      BoundarySecond              j             f             1114          700Hz.wav     LEFT          APICNICBL.jpg 0
1             11            SameContext   WithinSecond  f             j             4039          800Hz.wav     RIGHT         Ahourglass4.jpg             0
1             4             SameContext   WithinFirst   j             f             942           500Hz.wav     LEFT          AAMBULAN7.jpg 0
1             26            SameContext   WithinFourth  j             j             1129          1000Hz.wav    RIGHT         ABLACSUI3.jpg 1
1             12            SameContext   WithinSecond  f             j             2878          800Hz.wav     RIGHT         Aconferencer3.jpg           0
1             2             SameContext   WithinFirst   j             f             805           500Hz.wav     LEFT          AASPHALT.jpg  0
1             27            SameContext   WithinFourth  j             j             1916          1000Hz.wav    RIGHT         ABUGLE2.jpg   1
1             32            Last          LastItem      j             j             3061          1000Hz.wav    RIGHT         Abananasundae.jpg           1
1             24            SameContext   WithinThird   j             f             2486          700Hz.wav     LEFT          ADRYWOOD.jpg  0
1             18            SameContext   WithinThird   f             f             1043          700Hz.wav     LEFT          APEELER.jpg   1
