Block         ItemNumber    Condition     ConditionSpecific           SourceRESP    SourceCorrRESP              SourceRT      Sound         SoundSide     Object        SourceAcc
1             10            SameContext   WithinSecond  j             f             777           900Hz.wav     LEFT          Abreakpl2.jpg 0
1             7             SameContext   WithinFirst   f             j             1042          700Hz.wav     RIGHT         Achampagnebo2.jpg           0
1             14            SameContext   WithinSecond  j             f             1186          900Hz.wav     LEFT          Abinder6.jpg  0
1             28            SameContext   WithinFourth  j             f             717           500Hz.wav     LEFT          AFILM.jpg     0
1             24            SameContext   WithinThird   f             j             1023          800Hz.wav     RIGHT         Agarbagebag.jpg             0
1             5             SameContext   WithinFirst   f             j             783           700Hz.wav     RIGHT         Abeesonahoney.jpg           0
1             20            SameContext   WithinThird   j             j             1584          800Hz.wav     RIGHT         ACOFFPOT3.jpg 1
1             18            SameContext   WithinThird   f             j             812           800Hz.wav     RIGHT         Aancientbuild.jpg           0
2             18            SameContext   WithinThird   j             j             2431          500Hz.wav     RIGHT         Abreadrolls.jpg             1
2             7             SameContext   WithinFirst   f             j             5893          900Hz.wav     RIGHT         APICNICBL.jpg 0
2             25            Boundary      BoundaryThird j             f             884           800Hz.wav     LEFT          ADESKLA12.jpg 0
2             14            SameContext   WithinSecond  j             f             705           1000Hz.wav    LEFT          AARTPLANT.jpg 0
2             9             Boundary      BoundaryFirst j             f             652           1000Hz.wav    LEFT          APARSLEY.jpg  0
2             30            SameContext   WithinFourth  j             f             738           800Hz.wav     LEFT          AHOSPBED.jpg  0
2             17            Boundary      BoundarySecond              f             j             772           500Hz.wav     RIGHT         AHYDRANTF.jpg 0
2             32            Last          LastItem      j             f             813           800Hz.wav     LEFT          ACAROUSE2.jpg 0
2             29            SameContext   WithinFourth  j             f             733           800Hz.wav     LEFT          Acarrot.jpg   0
2             24            SameContext   WithinThird   j             j             2455          500Hz.wav     RIGHT         AARTICHO1.jpg 1
2             28            SameContext   WithinFourth  j             f             717           800Hz.wav     LEFT          AANTCASH3.jpg 0
2             22            SameContext   WithinThird   f             j             1200          500Hz.wav     RIGHT         ACHEESEB3.jpg 0
2             4             SameContext   WithinFirst   f             j             747           900Hz.wav     RIGHT         ACOCONUT2.jpg 0
2             8             SameContext   WithinFirst   j             j             805           900Hz.wav     RIGHT         ABOOK23.jpg   1
2             5             SameContext   WithinFirst   f             j             3260          900Hz.wav     RIGHT         Aclock261.jpg 0
2             10            SameContext   WithinSecond  j             f             734           1000Hz.wav    LEFT          ABILLTABL.jpg 0
2             21            SameContext   WithinThird   f             j             889           500Hz.wav     RIGHT         AARMCHA25.jpg 0
2             27            SameContext   WithinFourth  f             f             1246          800Hz.wav     LEFT          AAMMO4.jpg    1
2             12            SameContext   WithinSecond  j             f             838           1000Hz.wav    LEFT          ABREASPU2.jpg 0
2             16            SameContext   WithinSecond  j             f             797           1000Hz.wav    LEFT          AAMBULAN7.jpg 0
2             20            SameContext   WithinThird   f             j             1125          500Hz.wav     RIGHT         Aflowerpot9.jpg             0
2             26            SameContext   WithinFourth  j             f             969           800Hz.wav     LEFT          Abroom23.jpg  0
2             1             First         FirstItem     j             j             772           900Hz.wav     RIGHT         AASPHALT.jpg  1
2             23            SameContext   WithinThird   f             j             1045          500Hz.wav     RIGHT         Abluebabybug4.jpg           0
2             13            SameContext   WithinSecond  f             f             908           1000Hz.wav    LEFT          Abloodorange.jpg            1
2             3             SameContext   WithinFirst   f             j             856           900Hz.wav     RIGHT         APOTGOLD2.jpg 0
2             15            SameContext   WithinSecond  f             f             998           1000Hz.wav    LEFT          APOGO4.jpg    1
2             2             SameContext   WithinFirst   f             j             1224          900Hz.wav     RIGHT         Ahourglass4.jpg             0
2             19            SameContext   WithinThird   f             j             913           500Hz.wav     RIGHT         AGOAT10.jpg   0
2             11            SameContext   WithinSecond  j             f             765           1000Hz.wav    LEFT          Ajetski15.jpg 0
2             6             SameContext   WithinFirst   j             j             990           900Hz.wav     RIGHT         Afan49.jpg    1
2             31            SameContext   WithinFourth  j             f             920           800Hz.wav     LEFT          AMICROWA2.jpg 0
3             22            SameContext   WithinThird   j             f             1801          600Hz.wav     LEFT          Aglasscontai3.jpg           0
3             26            SameContext   WithinFourth  f             j             670           500Hz.wav     RIGHT         Ababybottle15.jpg           0
3             32            Last          LastItem      f             j             931           500Hz.wav     RIGHT         ABLACSUI3.jpg 0
3             27            SameContext   WithinFourth  f             j             847           500Hz.wav     RIGHT         Aflask19.jpg  0
3             29            SameContext   WithinFourth  f             j             693           500Hz.wav     RIGHT         Aglassbottle6.jpg           0
3             28            SameContext   WithinFourth  f             j             745           500Hz.wav     RIGHT         Abarn4.jpg    0
3             1             First         FirstItem     j             f             675           700Hz.wav     LEFT          Ahawk3.jpg    0
3             19            SameContext   WithinThird   j             f             823           600Hz.wav     LEFT          AMUSICSTA.jpg 0
3             17            Boundary      BoundarySecond              j             f             830           600Hz.wav     LEFT          AFBLADE.jpg   0
3             7             SameContext   WithinFirst   j             f             637           700Hz.wav     LEFT          AFOODBLEN.jpg 0
3             11            SameContext   WithinSecond  f             j             747           900Hz.wav     RIGHT         ADRUMSET3.jpg 0
3             23            SameContext   WithinThird   j             f             1237          600Hz.wav     LEFT          AARMYTRUK.jpg 0
3             16            SameContext   WithinSecond  f             j             1254          900Hz.wav     RIGHT         ABARPEAR.jpg  0
3             20            SameContext   WithinThird   j             f             830           600Hz.wav     LEFT          Aconferencer3.jpg           0
3             5             SameContext   WithinFirst   j             f             685           700Hz.wav     LEFT          Acartofgroce3.jpg           0
3             9             Boundary      BoundaryFirst f             j             769           900Hz.wav     RIGHT         ABULLDOG5.jpg 0
3             4             SameContext   WithinFirst   j             f             1067          700Hz.wav     LEFT          AHEDGEHOG.jpg 0
3             14            SameContext   WithinSecond  f             j             769           900Hz.wav     RIGHT         APERSRUG.jpg  0
3             30            SameContext   WithinFourth  f             j             1299          500Hz.wav     RIGHT         Adog122.jpg   0
3             18            SameContext   WithinThird   j             f             826           600Hz.wav     LEFT          AHEADLI18.jpg 0
3             21            SameContext   WithinThird   j             f             825           600Hz.wav     LEFT          angelfish.jpg 0
3             6             SameContext   WithinFirst   j             f             416           700Hz.wav     LEFT          APANCAKE3.jpg 0
3             15            SameContext   WithinSecond  j             j             853           900Hz.wav     RIGHT         airhocckytable.jpg          1
3             2             SameContext   WithinFirst   j             f             900           700Hz.wav     LEFT          Achair618.jpg 0
3             8             SameContext   WithinFirst   j             f             929           700Hz.wav     LEFT          ACAMPFIRE.jpg 0
3             31            SameContext   WithinFourth  j             j             940           500Hz.wav     RIGHT         Akeyboard3.jpg              1
3             13            SameContext   WithinSecond  f             j             1047          900Hz.wav     RIGHT         Aelephant9.jpg              0
3             25            Boundary      BoundaryThird f             j             967           500Hz.wav     RIGHT         A_coin.jpg    0
3             12            SameContext   WithinSecond  f             j             1049          900Hz.wav     RIGHT         AHAMPER.jpg   0
3             24            SameContext   WithinThird   j             f             889           600Hz.wav     LEFT          APEPPSHA4.jpg 0
3             3             SameContext   WithinFirst   j             f             918           700Hz.wav     LEFT          ABARROWRE.jpg 0
3             10            SameContext   WithinSecond  j             j             1202          900Hz.wav     RIGHT         ABAGEL.jpg    1
4             19            SameContext   WithinThird   j             j             2534          600Hz.wav     RIGHT         ABOX8.jpg     1
4             20            SameContext   WithinThird   j             j             2314          600Hz.wav     RIGHT         Adaisies3.jpg 1
4             32            Last          LastItem      f             f             965           1000Hz.wav    LEFT          AANBABYCA.jpg 1
4             17            Boundary      BoundarySecond              f             j             807           600Hz.wav     RIGHT         Aantiquejuke2.jpg           0
4             5             SameContext   WithinFirst   f             j             1527          700Hz.wav     RIGHT         Adoorknocker2.jpg           0
4             21            SameContext   WithinThird   f             j             733           600Hz.wav     RIGHT         Aantiquesofa4.jpg           0
4             14            SameContext   WithinSecond  f             f             904           500Hz.wav     LEFT          Apeanut3.jpg  1
4             28            SameContext   WithinFourth  j             f             692           1000Hz.wav    LEFT          Anailscissors.jpg           0
4             24            SameContext   WithinThird   f             j             968           600Hz.wav     RIGHT         AFERRAF40.jpg 0
4             8             SameContext   WithinFirst   f             j             786           700Hz.wav     RIGHT         ACUTLERYB.jpg 0
4             30            SameContext   WithinFourth  j             f             819           1000Hz.wav    LEFT          Aflower136.jpg              0
4             15            SameContext   WithinSecond  f             f             1203          500Hz.wav     LEFT          Apercussioni3.jpg           1
4             9             Boundary      BoundaryFirst j             f             748           500Hz.wav     LEFT          Abaseballcap.jpg            0
4             26            SameContext   WithinFourth  j             f             798           1000Hz.wav    LEFT          Afaucet9.jpg  0
4             25            Boundary      BoundaryThird f             f             1023          1000Hz.wav    LEFT          ABUMBBE2.jpg  1
4             18            SameContext   WithinThird   f             j             631           600Hz.wav     RIGHT         ALOVSEA10.jpg 0
4             16            SameContext   WithinSecond  j             f             709           500Hz.wav     LEFT          AMIXER1.jpg   0
4             12            SameContext   WithinSecond  f             f             615           500Hz.wav     LEFT          ACONBENCH.jpg 1
4             27            SameContext   WithinFourth  j             f             662           1000Hz.wav    LEFT          AMOUSWHEE.jpg 0
4             10            SameContext   WithinSecond  f             f             1355          500Hz.wav     LEFT          ADOGSNACK.jpg 1
4             31            SameContext   WithinFourth  j             f             848           1000Hz.wav    LEFT          Abridge9.jpg  0
4             13            SameContext   WithinSecond  j             f             830           500Hz.wav     LEFT          Achest20.jpg  0
4             3             SameContext   WithinFirst   f             j             853           700Hz.wav     RIGHT         Aashtray67.jpg              0
4             23            SameContext   WithinThird   f             j             716           600Hz.wav     RIGHT         Abrassbu2.jpg 0
4             1             First         FirstItem     f             j             799           700Hz.wav     RIGHT         Abeverageingl.jpg           0
4             22            SameContext   WithinThird   j             j             719           600Hz.wav     RIGHT         ACHRIST14.jpg 1
4             2             SameContext   WithinFirst   f             j             970           700Hz.wav     RIGHT         APEELER.jpg   0
4             29            SameContext   WithinFourth  j             f             685           1000Hz.wav    LEFT          Adice10.jpg   0
4             7             SameContext   WithinFirst   j             j             569           700Hz.wav     RIGHT         Abottleopener.jpg           1
4             4             SameContext   WithinFirst   f             j             1921          700Hz.wav     RIGHT         Abasket108.jpg              0
4             6             SameContext   WithinFirst   f             j             882           700Hz.wav     RIGHT         AGARLICCO.jpg 0
4             11            SameContext   WithinSecond  j             f             824           500Hz.wav     LEFT          Acabinetwithm.jpg           0
5             15            SameContext   WithinSecond  j             f             1484          1000Hz.wav    LEFT          ACDRAINER.jpg 0
5             20            SameContext   WithinThird   f             j             1187          700Hz.wav     RIGHT         ACUSHIO60.jpg 0
5             2             SameContext   WithinFirst   f             j             1038          600Hz.wav     RIGHT         Aflower102.jpg              0
5             29            SameContext   WithinFourth  f             f             2397          800Hz.wav     LEFT          AGARBCAN.jpg  1
5             4             SameContext   WithinFirst   f             j             781           600Hz.wav     RIGHT         Aairtank7.jpg 0
5             21            SameContext   WithinThird   j             j             630           700Hz.wav     RIGHT         Agardeningshe.jpg           1
5             32            Last          LastItem      j             f             676           800Hz.wav     LEFT          AELECRAZ7.jpg 0
5             31            SameContext   WithinFourth  j             f             576           800Hz.wav     LEFT          Apaperclip6.jpg             0
5             25            Boundary      BoundaryThird j             f             728           800Hz.wav     LEFT          ACROQUET2.jpg 0
5             12            SameContext   WithinSecond  j             f             723           1000Hz.wav    LEFT          Ababseat2.jpg 0
5             1             First         FirstItem     f             j             1149          600Hz.wav     RIGHT         A1OCLOC2.jpg  0
5             7             SameContext   WithinFirst   f             j             985           600Hz.wav     RIGHT         A100FRAN3.jpg 0
5             23            SameContext   WithinThird   f             j             1019          700Hz.wav     RIGHT         ABEDROOM8.jpg 0
5             18            SameContext   WithinThird   f             j             764           700Hz.wav     RIGHT         Apitchfork4.jpg             0
5             6             SameContext   WithinFirst   f             j             1221          600Hz.wav     RIGHT         ABUGLE2.jpg   0
5             11            SameContext   WithinSecond  j             f             686           1000Hz.wav    LEFT          ALADLE5.jpg   0
5             5             SameContext   WithinFirst   f             j             2403          600Hz.wav     RIGHT         ADOGFOOD.jpg  0
5             27            SameContext   WithinFourth  j             f             715           800Hz.wav     LEFT          ACHESSPI4.jpg 0
5             19            SameContext   WithinThird   f             j             686           700Hz.wav     RIGHT         Arake3.jpg    0
5             3             SameContext   WithinFirst   j             j             674           600Hz.wav     RIGHT         Acomputer9.jpg              1
5             8             SameContext   WithinFirst   f             j             878           600Hz.wav     RIGHT         Afloweredsan3.jpg           0
5             16            SameContext   WithinSecond  j             f             556           1000Hz.wav    LEFT          AGLASSBAL.jpg 0
5             14            SameContext   WithinSecond  j             f             604           1000Hz.wav    LEFT          Acomputerkey2.jpg           0
5             17            Boundary      BoundarySecond              f             j             795           700Hz.wav     RIGHT         ARAILLIGH.jpg 0
5             13            SameContext   WithinSecond  j             f             851           1000Hz.wav    LEFT          AICEUBETR.jpg 0
5             28            SameContext   WithinFourth  j             f             546           800Hz.wav     LEFT          AFERRY5.jpg   0
5             24            SameContext   WithinThird   j             j             539           700Hz.wav     RIGHT         Agasblower2.jpg             1
5             10            SameContext   WithinSecond  j             f             1692          1000Hz.wav    LEFT          Acastle22.jpg 0
5             30            SameContext   WithinFourth  j             f             2517          800Hz.wav     LEFT          AFOUNTAI5.jpg 0
5             26            SameContext   WithinFourth  j             f             1025          800Hz.wav     LEFT          ABELL7.jpg    0
5             22            SameContext   WithinThird   f             j             745           700Hz.wav     RIGHT         Alipstick3.jpg              0
5             9             Boundary      BoundaryFirst j             f             763           1000Hz.wav    LEFT          Adiscoball2.jpg             0
6             25            Boundary      BoundaryThird j             f             634           1000Hz.wav    LEFT          AHIBACHI.jpg  0
6             20            SameContext   WithinThird   f             j             2585          900Hz.wav     RIGHT         ADUNEBUGG.jpg 0
6             29            SameContext   WithinFourth  f             f             730           1000Hz.wav    LEFT          ACAROSLI2.jpg 1
6             31            SameContext   WithinFourth  f             f             941           1000Hz.wav    LEFT          Aopenbriefcas.jpg           1
6             32            Last          LastItem      j             f             1296          1000Hz.wav    LEFT          Alaundrybask2.jpg           0
6             19            SameContext   WithinThird   f             j             807           900Hz.wav     RIGHT         ABULDOZER.jpg 0
6             9             Boundary      BoundaryFirst j             f             1414          600Hz.wav     LEFT          ADINGHY.jpg   0
6             8             SameContext   WithinFirst   f             j             921           800Hz.wav     RIGHT         Abutterflynet.jpg           0
6             1             First         FirstItem     f             j             749           800Hz.wav     RIGHT         AALTIRE2.jpg  0
6             10            SameContext   WithinSecond  f             f             687           600Hz.wav     LEFT          AANTHAT2.jpg  1
6             6             SameContext   WithinFirst   f             j             723           800Hz.wav     RIGHT         ADUSTER5.jpg  0
6             7             SameContext   WithinFirst   f             j             653           800Hz.wav     RIGHT         ADAQUIRI.jpg  0
6             4             SameContext   WithinFirst   f             j             1347          800Hz.wav     RIGHT         Aboots56.jpg  0
6             26            SameContext   WithinFourth  j             f             688           1000Hz.wav    LEFT          Acartonofegg3.jpg           0
6             23            SameContext   WithinThird   j             j             723           900Hz.wav     RIGHT         AELECBE17.jpg 1
6             13            SameContext   WithinSecond  j             f             751           600Hz.wav     LEFT          ADOGLEAS2.jpg 0
6             28            SameContext   WithinFourth  j             f             657           1000Hz.wav    LEFT          AAFRICI13.jpg 0
6             18            SameContext   WithinThird   j             j             710           900Hz.wav     RIGHT         AORGAN.jpg    1
6             21            SameContext   WithinThird   f             j             993           900Hz.wav     RIGHT         Aeasteregg14.jpg            0
6             16            SameContext   WithinSecond  j             f             1322          600Hz.wav     LEFT          ACANE2.jpg    0
6             27            SameContext   WithinFourth  j             f             1079          1000Hz.wav    LEFT          Abandage3.jpg 0
6             12            SameContext   WithinSecond  j             f             741           600Hz.wav     LEFT          ACONSTHA2.jpg 0
6             3             SameContext   WithinFirst   j             j             912           800Hz.wav     RIGHT         ACOFFTA18.jpg 1
6             30            SameContext   WithinFourth  j             f             835           1000Hz.wav    LEFT          ant.jpg       0
6             11            SameContext   WithinSecond  j             f             650           600Hz.wav     LEFT          Abowlofporrid.jpg           0
6             5             SameContext   WithinFirst   f             j             1448          800Hz.wav     RIGHT         ABLOODCEA.jpg 0
6             15            SameContext   WithinSecond  j             f             706           600Hz.wav     LEFT          ACOWBOYH3.jpg 0
6             22            SameContext   WithinThird   j             j             1132          900Hz.wav     RIGHT         Afirstaidkit3.jpg           1
6             2             SameContext   WithinFirst   f             j             762           800Hz.wav     RIGHT         ACAT6.jpg     0
6             17            Boundary      BoundarySecond              f             j             938           900Hz.wav     RIGHT         AASCDESC.jpg  0
6             14            SameContext   WithinSecond  j             f             1645          600Hz.wav     LEFT          Acementfinish.jpg           0
6             24            SameContext   WithinThird   f             j             864           900Hz.wav     RIGHT         AHEADSET.jpg  0
7             12            SameContext   WithinSecond  j             f             2056          1000Hz.wav    LEFT          ANUTCRA10.jpg 0
7             26            SameContext   WithinFourth  j             f             1140          600Hz.wav     LEFT          Agardeningpai.jpg           0
7             17            Boundary      BoundarySecond              f             j             936           900Hz.wav     RIGHT         Alifeves2.jpg 0
7             8             SameContext   WithinFirst   f             j             932           700Hz.wav     RIGHT         Abuilding5.jpg              0
7             9             Boundary      BoundaryFirst f             f             759           1000Hz.wav    LEFT          AFISHNET3.jpg 1
7             11            SameContext   WithinSecond  j             f             809           1000Hz.wav    LEFT          ABIRDCAG2.jpg 0
7             23            SameContext   WithinThird   f             j             712           900Hz.wav     RIGHT         ABACKHOE2.jpg 0
7             14            SameContext   WithinSecond  j             f             707           1000Hz.wav    LEFT          Aclimbersicep.jpg           0
7             25            Boundary      BoundaryThird j             f             686           600Hz.wav     LEFT          AORIGIRL3.jpg 0
7             6             SameContext   WithinFirst   j             j             827           700Hz.wav     RIGHT         Abaggcon2.jpg 1
7             32            Last          LastItem      j             f             634           600Hz.wav     LEFT          AFIGHTP16.jpg 0
7             18            SameContext   WithinThird   f             j             704           900Hz.wav     RIGHT         Aleaf75.jpg   0
7             7             SameContext   WithinFirst   f             j             699           700Hz.wav     RIGHT         AHAZELNU3.jpg 0
7             2             SameContext   WithinFirst   f             j             951           700Hz.wav     RIGHT         Agraduationh2.jpg           0
7             1             First         FirstItem     f             j             530           700Hz.wav     RIGHT         Adiamondring3.jpg           0
7             4             SameContext   WithinFirst   f             j             1940          700Hz.wav     RIGHT         Alock34.jpg   0
7             28            SameContext   WithinFourth  j             f             772           600Hz.wav     LEFT          ALOOFA.jpg    0
7             16            SameContext   WithinSecond  j             f             653           1000Hz.wav    LEFT          Aavocado7.jpg 0
7             21            SameContext   WithinThird   j             j             1018          900Hz.wav     RIGHT         Abucketwithcl.jpg           1
7             13            SameContext   WithinSecond  j             f             707           1000Hz.wav    LEFT          APHONEFA2.jpg 0
7             24            SameContext   WithinThird   f             j             646           900Hz.wav     RIGHT         Acandlehold17.jpg           0
7             20            SameContext   WithinThird   f             j             811           900Hz.wav     RIGHT         ABATHTUB3.jpg 0
7             15            SameContext   WithinSecond  j             f             771           1000Hz.wav    LEFT          ABROKUMBR.jpg 0
7             10            SameContext   WithinSecond  f             f             596           1000Hz.wav    LEFT          AMANJUI2.jpg  1
7             29            SameContext   WithinFourth  j             f             691           600Hz.wav     LEFT          Abellcookiec3.jpg           0
7             22            SameContext   WithinThird   f             j             1063          900Hz.wav     RIGHT         Aallterrain10.jpg           0
7             3             SameContext   WithinFirst   f             j             974           700Hz.wav     RIGHT         AGLASSBA4.jpg 0
7             19            SameContext   WithinThird   f             j             808           900Hz.wav     RIGHT         Agolfbag.jpg  0
7             5             SameContext   WithinFirst   f             j             1007          700Hz.wav     RIGHT         AARTIVE6.jpg  0
7             31            SameContext   WithinFourth  j             f             776           600Hz.wav     LEFT          Aboxofchocola.jpg           0
7             27            SameContext   WithinFourth  j             f             529           600Hz.wav     LEFT          Abrooch100.jpg              0
7             30            SameContext   WithinFourth  j             f             514           600Hz.wav     LEFT          AOUTHOUSE.jpg 0
8             15            SameContext   WithinSecond  j             f             2388          600Hz.wav     LEFT          Abicycleglove.jpg           0
8             17            Boundary      BoundarySecond              j             j             996           1000Hz.wav    RIGHT         APICKLES6.jpg 1
8             8             SameContext   WithinFirst   f             j             550           800Hz.wav     RIGHT         APARKBENC.jpg 0
8             7             SameContext   WithinFirst   f             j             758           800Hz.wav     RIGHT         AHORSHOE2.jpg 0
8             28            SameContext   WithinFourth  j             f             656           900Hz.wav     LEFT          A3bday5.jpg   0
8             18            SameContext   WithinThird   f             j             1005          1000Hz.wav    RIGHT         Afruitbasket2.jpg           0
8             23            SameContext   WithinThird   j             j             973           1000Hz.wav    RIGHT         airhorn.jpg   1
8             11            SameContext   WithinSecond  j             f             671           600Hz.wav     LEFT          ACOMB11.jpg   0
8             24            SameContext   WithinThird   f             j             708           1000Hz.wav    RIGHT         ACEMPOST.jpg  0
8             2             SameContext   WithinFirst   f             j             1496          800Hz.wav     RIGHT         Aaircompress6.jpg           0
8             20            SameContext   WithinThird   f             j             719           1000Hz.wav    RIGHT         aardvark.jpg  0
8             21            SameContext   WithinThird   f             j             650           1000Hz.wav    RIGHT         Ablackboardw3.jpg           0
8             5             SameContext   WithinFirst   j             j             855           800Hz.wav     RIGHT         Afoodgrinder2.jpg           1
8             16            SameContext   WithinSecond  f             f             1069          600Hz.wav     LEFT          ACANTELOP.jpg 1
8             32            Last          LastItem      j             f             740           900Hz.wav     LEFT          AANTSTOV6.jpg 0
8             12            SameContext   WithinSecond  f             f             1046          600Hz.wav     LEFT          Aammonitefo14.jpg           1
8             27            SameContext   WithinFourth  j             f             725           900Hz.wav     LEFT          Abananasundae.jpg           0
8             26            SameContext   WithinFourth  j             f             960           900Hz.wav     LEFT          AGOLDCUP6.jpg 0
8             10            SameContext   WithinSecond  j             f             586           600Hz.wav     LEFT          ABALLBEAR.jpg 0
8             22            SameContext   WithinThird   f             j             698           1000Hz.wav    RIGHT         ALOAFBR4.jpg  0
8             6             SameContext   WithinFirst   j             j             781           800Hz.wav     RIGHT         Acamera101.jpg              1
8             13            SameContext   WithinSecond  f             f             894           600Hz.wav     LEFT          Apairofrubbe3.jpg           1
8             29            SameContext   WithinFourth  j             f             947           900Hz.wav     LEFT          AAFRIMAS5.jpg 0
8             3             SameContext   WithinFirst   f             j             1014          800Hz.wav     RIGHT         AOPGLASS.jpg  0
8             31            SameContext   WithinFourth  f             f             1007          900Hz.wav     LEFT          AMICRO67.jpg  1
8             25            Boundary      BoundaryThird j             f             983           900Hz.wav     LEFT          AGOLFIRON.jpg 0
8             9             Boundary      BoundaryFirst j             f             857           600Hz.wav     LEFT          Acoral7.jpg   0
8             30            SameContext   WithinFourth  j             f             647           900Hz.wav     LEFT          Aantiquebuck2.jpg           0
8             19            SameContext   WithinThird   f             j             701           1000Hz.wav    RIGHT         AJACKOL23.jpg 0
8             1             First         FirstItem     f             j             904           800Hz.wav     RIGHT         Aleopard19.jpg              0
8             4             SameContext   WithinFirst   f             j             972           800Hz.wav     RIGHT         Apokerchips3.jpg            0
8             14            SameContext   WithinSecond  j             f             686           600Hz.wav     LEFT          acquarium.jpg 0
9             23            SameContext   WithinThird   j             f             1619          500Hz.wav     LEFT          AMASCARA.jpg  0
9             1             First         FirstItem     j             f             1886          700Hz.wav     LEFT          ABROCHETT.jpg 0
9             6             SameContext   WithinFirst   j             f             744           700Hz.wav     LEFT          ADRYWOOD.jpg  0
9             22            SameContext   WithinThird   j             f             642           500Hz.wav     LEFT          ABANJO5.jpg   0
9             9             Boundary      BoundaryFirst f             j             720           600Hz.wav     RIGHT         AANTTRUCK.jpg 0
9             31            SameContext   WithinFourth  j             j             755           800Hz.wav     RIGHT         Acentipede4.jpg             1
9             14            SameContext   WithinSecond  f             j             932           600Hz.wav     RIGHT         ALITTERB2.jpg 0
9             7             SameContext   WithinFirst   j             f             928           700Hz.wav     LEFT          Aclothespin2.jpg            0
9             4             SameContext   WithinFirst   j             f             1467          700Hz.wav     LEFT          ACOWBELL6.jpg 0
9             10            SameContext   WithinSecond  f             j             692           600Hz.wav     RIGHT         APINGPON3.jpg 0
9             12            SameContext   WithinSecond  f             j             672           600Hz.wav     RIGHT         AKNIFECOL.jpg 0
9             20            SameContext   WithinThird   f             f             1276          500Hz.wav     LEFT          AGRAINSI5.jpg 1
9             2             SameContext   WithinFirst   j             f             1307          700Hz.wav     LEFT          Ahighlightin2.jpg           0
9             32            Last          LastItem      f             j             706           800Hz.wav     RIGHT         ABPIECE2.jpg  0
9             25            Boundary      BoundaryThird f             j             1581          800Hz.wav     RIGHT         ABLLIGHTB.jpg 0
9             16            SameContext   WithinSecond  f             j             626           600Hz.wav     RIGHT         ADART3.jpg    0
9             19            SameContext   WithinThird   j             f             816           500Hz.wav     LEFT          Abeermug11.jpg              0
9             27            SameContext   WithinFourth  f             j             1191          800Hz.wav     RIGHT         ADRILL3.jpg   0
9             11            SameContext   WithinSecond  j             j             794           600Hz.wav     RIGHT         ACATCAGE.jpg  1
9             30            SameContext   WithinFourth  f             j             906           800Hz.wav     RIGHT         A3leafcl4.jpg 0
9             13            SameContext   WithinSecond  f             j             862           600Hz.wav     RIGHT         ACHAIR.jpg    0
9             21            SameContext   WithinThird   j             f             820           500Hz.wav     LEFT          ACRICKET2.jpg 0
9             29            SameContext   WithinFourth  f             j             812           800Hz.wav     RIGHT         AARCH.jpg     0
9             26            SameContext   WithinFourth  f             j             675           800Hz.wav     RIGHT         ACHINLAMP.jpg 0
