Block         ItemNumber    Condition     ConditionSpecific           SourceRESP    SourceCorrRESP              SourceRT      Sound         SoundSide     Object        SourceAcc
1             6             SameContext   WithinFirst   j             j             673           700Hz.wav     RIGHT         ant.jpg       1
1             18            SameContext   WithinThird   j             j             765           500Hz.wav     RIGHT         AHEDGEHOG.jpg 1
1             7             SameContext   WithinFirst   j             j             654           700Hz.wav     RIGHT         AANTTRUCK.jpg 1
1             9             Boundary      BoundaryFirst j             f             652           900Hz.wav     LEFT          Aconferencer3.jpg           0
2             13            SameContext   WithinSecond  f             j             3641          600Hz.wav     RIGHT         Abagofherbs.jpg             0
2             16            SameContext   WithinSecond  j             j             862           600Hz.wav     RIGHT         Abeverageingl.jpg           1
2             14            SameContext   WithinSecond  f             j             1756          600Hz.wav     RIGHT         Abuilding5.jpg              0
2             19            SameContext   WithinThird   j             f             762           900Hz.wav     LEFT          ACAFLATT3.jpg 0
2             12            SameContext   WithinSecond  f             j             860           600Hz.wav     RIGHT         AGARDHOSE.jpg 0
2             2             SameContext   WithinFirst   f             f             1234          500Hz.wav     LEFT          APUTTER.jpg   1
2             10            SameContext   WithinSecond  j             j             811           600Hz.wav     RIGHT         Abeermug11.jpg              1
2             25            Boundary      BoundaryThird j             j             659           700Hz.wav     RIGHT         AEIFFELTO.jpg 1
2             17            Boundary      BoundarySecond              j             f             1015          900Hz.wav     LEFT          Abutterflynet.jpg           0
2             7             SameContext   WithinFirst   j             f             1504          500Hz.wav     LEFT          AHEADSET.jpg  0
2             24            SameContext   WithinThird   f             f             759           900Hz.wav     LEFT          AAFRIMAS5.jpg 1
2             6             SameContext   WithinFirst   j             f             1410          500Hz.wav     LEFT          Achampagnebo2.jpg           0
2             1             First         FirstItem     j             f             1083          500Hz.wav     LEFT          APEELER.jpg   0
2             5             SameContext   WithinFirst   j             f             802           500Hz.wav     LEFT          ACAESALAD.jpg 0
2             30            SameContext   WithinFourth  f             j             978           700Hz.wav     RIGHT         ACDRAINER.jpg 0
2             20            SameContext   WithinThird   j             f             1316          900Hz.wav     LEFT          AANTICAN2.jpg 0
2             15            SameContext   WithinSecond  j             j             754           600Hz.wav     RIGHT         AICEUBETR.jpg 1
2             11            SameContext   WithinSecond  j             j             956           600Hz.wav     RIGHT         Acandlehold17.jpg           1
2             3             SameContext   WithinFirst   f             f             639           500Hz.wav     LEFT          Acastle22.jpg 1
2             31            SameContext   WithinFourth  j             j             1804          700Hz.wav     RIGHT         ACUTLERYB.jpg 1
2             4             SameContext   WithinFirst   j             f             1121          500Hz.wav     LEFT          Acementfinish.jpg           0
2             29            SameContext   WithinFourth  j             j             1813          700Hz.wav     RIGHT         ABREASPU2.jpg 1
2             22            SameContext   WithinThird   f             f             1042          900Hz.wav     LEFT          Abowlofporrid.jpg           1
2             28            SameContext   WithinFourth  f             j             1354          700Hz.wav     RIGHT         Abucketwithcl.jpg           0
2             26            SameContext   WithinFourth  f             j             918           700Hz.wav     RIGHT         Acarrot.jpg   0
2             21            SameContext   WithinThird   j             f             995           900Hz.wav     LEFT          ACOFFPOT3.jpg 0
2             23            SameContext   WithinThird   f             f             900           900Hz.wav     LEFT          ADESKLA12.jpg 1
2             18            SameContext   WithinThird   j             f             969           900Hz.wav     LEFT          ACHEESEB3.jpg 0
2             8             SameContext   WithinFirst   f             f             699           500Hz.wav     LEFT          AGRAINSI5.jpg 1
2             9             Boundary      BoundaryFirst f             j             455           600Hz.wav     RIGHT         APOTGOLD2.jpg 0
2             32            Last          LastItem      j             j             1539          700Hz.wav     RIGHT         Aasianbuildin.jpg           1
2             27            SameContext   WithinFourth  j             j             849           700Hz.wav     RIGHT         AFISHNET3.jpg 1
3             3             SameContext   WithinFirst   j             f             3549          500Hz.wav     LEFT          AARMYTRUK.jpg 0
3             24            SameContext   WithinThird   j             f             2229          700Hz.wav     LEFT          ACAROUSE2.jpg 0
3             10            SameContext   WithinSecond  f             j             1163          600Hz.wav     RIGHT         AFERRAF40.jpg 0
3             19            SameContext   WithinThird   j             f             1414          700Hz.wav     LEFT          Afloppydisk6.jpg            0
3             20            SameContext   WithinThird   f             f             1305          700Hz.wav     LEFT          Apaperclip6.jpg             1
3             9             Boundary      BoundaryFirst f             j             783           600Hz.wav     RIGHT         Apairofrubbe3.jpg           0
3             13            SameContext   WithinSecond  j             j             640           600Hz.wav     RIGHT         ABLACSUI3.jpg 1
3             29            SameContext   WithinFourth  j             j             638           1000Hz.wav    RIGHT         Acamera101.jpg              1
3             8             SameContext   WithinFirst   j             f             876           500Hz.wav     LEFT          Aconcreteblo3.jpg           0
3             18            SameContext   WithinThird   j             f             713           700Hz.wav     LEFT          Anailscissors.jpg           0
3             21            SameContext   WithinThird   j             f             1436          700Hz.wav     LEFT          ACROQUET2.jpg 0
3             31            SameContext   WithinFourth  f             j             518           1000Hz.wav    RIGHT         ACAPTAIN9.jpg 0
3             22            SameContext   WithinThird   f             f             736           700Hz.wav     LEFT          Abroom23.jpg  1
3             16            SameContext   WithinSecond  j             j             698           600Hz.wav     RIGHT         Ahawk3.jpg    1
3             27            SameContext   WithinFourth  j             j             486           1000Hz.wav    RIGHT         Apitchfork4.jpg             1
3             1             First         FirstItem     j             f             1705          500Hz.wav     LEFT          Aavocado7.jpg 0
3             2             SameContext   WithinFirst   j             f             810           500Hz.wav     LEFT          ABILLTABL.jpg 0
3             12            SameContext   WithinSecond  f             j             1161          600Hz.wav     RIGHT         Acartofgroce3.jpg           0
3             17            Boundary      BoundarySecond              f             f             717           700Hz.wav     LEFT          AANBABYCA.jpg 1
3             14            SameContext   WithinSecond  j             j             616           600Hz.wav     RIGHT         Aornamentalt5.jpg           1
3             30            SameContext   WithinFourth  j             j             623           1000Hz.wav    RIGHT         Arake3.jpg    1
3             26            SameContext   WithinFourth  f             j             965           1000Hz.wav    RIGHT         Alifeves2.jpg 0
3             28            SameContext   WithinFourth  j             j             543           1000Hz.wav    RIGHT         AAMMO4.jpg    1
3             7             SameContext   WithinFirst   f             f             1592          500Hz.wav     LEFT          ACRICKET2.jpg 1
3             15            SameContext   WithinSecond  j             j             588           600Hz.wav     RIGHT         Ahousboa2.jpg 1
3             25            Boundary      BoundaryThird f             j             772           1000Hz.wav    RIGHT         ACAMPFIRE.jpg 0
3             6             SameContext   WithinFirst   j             f             1269          500Hz.wav     LEFT          Afoodgrinder2.jpg           0
3             11            SameContext   WithinSecond  j             j             596           600Hz.wav     RIGHT         Agasblower2.jpg             1
3             5             SameContext   WithinFirst   j             f             404           500Hz.wav     LEFT          ABARROWRE.jpg 0
3             32            Last          LastItem      f             j             1362          1000Hz.wav    RIGHT         ACANOL.jpg    0
3             4             SameContext   WithinFirst   j             f             638           500Hz.wav     LEFT          AANTSTOV6.jpg 0
3             23            SameContext   WithinThird   j             f             492           700Hz.wav     LEFT          Aantiquerota7.jpg           0
4             4             SameContext   WithinFirst   j             j             3126          900Hz.wav     RIGHT         ACANE2.jpg    1
4             27            SameContext   WithinFourth  j             f             645           500Hz.wav     LEFT          Aancientstat3.jpg           0
4             23            SameContext   WithinThird   j             j             698           700Hz.wav     RIGHT         ACONSTHA2.jpg 1
4             20            SameContext   WithinThird   j             j             1566          700Hz.wav     RIGHT         APARSLEY.jpg  1
4             21            SameContext   WithinThird   f             j             787           700Hz.wav     RIGHT         AGLASSBAL.jpg 0
4             6             SameContext   WithinFirst   f             j             604           900Hz.wav     RIGHT         Agardeningpai.jpg           0
4             26            SameContext   WithinFourth  f             f             683           500Hz.wav     LEFT          Aflowerpot9.jpg             1
4             17            Boundary      BoundarySecond              f             j             552           700Hz.wav     RIGHT         AORGAN.jpg    0
4             14            SameContext   WithinSecond  f             f             633           800Hz.wav     LEFT          Abridge9.jpg  1
4             7             SameContext   WithinFirst   j             j             999           900Hz.wav     RIGHT         ABIRDHOU9.jpg 1
4             25            Boundary      BoundaryThird j             f             408           500Hz.wav     LEFT          APEPPSHA4.jpg 0
4             3             SameContext   WithinFirst   j             j             405           900Hz.wav     RIGHT         ABACKHOE2.jpg 1
4             31            SameContext   WithinFourth  f             f             324           500Hz.wav     LEFT          Abananasundae.jpg           1
4             12            SameContext   WithinSecond  j             f             829           800Hz.wav     LEFT          ABEDROOM8.jpg 0
4             16            SameContext   WithinSecond  j             f             388           800Hz.wav     LEFT          ACHRIST14.jpg 0
4             32            Last          LastItem      j             f             514           500Hz.wav     LEFT          A_coin.jpg    0
4             22            SameContext   WithinThird   f             j             789           700Hz.wav     RIGHT         Alock34.jpg   0
4             18            SameContext   WithinThird   f             j             477           700Hz.wav     RIGHT         AKNIFECOL.jpg 0
4             10            SameContext   WithinSecond  j             f             584           800Hz.wav     LEFT          ACANDLE30.jpg 0
4             13            SameContext   WithinSecond  j             f             520           800Hz.wav     LEFT          Abreadrolls.jpg             0
4             11            SameContext   WithinSecond  f             f             914           800Hz.wav     LEFT          ACOCONUT2.jpg 1
4             2             SameContext   WithinFirst   f             j             1062          900Hz.wav     RIGHT         Adog122.jpg   0
4             24            SameContext   WithinThird   j             j             789           700Hz.wav     RIGHT         AAMBULAN7.jpg 1
4             5             SameContext   WithinFirst   j             j             1445          900Hz.wav     RIGHT         AOUTHOUSE.jpg 1
4             8             SameContext   WithinFirst   j             j             895           900Hz.wav     RIGHT         AGOLDCUP6.jpg 1
4             1             First         FirstItem     f             j             780           900Hz.wav     RIGHT         aardvark.jpg  0
4             28            SameContext   WithinFourth  j             f             796           500Hz.wav     LEFT          APIESERVE.jpg 0
4             30            SameContext   WithinFourth  f             f             1085          500Hz.wav     LEFT          APARKMET6.jpg 1
4             29            SameContext   WithinFourth  j             f             579           500Hz.wav     LEFT          ABROCHETT.jpg 0
4             9             Boundary      BoundaryFirst j             f             1795          800Hz.wav     LEFT          ABUMBBE2.jpg  0
4             15            SameContext   WithinSecond  f             f             912           800Hz.wav     LEFT          ACATCAGE.jpg  1
4             19            SameContext   WithinThird   j             j             860           700Hz.wav     RIGHT         Abreakpl2.jpg 1
5             29            SameContext   WithinFourth  j             j             1100          800Hz.wav     RIGHT         Aammonitefo14.jpg           1
5             1             First         FirstItem     f             f             473           600Hz.wav     LEFT          Ameasuringsp5.jpg           1
5             15            SameContext   WithinSecond  j             j             805           500Hz.wav     RIGHT         ADOGSNACK.jpg 1
5             24            SameContext   WithinThird   j             f             532           700Hz.wav     LEFT          ALITTERB2.jpg 0
5             12            SameContext   WithinSecond  j             j             646           500Hz.wav     RIGHT         Abloodorange.jpg            1
5             11            SameContext   WithinSecond  f             j             539           500Hz.wav     RIGHT         Abeesonahoney.jpg           0
5             32            Last          LastItem      j             j             692           800Hz.wav     RIGHT         ARAILLIGH.jpg 1
5             22            SameContext   WithinThird   f             f             752           700Hz.wav     LEFT          ADECKCARD.jpg 1
5             23            SameContext   WithinThird   j             f             274           700Hz.wav     LEFT          Ababybottle15.jpg           0
5             4             SameContext   WithinFirst   f             f             220           600Hz.wav     LEFT          AARCH.jpg     1
5             17            Boundary      BoundarySecond              j             f             312           700Hz.wav     LEFT          AHIBACHI.jpg  0
5             5             SameContext   WithinFirst   j             f             514           600Hz.wav     LEFT          Aelephant9.jpg              0
5             13            SameContext   WithinSecond  j             j             388           500Hz.wav     RIGHT         A_teabag.jpg  1
5             9             Boundary      BoundaryFirst j             j             330           500Hz.wav     RIGHT         AELECBEA6.jpg 1
5             25            Boundary      BoundaryThird j             j             227           800Hz.wav     RIGHT         Aaircompress6.jpg           1
5             21            SameContext   WithinThird   f             f             87            700Hz.wav     LEFT          Ababmonit.jpg 1
5             14            SameContext   WithinSecond  j             j             656           500Hz.wav     RIGHT         Aantiquesofa4.jpg           1
5             27            SameContext   WithinFourth  j             j             237           800Hz.wav     RIGHT         ABIRDCAG2.jpg 1
5             3             SameContext   WithinFirst   f             f             249           600Hz.wav     LEFT          Acactus58.jpg 1
5             2             SameContext   WithinFirst   j             f             4             600Hz.wav     LEFT          Aleaf75.jpg   0
5             28            SameContext   WithinFourth  f             j             608           800Hz.wav     RIGHT         Agraduationh2.jpg           0
5             20            SameContext   WithinThird   j             f             519           700Hz.wav     LEFT          ABPIECE2.jpg  0
5             6             SameContext   WithinFirst   f             f             705           600Hz.wav     LEFT          ACANTELOP.jpg 1
5             8             SameContext   WithinFirst   j             f             524           600Hz.wav     LEFT          AMICRO67.jpg  0
5             30            SameContext   WithinFourth  j             j             165           800Hz.wav     RIGHT         Agardeningshe.jpg           1
5             19            SameContext   WithinThird   j             f             684           700Hz.wav     LEFT          ABANJO5.jpg   0
5             26            SameContext   WithinFourth  j             j             680           800Hz.wav     RIGHT         Alaundrybask2.jpg           1
5             10            SameContext   WithinSecond  f             j             716           500Hz.wav     RIGHT         AMOUSWHEE.jpg 0
5             18            SameContext   WithinThird   j             f             255           700Hz.wav     LEFT          AFIGHTP16.jpg 0
5             31            SameContext   WithinFourth  j             j             1179          800Hz.wav     RIGHT         ABARPEAR.jpg  1
5             16            SameContext   WithinSecond  f             j             798           500Hz.wav     RIGHT         ABROKUMBR.jpg 0
5             7             SameContext   WithinFirst   j             f             486           600Hz.wav     LEFT          AOPGLASS.jpg  0
6             15            SameContext   WithinSecond  j             j             2796          700Hz.wav     RIGHT         APICNICBL.jpg 1
6             23            SameContext   WithinThird   f             f             1150          800Hz.wav     LEFT          ACOMB11.jpg   1
6             20            SameContext   WithinThird   f             f             722           800Hz.wav     LEFT          Aancientbuild.jpg           1
6             22            SameContext   WithinThird   j             f             2085          800Hz.wav     LEFT          AMUSICSTA.jpg 0
6             14            SameContext   WithinSecond  j             j             792           700Hz.wav     RIGHT         Acorn10.jpg   1
6             10            SameContext   WithinSecond  f             j             864           700Hz.wav     RIGHT         Afirstaidkit3.jpg           0
6             26            SameContext   WithinFourth  j             j             302           1000Hz.wav    RIGHT         Aflask19.jpg  1
6             16            SameContext   WithinSecond  f             j             376           700Hz.wav     RIGHT         Abrassbu2.jpg 0
6             1             First         FirstItem     f             f             254           500Hz.wav     LEFT          ACONBENCH.jpg 1
6             9             Boundary      BoundaryFirst j             j             282           700Hz.wav     RIGHT         ABELL7.jpg    1
6             4             SameContext   WithinFirst   j             f             980           500Hz.wav     LEFT          Acanoe19.jpg  0
6             30            SameContext   WithinFourth  j             j             270           1000Hz.wav    RIGHT         Acomputerbag.jpg            1
6             6             SameContext   WithinFirst   j             f             921           500Hz.wav     LEFT          Acomputerkey2.jpg           0
6             18            SameContext   WithinThird   f             f             316           800Hz.wav     LEFT          AEAREXAM2.jpg 1
6             5             SameContext   WithinFirst   j             f             229           500Hz.wav     LEFT          ACOMPAS20.jpg 0
6             17            Boundary      BoundarySecond              f             f             233           800Hz.wav     LEFT          APARKBENC.jpg 1
6             12            SameContext   WithinSecond  j             j             621           700Hz.wav     RIGHT         Abarn4.jpg    1
6             27            SameContext   WithinFourth  j             j             508           1000Hz.wav    RIGHT         ACHERRY.jpg   1
6             31            SameContext   WithinFourth  j             j             566           1000Hz.wav    RIGHT         Aashtray67.jpg              1
6             8             SameContext   WithinFirst   f             f             294           500Hz.wav     LEFT          ABAGEL.jpg    1
6             13            SameContext   WithinSecond  j             j             632           700Hz.wav     RIGHT         ALOOFA.jpg    1
6             19            SameContext   WithinThird   j             f             358           800Hz.wav     LEFT          Ahighlightin2.jpg           0
6             25            Boundary      BoundaryThird j             j             725           1000Hz.wav    RIGHT         Ahourglass4.jpg             1
6             29            SameContext   WithinFourth  f             j             776           1000Hz.wav    RIGHT         Agolfbag.jpg  0
6             28            SameContext   WithinFourth  f             j             400           1000Hz.wav    RIGHT         ADART3.jpg    0
6             24            SameContext   WithinThird   j             f             607           800Hz.wav     LEFT          ACOWBOYH3.jpg 0
6             3             SameContext   WithinFirst   f             f             829           500Hz.wav     LEFT          Abottleopener.jpg           1
6             2             SameContext   WithinFirst   j             f             1068          500Hz.wav     LEFT          acquarium.jpg 0
6             11            SameContext   WithinSecond  j             j             579           700Hz.wav     RIGHT         ADUNEBUGG.jpg 1
6             7             SameContext   WithinFirst   j             f             595           500Hz.wav     LEFT          Achest20.jpg  0
6             21            SameContext   WithinThird   f             f             1058          800Hz.wav     LEFT          ADOGFOOD.jpg  1
6             32            Last          LastItem      j             j             737           1000Hz.wav    RIGHT         Aboots56.jpg  1
7             25            Boundary      BoundaryThird j             j             2335          1000Hz.wav    RIGHT         APERSRUG.jpg  1
7             30            SameContext   WithinFourth  j             j             698           1000Hz.wav    RIGHT         ABUDDHA18.jpg 1
7             21            SameContext   WithinThird   j             f             541           600Hz.wav     LEFT          ABLACKNEC.jpg 0
7             29            SameContext   WithinFourth  j             j             742           1000Hz.wav    RIGHT         AFERRY5.jpg   1
7             4             SameContext   WithinFirst   j             f             552           800Hz.wav     LEFT          AOVENMIT5.jpg 0
7             16            SameContext   WithinSecond  f             j             713           900Hz.wav     RIGHT         Adiamondring3.jpg           0
7             6             SameContext   WithinFirst   f             f             556           800Hz.wav     LEFT          angelfish.jpg 1
7             20            SameContext   WithinThird   f             f             365           600Hz.wav     LEFT          Agarbagebag.jpg             1
7             3             SameContext   WithinFirst   f             f             588           800Hz.wav     LEFT          ACREAME11.jpg 1
7             26            SameContext   WithinFourth  j             j             468           1000Hz.wav    RIGHT         AHAZELNU3.jpg 1
7             2             SameContext   WithinFirst   j             f             567           800Hz.wav     LEFT          Adiscoball2.jpg             0
7             24            SameContext   WithinThird   j             f             592           600Hz.wav     LEFT          Aglassbottle6.jpg           0
7             9             Boundary      BoundaryFirst j             j             247           900Hz.wav     RIGHT         AFRAME15.jpg  1
7             8             SameContext   WithinFirst   f             f             242           800Hz.wav     LEFT          AGOAT10.jpg   1
7             32            Last          LastItem      j             j             294           1000Hz.wav    RIGHT         Afloweredsan3.jpg           1
7             7             SameContext   WithinFirst   f             f             487           800Hz.wav     LEFT          ADAQUIRI.jpg  1
7             23            SameContext   WithinThird   j             f             123           600Hz.wav     LEFT          Apercussioni3.jpg           0
7             13            SameContext   WithinSecond  f             j             235           900Hz.wav     RIGHT         Aantiquebuck2.jpg           0
7             5             SameContext   WithinFirst   j             f             407           800Hz.wav     LEFT          ABLLIGHTB.jpg 0
7             10            SameContext   WithinSecond  j             j             637           900Hz.wav     RIGHT         Ababseat2.jpg 1
7             11            SameContext   WithinSecond  j             j             723           900Hz.wav     RIGHT         APICKLES6.jpg 1
7             17            Boundary      BoundarySecond              f             f             805           600Hz.wav     LEFT          Aclimbersicep.jpg           1
7             15            SameContext   WithinSecond  j             j             701           900Hz.wav     RIGHT         APHONEFA2.jpg 1
7             19            SameContext   WithinThird   j             f             1209          600Hz.wav     LEFT          Abellcookiec3.jpg           0
7             1             First         FirstItem     j             f             722           800Hz.wav     LEFT          anvil.jpg     0
7             22            SameContext   WithinThird   f             f             1229          600Hz.wav     LEFT          AFBLADE.jpg   1
7             12            SameContext   WithinSecond  j             j             1718          900Hz.wav     RIGHT         Acartonofegg3.jpg           1
7             14            SameContext   WithinSecond  j             j             1230          900Hz.wav     RIGHT         AARTICHO1.jpg 1
7             31            SameContext   WithinFourth  j             j             503           1000Hz.wav    RIGHT         Acentipede4.jpg             1
7             27            SameContext   WithinFourth  j             j             498           1000Hz.wav    RIGHT         ACONSTRU9.jpg 1
7             28            SameContext   WithinFourth  f             j             300           1000Hz.wav    RIGHT         ACHAIR.jpg    0
7             18            SameContext   WithinThird   j             f             222           600Hz.wav     LEFT          AFILM.jpg     0
8             2             SameContext   WithinFirst   j             j             3853          600Hz.wav     RIGHT         Abugle12.jpg  1
8             20            SameContext   WithinThird   j             j             443           900Hz.wav     RIGHT         ABLACKB14.jpg 1
8             8             SameContext   WithinFirst   f             j             350           600Hz.wav     RIGHT         ALOVSEA10.jpg 0
8             4             SameContext   WithinFirst   j             j             430           600Hz.wav     RIGHT         ACOFFTA18.jpg 1
8             27            SameContext   WithinFourth  j             f             571           1000Hz.wav    LEFT          ACAT6.jpg     0
8             14            SameContext   WithinSecond  j             f             476           500Hz.wav     LEFT          Adaisies3.jpg 0
8             12            SameContext   WithinSecond  f             f             927           500Hz.wav     LEFT          Afaucet9.jpg  1
8             28            SameContext   WithinFourth  f             f             1451          1000Hz.wav    LEFT          Agiftbag20.jpg              1
8             18            SameContext   WithinThird   f             j             364           900Hz.wav     RIGHT         Aclothespin2.jpg            0
8             21            SameContext   WithinThird   j             j             587           900Hz.wav     RIGHT         ACUSHIO60.jpg 1
8             9             Boundary      BoundaryFirst j             f             339           500Hz.wav     LEFT          AFOODBLEN.jpg 0
8             24            SameContext   WithinThird   j             j             196           900Hz.wav     RIGHT         Abandage3.jpg 1
8             16            SameContext   WithinSecond  j             f             330           500Hz.wav     LEFT          AELECRAZ7.jpg 0
8             15            SameContext   WithinSecond  j             f             449           500Hz.wav     LEFT          Apokerchips3.jpg            0
8             31            SameContext   WithinFourth  j             f             534           1000Hz.wav    LEFT          AHAMPER.jpg   0
8             29            SameContext   WithinFourth  f             f             824           1000Hz.wav    LEFT          AHEADLI18.jpg 1
8             26            SameContext   WithinFourth  j             f             262           1000Hz.wav    LEFT          AARTMELON.jpg 0
8             7             SameContext   WithinFirst   j             j             81            600Hz.wav     RIGHT         AARMCHA25.jpg 1
8             32            Last          LastItem      j             f             570           1000Hz.wav    LEFT          Acabinetwithm.jpg           0
8             19            SameContext   WithinThird   j             j             82            900Hz.wav     RIGHT         A100FRAN3.jpg 1
8             13            SameContext   WithinSecond  f             f             180           500Hz.wav     LEFT          Acomputer9.jpg              1
8             30            SameContext   WithinFourth  j             f             1217          1000Hz.wav    LEFT          Aopenbriefcas.jpg           0
8             6             SameContext   WithinFirst   j             j             675           600Hz.wav     RIGHT         Abrooch100.jpg              1
8             23            SameContext   WithinThird   f             j             664           900Hz.wav     RIGHT         ACHINLAMP.jpg 0
8             10            SameContext   WithinSecond  j             f             660           500Hz.wav     LEFT          AJACKOL23.jpg 0
8             1             First         FirstItem     f             j             537           600Hz.wav     RIGHT         airhorn.jpg   0
8             5             SameContext   WithinFirst   f             j             491           600Hz.wav     RIGHT         Abaggcon2.jpg 0
8             25            Boundary      BoundaryThird f             f             469           1000Hz.wav    LEFT          ABULLDOG5.jpg 1
8             11            SameContext   WithinSecond  j             f             569           500Hz.wav     LEFT          APANCAKE3.jpg 0
8             17            Boundary      BoundarySecond              j             j             577           900Hz.wav     RIGHT         Alifebuo3.jpg 1
8             22            SameContext   WithinThird   f             j             449           900Hz.wav     RIGHT         AARCHERY.jpg  0
8             3             SameContext   WithinFirst   j             j             551           600Hz.wav     RIGHT         Aflower136.jpg              1
9             2             SameContext   WithinFirst   j             j             2218          900Hz.wav     RIGHT         Acoral7.jpg   1
9             24            SameContext   WithinThird   j             j             664           600Hz.wav     RIGHT         AGARBCAN.jpg  1
9             25            Boundary      BoundaryThird f             f             397           700Hz.wav     LEFT          AORIGIRL3.jpg 1
9             9             Boundary      BoundaryFirst j             f             195           1000Hz.wav    LEFT          Akeyboard3.jpg              0
9             19            SameContext   WithinThird   j             j             448           600Hz.wav     RIGHT         ABULDOZER.jpg 1
9             10            SameContext   WithinSecond  j             f             268           1000Hz.wav    LEFT          Abackpack11.jpg             0
9             21            SameContext   WithinThird   j             j             839           600Hz.wav     RIGHT         AHORSHOE2.jpg 1
9             30            SameContext   WithinFourth  j             f             318           700Hz.wav     LEFT          Abicycleglove.jpg           0
9             4             SameContext   WithinFirst   f             j             415           900Hz.wav     RIGHT         Abaleofhay.jpg              0
9             22            SameContext   WithinThird   j             j             420           600Hz.wav     RIGHT         AELECBE17.jpg 1
9             16            SameContext   WithinSecond  f             f             338           1000Hz.wav    LEFT          AARCCHAR2.jpg 1
9             14            SameContext   WithinSecond  f             f             650           1000Hz.wav    LEFT          AHOSPBED.jpg  1
9             7             SameContext   WithinFirst   j             j             976           900Hz.wav     RIGHT         ANWSPAPER.jpg 1
9             3             SameContext   WithinFirst   j             j             1002          900Hz.wav     RIGHT         ABOOK23.jpg   1
9             6             SameContext   WithinFirst   j             j             627           900Hz.wav     RIGHT         ABALLBEAR.jpg 1
9             29            SameContext   WithinFourth  j             f             401           700Hz.wav     LEFT          ACOWBELL6.jpg 0
9             20            SameContext   WithinThird   f             j             303           600Hz.wav     RIGHT         Abluebabybug4.jpg           0
9             31            SameContext   WithinFourth  j             f             265           700Hz.wav     LEFT          AGOLFIRON.jpg 0
9             27            SameContext   WithinFourth  j             f             419           700Hz.wav     LEFT          ADUSTER5.jpg  0
9             17            Boundary      BoundarySecond              f             j             505           600Hz.wav     RIGHT         ABALLYAR4.jpg 0
9             5             SameContext   WithinFirst   j             j             220           900Hz.wav     RIGHT         AALTIRE2.jpg  1
9             28            SameContext   WithinFourth  j             f             520           700Hz.wav     LEFT          Aclock261.jpg 0
9             32            Last          LastItem      j             f             210           700Hz.wav     LEFT          ABLOODCEA.jpg 0
9             15            SameContext   WithinSecond  f             f             335           1000Hz.wav    LEFT          AHONEYJA2.jpg 1
9             11            SameContext   WithinSecond  f             f             575           1000Hz.wav    LEFT          Alipstick3.jpg              1
