Block         ItemNumber    Condition     ConditionSpecific           SourceRESP    SourceCorrRESP              SourceRT      Sound         SoundSide     Object        SourceAcc
1             19            SameContext   WithinThird   j             f             798           900Hz.wav     LEFT          ACAPTAIN9.jpg 0
1             16            SameContext   WithinSecond  f             j             2094          1000Hz.wav    RIGHT         Awindmill4.jpg              0
1             13            SameContext   WithinSecond  j             j             1561          1000Hz.wav    RIGHT         ACAMPFIRE.jpg 1
1             11            SameContext   WithinSecond  f             j             1119          1000Hz.wav    RIGHT         Ateacherscert.jpg           0
1             4             SameContext   WithinFirst   f             f             924           800Hz.wav     LEFT          Aopenbriefcas.jpg           1
1             17            Boundary      BoundarySecond              f             f             1751          900Hz.wav     LEFT          AHIBACHI.jpg  1
1             10            SameContext   WithinSecond  f             j             2022          1000Hz.wav    RIGHT         Apairofrubbe3.jpg           0
1             7             SameContext   WithinFirst   f             f             3187          800Hz.wav     LEFT          Atoydonkey.jpg              1
1             14            SameContext   WithinSecond  j             j             912           1000Hz.wav    RIGHT         caterpillarpeacockmoth.jpg  1
2             1             First         FirstItem     f             j             1678          1000Hz.wav    RIGHT         butternutsquash.jpg         0
2             18            SameContext   WithinThird   j             j             1832          800Hz.wav     RIGHT         Arubberducky2.jpg           1
2             22            SameContext   WithinThird   j             j             4068          800Hz.wav     RIGHT         broom.jpg     1
2             20            SameContext   WithinThird   j             j             1858          800Hz.wav     RIGHT         brownie.jpg   1
2             14            SameContext   WithinSecond  j             f             4429          600Hz.wav     LEFT          Agardeningpai.jpg           0
2             26            SameContext   WithinFourth  j             f             1198          900Hz.wav     LEFT          ABIRDCAG2.jpg 0
2             5             SameContext   WithinFirst   f             j             3609          1000Hz.wav    RIGHT         bagelslicer.jpg             0
2             23            SameContext   WithinThird   f             j             974           800Hz.wav     RIGHT         ACOFFPOT3.jpg 0
2             25            Boundary      BoundaryThird f             f             1000          900Hz.wav     LEFT          airhocckytable.jpg          1
2             24            SameContext   WithinThird   j             j             969           800Hz.wav     RIGHT         AFISHNET3.jpg 1
2             7             SameContext   WithinFirst   f             j             4596          1000Hz.wav    RIGHT         Agraduationh2.jpg           0
2             32            Last          LastItem      j             f             2663          900Hz.wav     LEFT          Agardeningshe.jpg           0
2             2             SameContext   WithinFirst   f             j             1190          1000Hz.wav    RIGHT         AARMYTRUK.jpg 0
2             6             SameContext   WithinFirst   j             j             1096          1000Hz.wav    RIGHT         Aantiquerota7.jpg           1
2             16            SameContext   WithinSecond  f             f             1502          600Hz.wav     LEFT          ACOWBOYH3.jpg 1
2             4             SameContext   WithinFirst   j             j             3949          1000Hz.wav    RIGHT         Ameasuringsp5.jpg           1
2             21            SameContext   WithinThird   j             j             792           800Hz.wav     RIGHT         AWINTSOC2.jpg 1
2             17            Boundary      BoundarySecond              j             j             920           800Hz.wav     RIGHT         Acartonofegg3.jpg           1
2             31            SameContext   WithinFourth  f             f             1148          900Hz.wav     LEFT          AANTCASH3.jpg 1
2             3             SameContext   WithinFirst   f             j             968           1000Hz.wav    RIGHT         Akeyboard3.jpg              0
2             19            SameContext   WithinThird   f             j             1890          800Hz.wav     RIGHT         ACAESALAD.jpg 0
2             29            SameContext   WithinFourth  f             f             4484          900Hz.wav     LEFT          APHONEFA2.jpg 1
2             12            SameContext   WithinSecond  f             f             708           600Hz.wav     LEFT          Awomansshoe3.jpg            1
2             11            SameContext   WithinSecond  f             f             799           600Hz.wav     LEFT          ATOILBAG2.jpg 1
2             8             SameContext   WithinFirst   j             j             831           1000Hz.wav    RIGHT         cinnamonroll.jpg            1
2             9             Boundary      BoundaryFirst j             f             1886          600Hz.wav     LEFT          ATOWER3.jpg   0
2             30            SameContext   WithinFourth  f             f             1520          900Hz.wav     LEFT          ABLACSUI3.jpg 1
2             27            SameContext   WithinFourth  f             f             2191          900Hz.wav     LEFT          AOUTHOUSE.jpg 1
2             28            SameContext   WithinFourth  f             f             902           900Hz.wav     LEFT          AWEIGHTS3.jpg 1
2             10            SameContext   WithinSecond  f             f             1779          600Hz.wav     LEFT          Afan49.jpg    1
2             13            SameContext   WithinSecond  f             f             1161          600Hz.wav     LEFT          AANBABYCA.jpg 1
2             15            SameContext   WithinSecond  f             f             1789          600Hz.wav     LEFT          babyswig.jpg  1
3             2             SameContext   WithinFirst   f             f             2277          600Hz.wav     LEFT          Afloppydisk6.jpg            1
3             31            SameContext   WithinFourth  j             j             1474          1000Hz.wav    RIGHT         Adog122.jpg   1
3             8             SameContext   WithinFirst   f             f             906           600Hz.wav     LEFT          camel.jpg     1
3             18            SameContext   WithinThird   f             f             807           500Hz.wav     LEFT          ACAFLATT3.jpg 1
3             26            SameContext   WithinFourth  f             j             1782          1000Hz.wav    RIGHT         blueberriespack.jpg         0
3             15            SameContext   WithinSecond  f             j             1484          700Hz.wav     RIGHT         Abandleaders2.jpg           0
3             16            SameContext   WithinSecond  f             j             2300          700Hz.wav     RIGHT         Acementfinish.jpg           0
3             29            SameContext   WithinFourth  j             j             688           1000Hz.wav    RIGHT         A95CHEROK.jpg 1
3             12            SameContext   WithinSecond  f             j             860           700Hz.wav     RIGHT         battery.jpg   0
3             1             First         FirstItem     f             f             762           600Hz.wav     LEFT          Achampagnebo2.jpg           1
3             20            SameContext   WithinThird   j             f             811           500Hz.wav     LEFT          AAMMO4.jpg    0
3             9             Boundary      BoundaryFirst j             j             667           700Hz.wav     RIGHT         Atoy33.jpg    1
3             6             SameContext   WithinFirst   j             f             680           600Hz.wav     LEFT          Ajetski15.jpg 0
3             10            SameContext   WithinSecond  j             j             940           700Hz.wav     RIGHT         angelfish.jpg 1
3             30            SameContext   WithinFourth  j             j             983           1000Hz.wav    RIGHT         AASPHALT.jpg  1
3             32            Last          LastItem      j             j             585           1000Hz.wav    RIGHT         Apitchfork4.jpg             1
3             13            SameContext   WithinSecond  j             j             761           700Hz.wav     RIGHT         ACOMB11.jpg   1
3             17            Boundary      BoundarySecond              f             f             634           500Hz.wav     LEFT          calculator.jpg              1
3             23            SameContext   WithinThird   f             f             3120          500Hz.wav     LEFT          cannoli.jpg   1
3             19            SameContext   WithinThird   f             f             839           500Hz.wav     LEFT          Asewingpin.jpg              1
3             21            SameContext   WithinThird   f             f             1413          500Hz.wav     LEFT          ASUNBOX5.jpg  1
3             4             SameContext   WithinFirst   f             f             1640          600Hz.wav     LEFT          Achest20.jpg  1
3             14            SameContext   WithinSecond  f             j             771           700Hz.wav     RIGHT         ACANOL.jpg    0
3             7             SameContext   WithinFirst   f             f             724           600Hz.wav     LEFT          Atoycoil.jpg  1
3             27            SameContext   WithinFourth  f             j             3254          1000Hz.wav    RIGHT         APEPPSHA4.jpg 0
3             25            Boundary      BoundaryThird j             j             865           1000Hz.wav    RIGHT         ABOOK23.jpg   1
3             11            SameContext   WithinSecond  j             j             1351          700Hz.wav     RIGHT         AVIOLINCO.jpg 1
3             3             SameContext   WithinFirst   f             f             948           600Hz.wav     LEFT          AHEADSET.jpg  1
3             28            SameContext   WithinFourth  f             j             1110          1000Hz.wav    RIGHT         Aancientstat3.jpg           0
3             5             SameContext   WithinFirst   f             f             740           600Hz.wav     LEFT          ACHINLAMP.jpg 1
3             24            SameContext   WithinThird   f             f             918           500Hz.wav     LEFT          AASCDESC.jpg  1
3             22            SameContext   WithinThird   f             f             1850          500Hz.wav     LEFT          butterflycross-stitch.jpg   1
4             18            SameContext   WithinThird   f             j             1242          600Hz.wav     RIGHT         Anailscissors.jpg           0
4             7             SameContext   WithinFirst   j             j             1651          900Hz.wav     RIGHT         AORGAN.jpg    1
4             24            SameContext   WithinThird   j             j             709           600Hz.wav     RIGHT         Achair618.jpg 1
4             28            SameContext   WithinFourth  f             f             784           700Hz.wav     LEFT          ACEMPOST.jpg  1
4             11            SameContext   WithinSecond  f             f             665           500Hz.wav     LEFT          Apercussioni3.jpg           1
4             27            SameContext   WithinFourth  j             f             950           700Hz.wav     LEFT          caiman.jpg    0
4             1             First         FirstItem     f             j             793           900Hz.wav     RIGHT         AARMCHA25.jpg 0
4             26            SameContext   WithinFourth  f             f             1409          700Hz.wav     LEFT          APARSLEY.jpg  1
4             6             SameContext   WithinFirst   f             j             844           900Hz.wav     RIGHT         chocolatbox.jpg             0
4             29            SameContext   WithinFourth  j             f             770           700Hz.wav     LEFT          Agolfbag.jpg  0
4             9             Boundary      BoundaryFirst f             f             900           500Hz.wav     LEFT          Adiamondring3.jpg           1
4             3             SameContext   WithinFirst   f             j             736           900Hz.wav     RIGHT         ALOAFBR4.jpg  0
4             22            SameContext   WithinThird   j             j             907           600Hz.wav     RIGHT         B_makeupbag.jpg             1
4             13            SameContext   WithinSecond  j             f             1303          500Hz.wav     LEFT          A_coin.jpg    0
4             14            SameContext   WithinSecond  f             f             885           500Hz.wav     LEFT          Aelephant9.jpg              1
4             16            SameContext   WithinSecond  f             f             851           500Hz.wav     LEFT          Asunflower3.jpg             1
4             17            Boundary      BoundarySecond              j             j             1121          600Hz.wav     RIGHT         Atriangle2.jpg              1
4             32            Last          LastItem      f             f             862           700Hz.wav     LEFT          ACONBENCH.jpg 1
4             10            SameContext   WithinSecond  f             f             1356          500Hz.wav     LEFT          APANCAKE3.jpg 1
4             8             SameContext   WithinFirst   j             j             880           900Hz.wav     RIGHT         Acampingknife.jpg           1
4             21            SameContext   WithinThird   f             j             1798          600Hz.wav     RIGHT         AGLASSBAL.jpg 0
4             5             SameContext   WithinFirst   f             j             971           900Hz.wav     RIGHT         AANTTRUCK.jpg 0
4             19            SameContext   WithinThird   f             j             1133          600Hz.wav     RIGHT         AFIGHTP16.jpg 0
4             12            SameContext   WithinSecond  j             f             945           500Hz.wav     LEFT          Aservicedesk.jpg            0
4             23            SameContext   WithinThird   j             j             1013          600Hz.wav     RIGHT         AWATEHOSE.jpg 1
4             30            SameContext   WithinFourth  f             f             1397          700Hz.wav     LEFT          A100FRAN3.jpg 1
4             20            SameContext   WithinThird   j             j             1329          600Hz.wav     RIGHT         Abottleopener.jpg           1
4             31            SameContext   WithinFourth  f             f             734           700Hz.wav     LEFT          ACOWBELL6.jpg 1
4             4             SameContext   WithinFirst   f             j             1121          900Hz.wav     RIGHT         Abellcookiec3.jpg           0
4             2             SameContext   WithinFirst   f             j             1421          900Hz.wav     RIGHT         Abrassbu2.jpg 0
4             15            SameContext   WithinSecond  j             f             1496          500Hz.wav     LEFT          Ababseat2.jpg 0
4             25            Boundary      BoundaryThird j             f             1119          700Hz.wav     LEFT          AGOAT10.jpg   0
5             6             SameContext   WithinFirst   f             j             3157          900Hz.wav     RIGHT         Asaxophone.jpg              0
5             30            SameContext   WithinFourth  f             f             843           1000Hz.wav    LEFT          ABATHTUB3.jpg 1
5             29            SameContext   WithinFourth  f             f             1370          1000Hz.wav    LEFT          Acandlehold17.jpg           1
5             7             SameContext   WithinFirst   f             j             774           900Hz.wav     RIGHT         catsl60.jpg   0
5             2             SameContext   WithinFirst   f             j             830           900Hz.wav     RIGHT         Azucchini9.jpg              0
5             32            Last          LastItem      f             f             869           1000Hz.wav    LEFT          ACATCAGE.jpg  1
5             23            SameContext   WithinThird   j             j             915           500Hz.wav     RIGHT         ASOPRASAX.jpg 1
5             3             SameContext   WithinFirst   j             j             647           900Hz.wav     RIGHT         Atoybucketan4.jpg           1
5             31            SameContext   WithinFourth  f             f             1013          1000Hz.wav    LEFT          Atrafficsign2.jpg           1
5             22            SameContext   WithinThird   j             j             1142          500Hz.wav     RIGHT         Aslate.jpg    1
5             15            SameContext   WithinSecond  f             f             842           600Hz.wav     LEFT          AGOLFIRON.jpg 1
5             18            SameContext   WithinThird   j             j             752           500Hz.wav     RIGHT         AGARDHOSE.jpg 1
5             5             SameContext   WithinFirst   f             j             1130          900Hz.wav     RIGHT         AGARBCAN.jpg  0
5             11            SameContext   WithinSecond  f             f             639           600Hz.wav     LEFT          Abasket108.jpg              1
5             17            Boundary      BoundarySecond              f             j             852           500Hz.wav     RIGHT         AOVENMIT5.jpg 0
5             24            SameContext   WithinThird   j             j             1667          500Hz.wav     RIGHT         ACDRAINER.jpg 1
5             14            SameContext   WithinSecond  f             f             692           600Hz.wav     LEFT          APARKBENC.jpg 1
5             27            SameContext   WithinFourth  f             f             744           1000Hz.wav    LEFT          Abutterflynet.jpg           1
5             12            SameContext   WithinSecond  f             f             818           600Hz.wav     LEFT          Asandal7.jpg  1
5             20            SameContext   WithinThird   j             j             753           500Hz.wav     RIGHT         Aspraybottle4.jpg           1
5             13            SameContext   WithinSecond  f             f             707           600Hz.wav     LEFT          ABUDDHA18.jpg 1
5             19            SameContext   WithinThird   f             j             1478          500Hz.wav     RIGHT         APICNICBL.jpg 0
5             21            SameContext   WithinThird   j             j             671           500Hz.wav     RIGHT         basketball.jpg              1
5             26            SameContext   WithinFourth  j             f             1044          1000Hz.wav    LEFT          ACHESSPI4.jpg 0
5             16            SameContext   WithinSecond  j             f             931           600Hz.wav     LEFT          ATURKEY11.jpg 0
5             1             First         FirstItem     f             j             1039          900Hz.wav     RIGHT         ASEWING.jpg   0
5             10            SameContext   WithinSecond  f             f             766           600Hz.wav     LEFT          ATIE16.jpg    1
5             25            Boundary      BoundaryThird f             f             896           1000Hz.wav    LEFT          ASUSHI9.jpg   1
5             28            SameContext   WithinFourth  f             f             1637          1000Hz.wav    LEFT          ABUGLE2.jpg   1
5             9             Boundary      BoundaryFirst f             f             775           600Hz.wav     LEFT          Aspoolofthre6.jpg           1
5             4             SameContext   WithinFirst   j             j             800           900Hz.wav     RIGHT         ACAT6.jpg     1
5             8             SameContext   WithinFirst   j             j             608           900Hz.wav     RIGHT         barssport.jpg 1
6             25            Boundary      BoundaryThird j             f             2282          900Hz.wav     LEFT          ASALABOW4.jpg 0
6             16            SameContext   WithinSecond  f             f             686           600Hz.wav     LEFT          ARAILLIGH.jpg 1
6             19            SameContext   WithinThird   j             j             866           700Hz.wav     RIGHT         ADINGHY.jpg   1
6             26            SameContext   WithinFourth  f             f             736           900Hz.wav     LEFT          Abeverageingl.jpg           1
6             14            SameContext   WithinSecond  f             f             754           600Hz.wav     LEFT          AALTIRE2.jpg  1
6             17            Boundary      BoundarySecond              j             j             716           700Hz.wav     RIGHT         APARKMET6.jpg 1
6             23            SameContext   WithinThird   j             j             1087          700Hz.wav     RIGHT         ABANJO5.jpg   1
6             8             SameContext   WithinFirst   f             j             685           1000Hz.wav    RIGHT         AFERRY5.jpg   0
6             6             SameContext   WithinFirst   j             j             673           1000Hz.wav    RIGHT         AARTIVE6.jpg  1
6             32            Last          LastItem      f             f             750           900Hz.wav     LEFT          Aribbon21.jpg 1
6             10            SameContext   WithinSecond  f             f             712           600Hz.wav     LEFT          AHEADLI18.jpg 1
6             5             SameContext   WithinFirst   f             j             955           1000Hz.wav    RIGHT         AAMBULAN7.jpg 0
6             22            SameContext   WithinThird   f             j             653           700Hz.wav     RIGHT         ASKYDIVE.jpg  0
6             12            SameContext   WithinSecond  j             f             852           600Hz.wav     LEFT          Acastle22.jpg 0
6             15            SameContext   WithinSecond  j             f             1193          600Hz.wav     LEFT          baseballbat04.jpg           0
6             24            SameContext   WithinThird   j             j             795           700Hz.wav     RIGHT         ADUNEBUGG.jpg 1
6             7             SameContext   WithinFirst   f             j             1084          1000Hz.wav    RIGHT         Afaucet9.jpg  0
6             29            SameContext   WithinFourth  f             f             682           900Hz.wav     LEFT          AELECBE17.jpg 1
6             28            SameContext   WithinFourth  f             f             742           900Hz.wav     LEFT          bobbypins.jpg 1
6             2             SameContext   WithinFirst   j             j             832           1000Hz.wav    RIGHT         ACAROSLI2.jpg 1
6             9             Boundary      BoundaryFirst f             f             927           600Hz.wav     LEFT          butter03.jpg  1
6             20            SameContext   WithinThird   f             j             723           700Hz.wav     RIGHT         ABARROWRE.jpg 0
6             11            SameContext   WithinSecond  f             f             734           600Hz.wav     LEFT          beachtowels.jpg             1
6             21            SameContext   WithinThird   f             j             808           700Hz.wav     RIGHT         Aammonitefo14.jpg           0
6             30            SameContext   WithinFourth  f             f             896           900Hz.wav     LEFT          buffalowings.jpg            1
6             4             SameContext   WithinFirst   j             j             668           1000Hz.wav    RIGHT         Ahawk3.jpg    1
6             31            SameContext   WithinFourth  f             f             761           900Hz.wav     LEFT          ATELEBO13.jpg 1
6             27            SameContext   WithinFourth  f             f             1307          900Hz.wav     LEFT          asparagus.jpg 1
6             13            SameContext   WithinSecond  j             f             545           600Hz.wav     LEFT          brown_bear.jpg              0
6             18            SameContext   WithinThird   j             j             682           700Hz.wav     RIGHT         Abridge9.jpg  1
6             1             First         FirstItem     j             j             1070          1000Hz.wav    RIGHT         APINGPON3.jpg 1
6             3             SameContext   WithinFirst   j             j             853           1000Hz.wav    RIGHT         clownfish.jpg 1
7             24            SameContext   WithinThird   j             j             2511          600Hz.wav     RIGHT         AAFRICI13.jpg 1
7             14            SameContext   WithinSecond  j             f             955           800Hz.wav     LEFT          Abeesonahoney.jpg           0
7             12            SameContext   WithinSecond  f             f             4870          800Hz.wav     LEFT          Abreakpl2.jpg 1
7             11            SameContext   WithinSecond  f             f             904           800Hz.wav     LEFT          AMANJUI2.jpg  1
7             27            SameContext   WithinFourth  f             f             748           700Hz.wav     LEFT          ABALLBEAR.jpg 1
7             18            SameContext   WithinThird   j             j             718           600Hz.wav     RIGHT         AARTICHO1.jpg 1
7             22            SameContext   WithinThird   j             j             937           600Hz.wav     RIGHT         Brusselssprouts.jpg         1
7             13            SameContext   WithinSecond  j             f             2660          800Hz.wav     LEFT          Acamera101.jpg              0
7             29            SameContext   WithinFourth  f             f             819           700Hz.wav     LEFT          Aflower102.jpg              1
7             28            SameContext   WithinFourth  j             f             971           700Hz.wav     LEFT          Aspeakers4.jpg              0
7             4             SameContext   WithinFirst   j             j             981           1000Hz.wav    RIGHT         ACHRIST14.jpg 1
7             10            SameContext   WithinSecond  f             f             774           800Hz.wav     LEFT          Abeermug11.jpg              1
7             20            SameContext   WithinThird   f             j             2895          600Hz.wav     RIGHT         ATABLES5.jpg  0
7             31            SameContext   WithinFourth  f             f             1222          700Hz.wav     LEFT          cigarette03.jpg             1
7             5             SameContext   WithinFirst   f             j             2791          1000Hz.wav    RIGHT         ACUSHIO60.jpg 0
7             7             SameContext   WithinFirst   f             j             1674          1000Hz.wav    RIGHT         bolt.jpg      0
7             26            SameContext   WithinFourth  f             f             1707          700Hz.wav     LEFT          ABROCHETT.jpg 1
7             23            SameContext   WithinThird   j             j             787           600Hz.wav     RIGHT         Abrooch100.jpg              1
7             15            SameContext   WithinSecond  j             f             620           800Hz.wav     LEFT          Abicycleglove.jpg           0
7             9             Boundary      BoundaryFirst f             f             874           800Hz.wav     LEFT          APOTGOLD2.jpg 1
7             3             SameContext   WithinFirst   j             j             808           1000Hz.wav    RIGHT         batslbir.jpg  1
7             30            SameContext   WithinFourth  f             f             1183          700Hz.wav     LEFT          APEELER.jpg   1
7             25            Boundary      BoundaryThird f             f             1242          700Hz.wav     LEFT          Abuilding5.jpg              1
7             8             SameContext   WithinFirst   j             j             939           1000Hz.wav    RIGHT         Asafetybelt.jpg             1
7             32            Last          LastItem      f             f             910           700Hz.wav     LEFT          Apaperclip6.jpg             1
7             16            SameContext   WithinSecond  j             f             3258          800Hz.wav     LEFT          Aleopard19.jpg              0
7             1             First         FirstItem     f             j             1396          1000Hz.wav    RIGHT         Ahighlightin2.jpg           0
7             2             SameContext   WithinFirst   j             j             927           1000Hz.wav    RIGHT         ACONSTHA2.jpg 1
7             21            SameContext   WithinThird   f             j             963           600Hz.wav     RIGHT         ADECKCARD.jpg 0
7             19            SameContext   WithinThird   f             j             893           600Hz.wav     RIGHT         AARTPLANT.jpg 0
7             6             SameContext   WithinFirst   j             j             722           1000Hz.wav    RIGHT         AHAMPER.jpg   1
7             17            Boundary      BoundarySecond              j             j             836           600Hz.wav     RIGHT         ATOOL9.jpg    1
8             17            Boundary      BoundarySecond              f             j             1810          900Hz.wav     RIGHT         Abaggcon2.jpg 0
8             16            SameContext   WithinSecond  j             f             743           500Hz.wav     LEFT          Abaseballcap.jpg            0
8             4             SameContext   WithinFirst   j             j             2744          700Hz.wav     RIGHT         Aairtank7.jpg 1
8             22            SameContext   WithinThird   j             j             836           900Hz.wav     RIGHT         ATEALANT8.jpg 1
8             25            Boundary      BoundaryThird f             f             723           600Hz.wav     LEFT          Alock34.jpg   1
8             32            Last          LastItem      f             f             1110          600Hz.wav     LEFT          Abroom23.jpg  1
8             29            SameContext   WithinFourth  f             f             835           600Hz.wav     LEFT          Atoyball.jpg  1
8             13            SameContext   WithinSecond  j             f             962           500Hz.wav     LEFT          ADRUMSET3.jpg 0
8             23            SameContext   WithinThird   j             j             605           900Hz.wav     RIGHT         ASLED7.jpg    1
8             7             SameContext   WithinFirst   j             j             964           700Hz.wav     RIGHT         ATAPEDIS7.jpg 1
8             10            SameContext   WithinSecond  f             f             798           500Hz.wav     LEFT          ATRACTWH6.jpg 1
8             27            SameContext   WithinFourth  f             f             814           600Hz.wav     LEFT          AELECRAZ7.jpg 1
8             18            SameContext   WithinThird   j             j             1054          900Hz.wav     RIGHT         Atoiletplung2.jpg           1
8             9             Boundary      BoundaryFirst f             f             845           500Hz.wav     LEFT          AMICRO67.jpg  1
8             21            SameContext   WithinThird   j             j             1412          900Hz.wav     RIGHT         ASTREESW2.jpg 1
8             19            SameContext   WithinThird   f             j             1726          900Hz.wav     RIGHT         AKNIFECOL.jpg 0
8             31            SameContext   WithinFourth  f             f             1430          600Hz.wav     LEFT          Aleaf75.jpg   1
8             6             SameContext   WithinFirst   j             j             1161          700Hz.wav     RIGHT         Agluegun.jpg  1
8             30            SameContext   WithinFourth  f             f             764           600Hz.wav     LEFT          Adaisies3.jpg 1
8             5             SameContext   WithinFirst   f             j             1941          700Hz.wav     RIGHT         ACHERRY.jpg   0
8             24            SameContext   WithinThird   f             j             4325          900Hz.wav     RIGHT         Abloodorange.jpg            0
8             3             SameContext   WithinFirst   f             j             1050          700Hz.wav     RIGHT         ACROQUET2.jpg 0
8             2             SameContext   WithinFirst   j             j             1162          700Hz.wav     RIGHT         Asaturn.jpg   1
8             8             SameContext   WithinFirst   j             j             805           700Hz.wav     RIGHT         AARCCHAR2.jpg 1
8             28            SameContext   WithinFourth  j             f             901           600Hz.wav     LEFT          Ashelf27.jpg  0
8             15            SameContext   WithinSecond  j             f             1433          500Hz.wav     LEFT          AHEDGEHOG.jpg 0
8             14            SameContext   WithinSecond  j             f             1012          500Hz.wav     LEFT          Aglassbottle6.jpg           0
8             26            SameContext   WithinFourth  f             f             796           600Hz.wav     LEFT          Abaleofhay.jpg              1
8             11            SameContext   WithinSecond  f             f             2269          500Hz.wav     LEFT          Arose10.jpg   1
8             12            SameContext   WithinSecond  f             f             1937          500Hz.wav     LEFT          AMUSICSTA.jpg 1
8             1             First         FirstItem     j             j             713           700Hz.wav     RIGHT         Acanoe19.jpg  1
8             20            SameContext   WithinThird   f             j             813           900Hz.wav     RIGHT         burrito.jpg   0
9             26            SameContext   WithinFourth  f             j             1776          500Hz.wav     RIGHT         anvil.jpg     0
9             31            SameContext   WithinFourth  j             j             1086          500Hz.wav     RIGHT         AGARLICCO.jpg 1
9             22            SameContext   WithinThird   j             f             828           800Hz.wav     LEFT          APICKLES6.jpg 0
9             6             SameContext   WithinFirst   j             f             1091          900Hz.wav     LEFT          Apeanut3.jpg  0
9             29            SameContext   WithinFourth  j             j             1481          500Hz.wav     RIGHT         ASTOOL.jpg    1
9             10            SameContext   WithinSecond  j             j             1753          600Hz.wav     RIGHT         Abluebabybug4.jpg           1
9             14            SameContext   WithinSecond  f             j             928           600Hz.wav     RIGHT         ACHEESEB3.jpg 0
9             5             SameContext   WithinFirst   f             f             787           900Hz.wav     LEFT          AFERRAF40.jpg 1
9             23            SameContext   WithinThird   f             f             732           800Hz.wav     LEFT          chimp.jpg     1
9             25            Boundary      BoundaryThird j             j             854           500Hz.wav     RIGHT         Ataco.jpg     1
9             17            Boundary      BoundarySecond              f             f             636           800Hz.wav     LEFT          ALITTERB2.jpg 1
9             20            SameContext   WithinThird   f             f             1226          800Hz.wav     LEFT          Alaundrybask2.jpg           1
9             11            SameContext   WithinSecond  j             j             1003          600Hz.wav     RIGHT         AHONEYJA2.jpg 1
9             32            Last          LastItem      j             j             820           500Hz.wav     RIGHT         Aclimbersicep.jpg           1
9             21            SameContext   WithinThird   f             f             668           800Hz.wav     LEFT          ASMOKMEAT.jpg 1
9             13            SameContext   WithinSecond  f             j             1041          600Hz.wav     RIGHT         Aavocado7.jpg 0
9             3             SameContext   WithinFirst   f             f             912           900Hz.wav     LEFT          Achrisd25.jpg 1
9             24            SameContext   WithinThird   f             f             828           800Hz.wav     LEFT          ASCREEN3.jpg  1
9             8             SameContext   WithinFirst   f             f             795           900Hz.wav     LEFT          Awindow19.jpg 1
9             19            SameContext   WithinThird   f             f             907           800Hz.wav     LEFT          Aflask19.jpg  1
9             12            SameContext   WithinSecond  j             j             768           600Hz.wav     RIGHT         ABULDOZER.jpg 1
9             28            SameContext   WithinFourth  j             j             793           500Hz.wav     RIGHT         AELECBEA6.jpg 1
9             27            SameContext   WithinFourth  j             j             769           500Hz.wav     RIGHT         Adoorknocker2.jpg           1
9             16            SameContext   WithinSecond  j             j             811           600Hz.wav     RIGHT         AWEIGHT11.jpg 1
9             9             Boundary      BoundaryFirst j             j             722           600Hz.wav     RIGHT         Aboxofchocola.jpg           1
