Block         PositionCategory            Condition     ObjectFar     ObjectNear    RecencyRESP   RecencyCorrRESP             RecencyAcc    RecencyRT     DurationRESP  DurationRT    BoundaryItem
6             AcrossSecond2 Boundary      Ababmonit.jpg AGOLFIRON.jpg j             j             1             2868          4             1303          AELECRAZ7.jpg
6             AcrossThird2  Boundary      Apercussioni3.jpg           AGARDHOSE.jpg f             f             1             1821          1             2077          ADESKLA12.jpg
6             AcrossThird1  Boundary      AARCCHAR2.jpg Alaundrybask2.jpg           j             f             0             1801          2             545           ADESKLA12.jpg
6             AcrossFirst1  Boundary      Aallterrain10.jpg           APARKMET6.jpg f             f             1             3378          2             859           Abrassbu2.jpg
6             AcrossSecond1 Boundary      AHEADSET.jpg  angelfish.jpg f             j             0             2313          2             575           AELECRAZ7.jpg
6             AcrossFirst2  Boundary      Abasket108.jpg              ADRILL3.jpg   j             j             1             2071          3             1382          Abrassbu2.jpg
6             WithinFourth2 SameContext   Aleopard19.jpg              Aantiquebuck2.jpg           f             j             0             3898          3             1313          AGARDHOSE.jpg
6             WithinFirst2  SameContext   ADUSTER5.jpg  Abowlofporrid.jpg           f             j             0             4607          1             1325          ACHAIR.jpg
6             WithinThird2  SameContext   ACDRAINER.jpg ACANTELOP.jpg j             j             1             2355          3             856           AGOLFIRON.jpg
7             AcrossFirst2  Boundary      ABUDDHA18.jpg AFILM.jpg     j             j             1             1903          2             1010          AARCH.jpg
7             AcrossSecond1 Boundary      AMOUSWHEE.jpg AFOUNTAI5.jpg f             f             1             2139          2             640           A100FRAN3.jpg
7             WithinSecond2 SameContext   Abaggcon2.jpg Aconcreteblo3.jpg           f             f             1             2885          3             1056          AFILM.jpg
7             AcrossThird1  Boundary      Acoral7.jpg   Abarn4.jpg    j             j             1             2256          1             1783          ABROKUMBR.jpg
7             WithinThird1  SameContext   A100FRAN3.jpg ADECKCARD.jpg f             f             1             2478          1             653           Afaucet9.jpg
7             WithinFirst1  SameContext   ABILLTABL.jpg Abloodorange.jpg            f             j             0             19418         1             1363          ABPIECE2.jpg
7             WithinFourth2 SameContext   AMASCARA.jpg  AMANJUI2.jpg  f             j             0             3913          1             639           ABELL7.jpg
7             WithinFourth1 SameContext   ABROKUMBR.jpg ACHINLAMP.jpg j             j             1             1284          2             639           ABELL7.jpg
7             WithinThird2  SameContext   Ahawk3.jpg    Achair618.jpg j             f             0             3772          2             359           Afaucet9.jpg
7             AcrossThird2  Boundary      ACUSHIO60.jpg ABELL7.jpg    j             f             0             1671          2             523           ABROKUMBR.jpg
7             AcrossSecond2 Boundary      AORIGIRL3.jpg Afaucet9.jpg  f             f             1             2869          2             641           A100FRAN3.jpg
7             WithinSecond1 SameContext   AARCH.jpg     A_coin.jpg    f             f             1             1894          2             636           AFILM.jpg
7             WithinFirst2  SameContext   ABUMBBE2.jpg  Acamera101.jpg              j             j             1             1265          3             2237          ABPIECE2.jpg
7             AcrossFirst1  Boundary      ACOWBELL6.jpg AMEATGR14.jpg j             j             1             1986          2             1172          AARCH.jpg
8             WithinFourth1 SameContext   AFERRY5.jpg   ABALLYAR4.jpg f             j             0             2167          2             1050          ABROCHETT.jpg
8             AcrossThird2  Boundary      Akeyboard3.jpg              ABROCHETT.jpg f             f             1             1506          2             524           AFERRY5.jpg
8             WithinSecond1 SameContext   APIESERVE.jpg Abellcookiec3.jpg           j             f             0             2214          2             608           ABIRDHOU9.jpg
8             AcrossSecond1 Boundary      AMIXER1.jpg   Agardeningshe.jpg           f             j             0             4742          1             728           Acentipede4.jpg
8             AcrossFirst1  Boundary      ACHEESEB3.jpg ACONSTRU9.jpg f             j             0             2786          4             1760          APIESERVE.jpg
8             AcrossThird1  Boundary      ACHESSPI4.jpg Acarrot.jpg   j             j             1             1567          3             935           AFERRY5.jpg
8             WithinSecond2 SameContext   Ahousboa2.jpg Agasblower2.jpg             j             f             0             3243          1             705           ABIRDHOU9.jpg
8             WithinFourth2 SameContext   Afruitbasket2.jpg           Aasianbuildin.jpg           f             f             1             2212          2             446           ABROCHETT.jpg
8             WithinThird2  SameContext   ACHERRY.jpg   Aantiquejuke2.jpg           j             j             1             1643          2             1217          APOGO4.jpg
8             AcrossFirst2  Boundary      ABOOK23.jpg   ABIRDHOU9.jpg f             f             1             2490          3             747           APIESERVE.jpg
8             AcrossSecond2 Boundary      Aglassbottle6.jpg           APOGO4.jpg    j             j             1             1469          2             689           Acentipede4.jpg
8             WithinThird1  SameContext   Acentipede4.jpg             ACRICKET2.jpg j             f             0             1292          4             1766          APOGO4.jpg
8             WithinFirst1  SameContext   A3bday5.jpg   Achest20.jpg  f             f             1             1492          3             976           Aaircompress6.jpg
8             WithinFirst2  SameContext   ACHALCED2.jpg AMICRO67.jpg  j             j             1             2258          4             1210          Aaircompress6.jpg
9             WithinThird2  SameContext   ARAILLIGH.jpg Abreadrolls.jpg             j             j             1             3214          2             733           APANCAKE3.jpg
9             AcrossSecond2 Boundary      ABAGEL.jpg    APANCAKE3.jpg f             f             1             2807          2             1340          Abeermug11.jpg
9             WithinThird1  SameContext   Abeermug11.jpg              Apeanut3.jpg  j             f             0             1457          4             1222          APANCAKE3.jpg
9             WithinFourth1 SameContext   ALOOFA.jpg    AARTPLANT.jpg j             f             0             1735          3             1513          Abucketwithcl.jpg
9             AcrossFirst2  Boundary      ABREASPU2.jpg AARTICHO1.jpg j             j             1             4785          2             608           APOTGOLD2.jpg
9             WithinFirst2  SameContext   Acastle22.jpg Abinder6.jpg  j             j             1             2687          1             553           Aflowerpot9.jpg
9             AcrossThird2  Boundary      ACATCAGE.jpg  Abucketwithcl.jpg           f             j             0             1698          4             1269          ALOOFA.jpg
9             AcrossThird1  Boundary      Aboots56.jpg  APARSLEY.jpg  j             j             1             1357          4             1452          ALOOFA.jpg
9             WithinFirst1  SameContext   AHOSPBED.jpg  Aashtray67.jpg              f             f             1             6429          4             1308          Aflowerpot9.jpg
9             WithinSecond2 SameContext   AANBABYCA.jpg AAFRIMAS5.jpg f             f             1             2714          3             1147          AARTICHO1.jpg
9             AcrossSecond1 Boundary      airhocckytable.jpg          Apairofrubbe3.jpg           j             j             1             1607          3             1102          Abeermug11.jpg
9             AcrossFirst1  Boundary      AAFRICI13.jpg Ablackboardw3.jpg           j             f             0             1836          4             1811          APOTGOLD2.jpg
9             WithinFourth2 SameContext   AEAREXAM2.jpg AGLASSBA4.jpg j             f             0             2864          3             1051          Abucketwithcl.jpg
9             WithinSecond1 SameContext   APOTGOLD2.jpg ACAPTAIN9.jpg f             j             0             1914          2             558           AARTICHO1.jpg
10            WithinFirst1  SameContext   acquarium.jpg ADINGHY.jpg   f             j             0             5373          4             2577          ACAMPFIRE.jpg
10            AcrossSecond2 Boundary      ACONSTHA2.jpg AFISHNET3.jpg f             f             1             3587          2             749           ABLACSUI3.jpg
10            AcrossThird1  Boundary      ABLLIGHTB.jpg Adiamondring3.jpg           f             f             1             1655          2             348           AOVENMIT5.jpg
10            WithinFirst2  SameContext   ACOMB11.jpg   AAEROBENC.jpg f             f             1             1900          1             617           ACAMPFIRE.jpg
10            WithinFourth2 SameContext   ACHRIST14.jpg Acampingknife.jpg           j             f             0             2079          2             1278          ADOGLEAS2.jpg
10            AcrossThird2  Boundary      Aconferencer3.jpg           ADOGLEAS2.jpg j             j             1             2053          2             661           AOVENMIT5.jpg
10            AcrossFirst2  Boundary      AAIRPUMP2.jpg APERSRUG.jpg  f             f             1             2553          2             384           Aancientstat3.jpg
10            WithinThird2  SameContext   APICKLES6.jpg Aairtank7.jpg j             j             1             1182          2             349           AFISHNET3.jpg
10            WithinSecond2 SameContext   Aantiquerota7.jpg           APARKBENC.jpg f             j             0             1725          3             2488          APERSRUG.jpg
10            WithinThird1  SameContext   ABLACSUI3.jpg AARCHERY.jpg  f             j             0             1757          1             1879          AFISHNET3.jpg
10            WithinSecond1 SameContext   Aancientstat3.jpg           AARMCHA25.jpg j             f             0             1929          2             781           APERSRUG.jpg
10            AcrossFirst1  Boundary      AELECBE17.jpg AANTICAN2.jpg f             j             0             2990          4             2156          Aancientstat3.jpg
10            WithinFourth1 SameContext   AOVENMIT5.jpg ABLOODCEA.jpg f             f             1             1741          1             1511          ADOGLEAS2.jpg
10            AcrossSecond1 Boundary      ACOFFPOT3.jpg Arake3.jpg    j             j             1             3863          1             943           ABLACSUI3.jpg
