Block         PositionCategory            Condition     ObjectFar     ObjectNear    RecencyRESP   RecencyCorrRESP             RecencyAcc    RecencyRT     DurationRESP  DurationRT    BoundaryItem
5             AcrossThird2  Boundary      ACANTELOP.jpg AJACKOL23.jpg f             f             1             1708          2             768           AGARBCAN.jpg
5             AcrossSecond1 Boundary      ABALLBEAR.jpg A95CHEROK.jpg j             f             0             2689          1             1091          Acomputerbag.jpg
5             WithinFirst2  SameContext   Ajetski15.jpg Abuilding5.jpg              f             f             1             5505          2             808           Acastle22.jpg
5             AcrossSecond2 Boundary      ALITTERB2.jpg ACAMPFIRE.jpg j             f             0             3535          2             883           Acomputerbag.jpg
5             WithinFirst1  SameContext   Aelephant9.jpg              ACOFFTA18.jpg f             j             0             2064          3             2919          Acastle22.jpg
5             WithinFourth2 SameContext   AOVENMIT5.jpg Alifeves2.jpg f             f             1             1173          2             564           AJACKOL23.jpg
5             WithinSecond2 SameContext   APARKMET6.jpg APARKBENC.jpg f             j             0             3052          3             1905          Abrooch100.jpg
5             WithinThird2  SameContext   Agraduationh2.jpg           ADOGFOOD.jpg  j             f             0             2098          2             1136          ACAMPFIRE.jpg
5             AcrossThird1  Boundary      ACHEESEB3.jpg ABUDDHA18.jpg j             j             1             2372          2             721           AGARBCAN.jpg
6             AcrossSecond1 Boundary      Ablouse2.jpg  ABANJO5.jpg   j             j             1             5153          4             2572          ABILLTABL.jpg
6             AcrossFirst2  Boundary      Acarrot.jpg   Adice10.jpg   f             j             0             2462          4             1343          Aashtray67.jpg
6             AcrossThird1  Boundary      Abluebabybug4.jpg           AFBLADE.jpg   j             f             0             3372          4             1381          Acactus58.jpg
6             WithinFourth1 SameContext   Acactus58.jpg Adaisies3.jpg f             j             0             2073          4             1472          Aammonitefo14.jpg
6             WithinSecond2 SameContext   Abandleaders2.jpg           APINGPON3.jpg f             f             1             4807          3             1382          Adice10.jpg
6             AcrossFirst1  Boundary      Achampagnebo2.jpg           AMUSICSTA.jpg f             j             0             1803          2             1259          Aashtray67.jpg
6             WithinFourth2 SameContext   Aancientbuild.jpg           Ablackboardw3.jpg           f             f             1             2844          2             1439          Aammonitefo14.jpg
6             WithinSecond1 SameContext   Aashtray67.jpg              AHORSHOE2.jpg f             j             0             1368          2             1768          Adice10.jpg
6             WithinThird2  SameContext   Afloppydisk6.jpg            APIESERVE.jpg f             f             1             2733          2             1517          Alipstick3.jpg
6             WithinThird1  SameContext   ABILLTABL.jpg Aglasscontai3.jpg           j             j             1             2157          2             784           Alipstick3.jpg
6             WithinFirst2  SameContext   Arake3.jpg    airhorn.jpg   f             f             1             2474          4             1226          AALTIRE2.jpg
6             AcrossThird2  Boundary      Aallterrain10.jpg           Aammonitefo14.jpg           j             j             1             2956          2             1307          Acactus58.jpg
6             WithinFirst1  SameContext   AHEADSET.jpg  ABLACKB14.jpg j             f             0             2289          3             1449          AALTIRE2.jpg
6             AcrossSecond2 Boundary      Achest20.jpg  Alipstick3.jpg              j             f             0             3170          3             2572          ABILLTABL.jpg
7             WithinFourth1 SameContext   Abicycleglove.jpg           Agardeningshe.jpg           f             f             1             4029          3             1960          Abloodorange.jpg
7             AcrossThird2  Boundary      Aaircompress6.jpg           Abloodorange.jpg            f             f             1             5688          2             1224          Abicycleglove.jpg
7             AcrossFirst1  Boundary      ABROKUMBR.jpg ACAROUSE2.jpg f             j             0             4449          2             685           AAFRICI13.jpg
7             AcrossSecond2 Boundary      AFOUNTAI5.jpg AOUTHOUSE.jpg f             j             0             2505          3             873           Acampingknife.jpg
7             AcrossSecond1 Boundary      Agardeningpai.jpg           ACREAME11.jpg f             j             0             2950          2             734           Acampingknife.jpg
7             WithinThird2  SameContext   Acamera101.jpg              ALADLE5.jpg   j             f             0             1681          3             989           AOUTHOUSE.jpg
7             WithinSecond1 SameContext   AAFRICI13.jpg ABEDROOM8.jpg f             f             1             1143          3             2382          Abreakpl2.jpg
7             AcrossFirst2  Boundary      AELECBEA6.jpg Abreakpl2.jpg j             j             1             1479          2             850           AAFRICI13.jpg
7             WithinFirst1  SameContext   ACONSTRU9.jpg ADOGLEAS2.jpg j             j             1             1464          2             1660          Acanoe19.jpg
7             WithinThird1  SameContext   Acampingknife.jpg           ACHINLAMP.jpg f             f             1             1566          3             1094          AOUTHOUSE.jpg
7             WithinSecond2 SameContext   AANTICAN2.jpg Aflower136.jpg              f             f             1             2748          3             907           Abreakpl2.jpg
7             WithinFourth2 SameContext   ABROCHETT.jpg Apercussioni3.jpg           j             f             0             4232          2             859           Abloodorange.jpg
7             WithinFirst2  SameContext   Aflower102.jpg              AARCH.jpg     f             j             0             2681          3             931           Acanoe19.jpg
7             AcrossThird1  Boundary      AARTMELON.jpg ABACKHOE2.jpg f             j             0             1302          3             1271          Abicycleglove.jpg
8             WithinSecond2 SameContext   Apokerchips3.jpg            Agluegun.jpg  j             j             1             3027          3             4200          AGRAINSI5.jpg
8             WithinFirst2  SameContext   AMICROWA2.jpg APANCAKE3.jpg f             j             0             1442          3             935           ADAQUIRI.jpg
8             AcrossSecond2 Boundary      Abaseballcap.jpg            ABARPEAR.jpg  j             j             1             3186          2             827           ACAFLATT3.jpg
8             AcrossSecond1 Boundary      ACAPTAIN9.jpg ABELL7.jpg    f             f             1             2610          2             1197          ACAFLATT3.jpg
8             WithinFirst1  SameContext   Acentipede4.jpg             Achair618.jpg j             j             1             2136          3             684           ADAQUIRI.jpg
8             WithinSecond1 SameContext   Acartonofegg3.jpg           Aantiquesofa4.jpg           f             j             0             2913          3             2378          AGRAINSI5.jpg
8             WithinFourth1 SameContext   AHEDGEHOG.jpg Afirstaidkit3.jpg           f             j             0             2427          2             885           Alifebuo3.jpg
8             AcrossFirst1  Boundary      Aclock261.jpg ACRICKET2.jpg j             j             1             2043          3             771           Acartonofegg3.jpg
8             AcrossFirst2  Boundary      Adiamondring3.jpg           AGRAINSI5.jpg j             f             0             3828          3             982           Acartonofegg3.jpg
8             WithinThird1  SameContext   ACAFLATT3.jpg ACHRIST14.jpg f             f             1             1936          2             1083          ABARPEAR.jpg
8             AcrossThird2  Boundary      Aavocado7.jpg Alifebuo3.jpg j             f             0             1362          2             913           AHEDGEHOG.jpg
8             AcrossThird1  Boundary      AFILM.jpg     Aantiquebuck2.jpg           f             f             1             3334          3             2392          AHEDGEHOG.jpg
8             WithinFourth2 SameContext   Aasianbuildin.jpg           Adoorknocker2.jpg           f             f             1             2657          2             2004          Alifebuo3.jpg
8             WithinThird2  SameContext   A_coin.jpg    ACOFFPOT3.jpg j             f             0             1818          2             385           ABARPEAR.jpg
9             WithinFourth2 SameContext   AHAZELNU3.jpg APOTGOLD2.jpg j             j             1             4470          2             2841          AGOAT10.jpg
9             AcrossSecond2 Boundary      ACHALCED2.jpg ADOGSNACK.jpg f             j             0             4106          2             1065          Apairofrubbe3.jpg
9             WithinThird2  SameContext   A3leafcl4.jpg AFOODBLEN.jpg j             f             0             1608          2             1056          ADOGSNACK.jpg
9             WithinSecond1 SameContext   Abugle12.jpg  AAEROBENC.jpg f             f             1             2591          3             1180          ABLACKNEC.jpg
9             WithinFirst1  SameContext   A1OCLOC2.jpg  Afoodgrinder2.jpg           f             f             1             1158          2             1141          Aancientstat3.jpg
9             WithinSecond2 SameContext   AFERRAF40.jpg AGLASSBA4.jpg f             j             0             5681          3             786           ABLACKNEC.jpg
9             AcrossThird1  Boundary      AGLASSBAL.jpg ACONSTHA2.jpg j             j             1             2427          2             885           ABLLIGHTB.jpg
9             AcrossThird2  Boundary      Acementfinish.jpg           AGOAT10.jpg   f             f             1             2882          2             821           ABLLIGHTB.jpg
9             AcrossSecond1 Boundary      Aboots56.jpg  Aantiquerota7.jpg           f             f             1             2740          3             580           Apairofrubbe3.jpg
9             AcrossFirst2  Boundary      AARTPLANT.jpg ABLACKNEC.jpg f             j             0             3651          3             563           Abugle12.jpg
9             WithinFourth1 SameContext   ABLLIGHTB.jpg ACANE2.jpg    j             j             1             2667          3             1709          AGOAT10.jpg
9             WithinThird1  SameContext   Apairofrubbe3.jpg           Abeermug11.jpg              f             f             1             2181          3             1728          ADOGSNACK.jpg
9             WithinFirst2  SameContext   ACAROSLI2.jpg AFRAME15.jpg  f             j             0             2560          4             1005          Aancientstat3.jpg
9             AcrossFirst1  Boundary      AGOLFIRON.jpg Alaundrybask2.jpg           j             f             0             7374          3             963           Abugle12.jpg
10            WithinSecond2 SameContext   ACOCONUT2.jpg AAFRIMAS5.jpg f             j             0             5358          4             3010          Acorn10.jpg
10            WithinSecond1 SameContext   aardvark.jpg  Aantiquejuke2.jpg           j             j             1             3653          4             1284          Acorn10.jpg
10            WithinThird2  SameContext   A3bday5.jpg   ABIRDHOU9.jpg f             j             0             3707          3             785           AANTCASH3.jpg
10            AcrossThird1  Boundary      ACUSHIO60.jpg Adog122.jpg   j             j             1             1378          2             1337          Aclothespin2.jpg
10            WithinFourth1 SameContext   Aclothespin2.jpg            ANWSPAPER.jpg j             j             1             2230          2             407           Ababseat2.jpg
10            WithinFirst2  SameContext   AANTHAT2.jpg  ACANDLE30.jpg f             f             1             1901          3             882           AANTTRUCK.jpg
10            AcrossFirst2  Boundary      AFIGHTP16.jpg Acorn10.jpg   f             f             1             2087          3             685           aardvark.jpg
10            WithinFourth2 SameContext   Abucketwithcl.jpg           APUTTER.jpg   j             f             0             6370          3             898           Ababseat2.jpg
10            AcrossSecond1 Boundary      Abackpack11.jpg             AORIGIRL3.jpg j             j             1             2391          3             587           Aglassbottle6.jpg
10            AcrossFirst1  Boundary      Abaggcon2.jpg ALOOFA.jpg    j             f             0             1259          3             694           aardvark.jpg
10            AcrossSecond2 Boundary      Abottleopener.jpg           AANTCASH3.jpg f             j             0             2570          3             1240          Aglassbottle6.jpg
10            WithinFirst1  SameContext   Agasblower2.jpg             ABOOK23.jpg   j             f             0             2440          3             450           AANTTRUCK.jpg
10            WithinThird1  SameContext   Aglassbottle6.jpg           Afan49.jpg    j             f             0             2159          3             475           AANTCASH3.jpg
10            AcrossThird2  Boundary      ALOVSEA10.jpg Ababseat2.jpg f             f             1             1830          2             525           Aclothespin2.jpg
