Block         PositionCategory            Condition     ObjectFar     ObjectNear    RecencyRESP   RecencyCorrRESP             RecencyAcc    RecencyRT     DurationRESP  DurationRT    BoundaryItem
1             WithinFourth1 SameContext   ACAT6.jpg     Agasblower2.jpg             f             f             1             5096          2             6381          AHAZELNU3.jpg
1             WithinSecond2 SameContext   angelfish.jpg acquarium.jpg f             f             1             5090          3             4463          Acactus58.jpg
1             AcrossFirst2  Boundary      Apokerchips3.jpg            Acactus58.jpg f             j             0             12719         3             2794          Aleopard19.jpg
1             WithinFourth2 SameContext   Aflask19.jpg  Abuilding5.jpg              j             f             0             8300          3             1569          AHAZELNU3.jpg
1             WithinThird2  SameContext   APARKMET6.jpg AHIBACHI.jpg  f             j             0             10390         4             4178          AARCH.jpg
1             AcrossSecond2 Boundary      Acoral7.jpg   AARCH.jpg     f             f             1             16324         4             1856          APOTGOLD2.jpg
1             AcrossThird2  Boundary      ABARPEAR.jpg  AHAZELNU3.jpg j             j             1             3604          3             3013          ACAT6.jpg
1             AcrossThird1  Boundary      AHEADLI18.jpg AFRAME15.jpg  j             j             1             5471          2             3231          ACAT6.jpg
1             WithinFirst1  SameContext   Abowlofporrid.jpg           AORGAN.jpg    j             j             1             4770          1             2379          Abutterflynet.jpg
1             AcrossSecond1 Boundary      Apaperclip6.jpg             ACHERRY.jpg   f             f             1             12948         3             2110          APOTGOLD2.jpg
1             WithinThird1  SameContext   APOTGOLD2.jpg ACHAIR.jpg    j             f             0             5153          2             2532          AARCH.jpg
1             WithinSecond1 SameContext   Aleopard19.jpg              Apercussioni3.jpg           j             j             1             9463          2             1300          Acactus58.jpg
1             AcrossFirst1  Boundary      ACOMPAS20.jpg ABUDDHA18.jpg j             f             0             4251          4             2661          Aleopard19.jpg
1             WithinFirst2  SameContext   AMANJUI2.jpg  ACANDLE30.jpg j             j             1             4004          2             1735          Abutterflynet.jpg
2             WithinSecond1 SameContext   AMICRO67.jpg  AELECBEA6.jpg f             f             1             13239         4             3247          Aelephant9.jpg
2             AcrossSecond1 Boundary      AOVENMIT5.jpg ACATCAGE.jpg  f             f             1             6993          3             1956          ACREAME11.jpg
2             WithinSecond2 SameContext   AMOUSWHEE.jpg AANTICAN2.jpg f             j             0             6948          3             2504          Aelephant9.jpg
2             WithinFourth1 SameContext   ADECKCARD.jpg ADESKLA12.jpg j             f             0             3653          2             2572          Aantiquejuke2.jpg
2             WithinThird1  SameContext   ACREAME11.jpg Adaisies3.jpg f             j             0             3366          2             2384          Apeanut3.jpg
2             WithinThird2  SameContext   ARAILLIGH.jpg A_coin.jpg    j             j             1             4497          2             1835          Apeanut3.jpg
2             WithinFirst2  SameContext   ACANTELOP.jpg AHOSPBED.jpg  j             j             1             6078          2             1601          Aavocado7.jpg
2             AcrossFirst1  Boundary      Acementfinish.jpg           ABACKHOE2.jpg f             j             0             10717         4             2861          AMICRO67.jpg
2             AcrossThird2  Boundary      ACOWBELL6.jpg Aantiquejuke2.jpg           f             f             1             3053          2             1498          ADECKCARD.jpg
2             WithinFourth2 SameContext   AMIXER1.jpg   Afruitbasket2.jpg           j             j             1             2770          4             2424          Aantiquejuke2.jpg
2             AcrossSecond2 Boundary      Agolfbag.jpg  Apeanut3.jpg  f             f             1             3384          3             1441          ACREAME11.jpg
2             AcrossFirst2  Boundary      AMUSICSTA.jpg Aelephant9.jpg              f             j             0             7266          3             2292          AMICRO67.jpg
2             WithinFirst1  SameContext   ACAROUSE2.jpg Abagofherbs.jpg             f             f             1             3672          3             1599          Aavocado7.jpg
