Block         PositionCategory            Condition     ObjectFar     ObjectNear    RecencyRESP   RecencyCorrRESP             RecencyAcc    RecencyRT     DurationRESP  DurationRT    BoundaryItem
1             WithinFirst1  SameContext   APINGPON3.jpg Afloppydisk6.jpg            f             j             0             6212          2             2722          Aleaf75.jpg
1             WithinFirst2  SameContext   ACRICKET2.jpg ACHALCED2.jpg j             j             1             6295          2             3082          Aleaf75.jpg
1             AcrossThird2  Boundary      Aashtray67.jpg              Acementfinish.jpg           f             j             0             4643          2             1793          Aavocado7.jpg
1             AcrossFirst1  Boundary      AAFRIMAS5.jpg Arake3.jpg    f             f             1             4125          3             4316          Agraduationh2.jpg
1             WithinSecond2 SameContext   ABOOK23.jpg   Agardeningshe.jpg           f             j             0             2610          2             997           Alock34.jpg
1             AcrossSecond1 Boundary      ABULDOZER.jpg ABILLTABL.jpg f             f             1             2135          1             1691          ACOWBOYH3.jpg
1             AcrossThird1  Boundary      AELECRAZ7.jpg APOGO4.jpg    f             j             0             7492          3             2071          Aavocado7.jpg
1             WithinFourth2 SameContext   APERSRUG.jpg  AGOAT10.jpg   j             f             0             5137          2             1269          Acementfinish.jpg
1             AcrossSecond2 Boundary      Acomputer9.jpg              ACOFFTA18.jpg f             j             0             6773          4             1247          ACOWBOYH3.jpg
1             WithinThird1  SameContext   ACOWBOYH3.jpg ALITTERB2.jpg j             f             0             4159          3             1557          ACOFFTA18.jpg
1             WithinFourth1 SameContext   Aavocado7.jpg Agluegun.jpg  j             f             0             3859          1             611           Acementfinish.jpg
1             AcrossFirst2  Boundary      ACHAIR.jpg    Alock34.jpg   j             f             0             4153          3             543           Agraduationh2.jpg
1             WithinThird2  SameContext   AARMCHA25.jpg ACHERRY.jpg   f             j             0             6936          4             1396          ACOFFTA18.jpg
1             WithinSecond1 SameContext   Agraduationh2.jpg           AAMMO4.jpg    f             f             1             3343          2             2297          Alock34.jpg
2             AcrossFirst1  Boundary      ALOVSEA10.jpg Adoorknocker2.jpg           f             j             0             2799          3             1853          Abasket108.jpg
2             WithinFirst1  SameContext   Aairtank7.jpg Acactus58.jpg f             j             0             5768          3             1693          ABALLYAR4.jpg
2             WithinFourth2 SameContext   AHAZELNU3.jpg AFILM.jpg     f             j             0             1702          4             1562          Aclimbersicep.jpg
2             WithinSecond1 SameContext   Abasket108.jpg              ABREASPU2.jpg j             f             0             2496          2             1671          AGLASSBAL.jpg
2             WithinThird1  SameContext   AARTMELON.jpg ABALLBEAR.jpg j             f             0             4681          3             1052          ACAESALAD.jpg
2             WithinFourth1 SameContext   ALOOFA.jpg    AHONEYJA2.jpg j             f             0             2420          1             591           Aclimbersicep.jpg
2             AcrossFirst2  Boundary      AANTSTOV6.jpg AGLASSBAL.jpg j             j             1             3462          1             532           Abasket108.jpg
2             AcrossSecond2 Boundary      AFIGHTP16.jpg ACAESALAD.jpg j             f             0             2638          2             1297          AARTMELON.jpg
2             WithinThird2  SameContext   ACHEESEB3.jpg Achest20.jpg  f             j             0             6648          2             1495          ACAESALAD.jpg
2             AcrossSecond1 Boundary      AGOLFIRON.jpg Apairofrubbe3.jpg           j             j             1             2742          3             710           AARTMELON.jpg
