Block         PositionCategory            Condition     ObjectFar     ObjectNear    RecencyRESP   RecencyCorrRESP             RecencyAcc    RecencyRT     DurationRESP  DurationRT    BoundaryItem
1             WithinThird2  SameContext   A3leafcl4.jpg ACAFLATT3.jpg f             f             1             4892          1             5121          A3bday5.jpg
1             WithinThird1  SameContext   Abarn4.jpg    Acementfinish.jpg           f             j             0             4402          2             2670          A3bday5.jpg
1             AcrossThird1  Boundary      ABULLDOG5.jpg Aammonitefo14.jpg           j             j             1             6077          2             3215          ACDRAINER.jpg
1             WithinFourth2 SameContext   APANCAKE3.jpg AARTIVE6.jpg  f             j             0             3812          1             4174          AALTIRE2.jpg
1             AcrossThird2  Boundary      Abluebabybug4.jpg           AALTIRE2.jpg  f             f             1             3839          2             2144          ACDRAINER.jpg
1             WithinSecond2 SameContext   APHONEFA2.jpg Achest20.jpg  f             f             1             6082          3             1844          Acanoe19.jpg
1             WithinFirst2  SameContext   AMICROWA2.jpg Aaircompress6.jpg           j             j             1             2767          2             4446          AMANJUI2.jpg
1             WithinFourth1 SameContext   ACDRAINER.jpg Adice10.jpg   j             f             0             2935          3             3512          AALTIRE2.jpg
1             AcrossSecond1 Boundary      Aclimbersicep.jpg           Aflowerpot9.jpg             f             f             1             4929          4             2651          Abarn4.jpg
1             WithinSecond1 SameContext   Acartonofegg3.jpg           Aglassbottle6.jpg           f             j             0             3707          3             3896          Acanoe19.jpg
1             WithinFirst1  SameContext   Abowlofporrid.jpg           ABIRDCAG2.jpg j             j             1             4252          2             3566          AMANJUI2.jpg
1             AcrossFirst1  Boundary      ACHINLAMP.jpg Afirstaidkit3.jpg           f             f             1             4374          1             2052          Acartonofegg3.jpg
1             AcrossSecond2 Boundary      Ablouse2.jpg  A3bday5.jpg   f             j             0             3192          2             1296          Abarn4.jpg
1             AcrossFirst2  Boundary      Ahousboa2.jpg Acanoe19.jpg  f             f             1             7455          1             913           Acartonofegg3.jpg
2             WithinThird2  SameContext   ACAROUSE2.jpg Aantiquejuke2.jpg           f             f             1             3520          3             2355          ADRYWOOD.jpg
2             AcrossThird2  Boundary      anvil.jpg     Apeanut3.jpg  j             f             0             2814          2             1059          AGLASSBAL.jpg
2             AcrossSecond2 Boundary      ACHAIR.jpg    ADRYWOOD.jpg  j             f             0             2554          3             1743          ALADLE5.jpg
2             AcrossFirst1  Boundary      Ababseat2.jpg ABILLTABL.jpg j             f             0             3215          4             2285          Aclothespin2.jpg
2             WithinFirst2  SameContext   AHORSHOE2.jpg Abasket108.jpg              j             j             1             3297          2             1341          Alifeves2.jpg
2             WithinSecond2 SameContext   Abucketwithcl.jpg           APIESERVE.jpg j             f             0             2291          2             2202          Acactus58.jpg
2             AcrossSecond1 Boundary      AFRAME15.jpg  ABEDROOM8.jpg j             j             1             1946          3             1205          ALADLE5.jpg
2             AcrossFirst2  Boundary      Aasianbuildin.jpg           Acactus58.jpg f             f             1             1901          3             1762          Aclothespin2.jpg
2             WithinThird1  SameContext   ALADLE5.jpg   APARSLEY.jpg  f             f             1             5017          3             1784          ADRYWOOD.jpg
2             AcrossThird1  Boundary      AAMBULAN7.jpg Alipstick3.jpg              j             j             1             4495          3             2600          AGLASSBAL.jpg
2             WithinSecond1 SameContext   Aclothespin2.jpg            AFERRAF40.jpg j             j             1             2722          3             3242          Acactus58.jpg
2             WithinFourth2 SameContext   AHONEYJA2.jpg Aboxofchocola.jpg           j             j             1             4500          4             2294          Apeanut3.jpg
2             WithinFourth1 SameContext   AGLASSBAL.jpg ACANOL.jpg    j             j             1             5650          3             1764          Apeanut3.jpg
2             WithinFirst1  SameContext   ACAPTAIN9.jpg AOVENMIT5.jpg j             j             1             2122          1             2327          Alifeves2.jpg
3             AcrossFirst1  Boundary      APARKBENC.jpg ACHESSPI4.jpg j             f             0             3025          3             2926          ABULDOZER.jpg
3             AcrossSecond2 Boundary      A_coin.jpg    AASPHALT.jpg  f             f             1             3572          3             1718          AARTMELON.jpg
3             AcrossThird1  Boundary      ACOMB11.jpg   AARTICHO1.jpg j             j             1             3174          3             1262          AANTHAT2.jpg
3             WithinThird1  SameContext   AARTMELON.jpg ACONSTRU9.jpg j             j             1             2422          2             1241          AASPHALT.jpg
3             WithinFirst2  SameContext   Abutterflynet.jpg           Aflower136.jpg              f             f             1             4754          3             1467          Abeesonahoney.jpg
3             WithinFirst1  SameContext   A_teabag.jpg  Abroom23.jpg  j             j             1             3836          1             1013          Abeesonahoney.jpg
3             WithinThird2  SameContext   Abrassbu2.jpg ADINGHY.jpg   j             j             1             7549          2             2716          AASPHALT.jpg
3             AcrossFirst2  Boundary      ABROCHETT.jpg ABUMBBE2.jpg  j             j             1             4193          2             1902          ABULDOZER.jpg
3             WithinFourth1 SameContext   AANTHAT2.jpg  ACAROSLI2.jpg f             f             1             3424          4             1647          acquarium.jpg
3             WithinSecond2 SameContext   AMOUSWHEE.jpg Afruitbasket2.jpg           j             f             0             5506          2             912           ABUMBBE2.jpg
3             WithinSecond1 SameContext   ABULDOZER.jpg ACANE2.jpg    j             j             1             4653          1             881           ABUMBBE2.jpg
3             AcrossSecond1 Boundary      AHOSPBED.jpg  Abottleopener.jpg           j             j             1             1879          3             1964          AARTMELON.jpg
3             AcrossThird2  Boundary      Aornamentalt5.jpg           acquarium.jpg f             f             1             4332          2             4052          AANTHAT2.jpg
3             WithinFourth2 SameContext   airhorn.jpg   AFOUNTAI5.jpg f             f             1             3339          3             1653          acquarium.jpg
4             AcrossThird1  Boundary      Acomputerkey2.jpg           APOTGOLD2.jpg j             j             1             2193          3             4580          Aconferencer3.jpg
4             AcrossSecond1 Boundary      Abreadrolls.jpg             ACRICKET2.jpg j             f             0             4024          3             522           Acastle22.jpg
4             AcrossThird2  Boundary      Achair618.jpg A95CHEROK.jpg f             f             1             2140          4             1601          Aconferencer3.jpg
