Block         PositionCategory            Condition     ObjectFar     ObjectNear    RecencyRESP   RecencyCorrRESP             RecencyAcc    RecencyRT     DurationRESP  DurationRT    BoundaryItem
2             AcrossSecond1 Boundary      ACHESSPI4.jpg Ababybottle15.jpg           j             j             1             2209          3             1707          APEPPSHA4.jpg
2             WithinSecond1 SameContext   AMICRO67.jpg  Aantiquesofa4.jpg           f             f             1             5659          2             1828          Agolfbag.jpg
2             WithinThird1  SameContext   APEPPSHA4.jpg Ablackboardw3.jpg           j             j             1             3849          4             2817          ADOGLEAS2.jpg
2             AcrossFirst2  Boundary      AELECRAZ7.jpg Agolfbag.jpg  j             f             0             4091          2             1900          AMICRO67.jpg
3             AcrossSecond1 Boundary      Agluegun.jpg  Adog122.jpg   f             f             1             5126          3             4474          ABUSINEST.jpg
3             AcrossFirst2  Boundary      ACHERRY.jpg   AAMMO4.jpg    j             j             1             3689          2             1800          Akeyboard3.jpg
3             AcrossThird2  Boundary      APOTGOLD2.jpg Aglassbottle6.jpg           j             f             0             3788          1             791           ABEDROOM8.jpg
3             WithinSecond1 SameContext   Akeyboard3.jpg              Ahousboa2.jpg f             f             1             3023          3             3389          AAMMO4.jpg
3             WithinThird2  SameContext   Apokerchips3.jpg            AHONEYJA2.jpg j             j             1             2210          1             3716          ACHRIST14.jpg
3             AcrossSecond2 Boundary      ABATHTUB3.jpg ACHRIST14.jpg f             f             1             2110          3             1124          ABUSINEST.jpg
3             WithinFirst1  SameContext   AIRONBOA8.jpg AHOSPBED.jpg  j             f             0             2554          3             2095          AEIFFELTO.jpg
3             WithinSecond2 SameContext   Anailscissors.jpg           AHEADSET.jpg  j             j             1             3170          2             1867          AAMMO4.jpg
3             WithinThird1  SameContext   ABUSINEST.jpg ACONBENCH.jpg j             f             0             2517          4             1156          ACHRIST14.jpg
3             AcrossThird1  Boundary      APOGO4.jpg    A3leafcl4.jpg f             j             0             1992          2             1650          ABEDROOM8.jpg
3             AcrossFirst1  Boundary      Acoral7.jpg   APUTTER.jpg   j             j             1             2812          3             1713          Akeyboard3.jpg
3             WithinFourth2 SameContext   Abackpack11.jpg             ACAFLATT3.jpg j             j             1             2681          2             963           Aglassbottle6.jpg
3             WithinFourth1 SameContext   ABEDROOM8.jpg airhorn.jpg   f             f             1             4197          1             1274          Aglassbottle6.jpg
3             WithinFirst2  SameContext   ACAT6.jpg     Aairtank7.jpg j             j             1             2873          3             2036          AEIFFELTO.jpg
4             WithinFirst1  SameContext   Aaircompress6.jpg           Acarrot.jpg   f             f             1             4524          2             2294          APICKLES6.jpg
4             WithinThird1  SameContext   Afaucet9.jpg  ABACKHOE2.jpg j             f             0             4426          3             670           AFUNNEL4.jpg
4             AcrossSecond2 Boundary      ABARROWRE.jpg AFUNNEL4.jpg  j             f             0             3443          2             850           Afaucet9.jpg
4             AcrossThird1  Boundary      ACAROSLI2.jpg AGOLFIRON.jpg j             f             0             6152          1             1393          ABAGEL.jpg
4             WithinFourth1 SameContext   ABAGEL.jpg    Agardeningpai.jpg           f             j             0             2732          2             2052          Abandleaders2.jpg
4             WithinFirst2  SameContext   Aantiquerota7.jpg           Abuilding5.jpg              f             f             1             1808          4             1936          APICKLES6.jpg
4             AcrossSecond1 Boundary      ALADLE5.jpg   AANTTRUCK.jpg j             j             1             3281          3             1069          Afaucet9.jpg
4             WithinFourth2 SameContext   ACUTLERYB.jpg AELECBE17.jpg j             j             1             2812          2             1385          Abandleaders2.jpg
4             WithinSecond1 SameContext   AJACKOL23.jpg AHYDRANTF.jpg j             f             0             5756          3             1955          Apairofrubbe3.jpg
4             AcrossFirst2  Boundary      APANCAKE3.jpg Apairofrubbe3.jpg           j             j             1             1826          3             850           AJACKOL23.jpg
4             WithinThird2  SameContext   ACONSTHA2.jpg Alifebuo3.jpg f             j             0             3400          2             593           AFUNNEL4.jpg
4             WithinSecond2 SameContext   ABALLBEAR.jpg Abeverageingl.jpg           j             j             1             1512          3             371           Apairofrubbe3.jpg
4             AcrossFirst1  Boundary      AARTIVE6.jpg  ABARPEAR.jpg  f             f             1             5178          2             580           AJACKOL23.jpg
4             AcrossThird2  Boundary      APARSLEY.jpg  Abandleaders2.jpg           j             j             1             2124          2             801           ABAGEL.jpg
5             AcrossThird1  Boundary      ACHINLAMP.jpg Aglasscontai3.jpg           j             f             0             4661          2             2138          ALOAFBR4.jpg
5             WithinFirst1  SameContext   ACOMB11.jpg   AFERRAF40.jpg f             f             1             1971          3             1742          ABLLIGHTB.jpg
5             AcrossSecond2 Boundary      Acartofgroce3.jpg           ADART3.jpg    j             j             1             4429          2             1009          AMOUSWHEE.jpg
5             WithinSecond2 SameContext   Aavocado7.jpg Achair618.jpg f             f             1             2394          3             1069          AGARBCAN.jpg
5             WithinFourth2 SameContext   AARMCHA25.jpg APARKMET6.jpg j             j             1             2076          2             1491          Aancientstat3.jpg
5             WithinThird1  SameContext   AMOUSWHEE.jpg Aeasteregg14.jpg            j             j             1             3115          2             3398          ADART3.jpg
5             AcrossFirst2  Boundary      AFILM.jpg     AGARBCAN.jpg  f             f             1             2579          2             2720          APICNICBL.jpg
5             WithinFourth1 SameContext   ALOAFBR4.jpg  AMEATGR14.jpg f             j             0             2373          3             2833          Aancientstat3.jpg
5             AcrossFirst1  Boundary      Acactus58.jpg AMIXER1.jpg   j             j             1             2394          2             2038          APICNICBL.jpg
5             WithinFirst2  SameContext   ADUSTER5.jpg  aardvark.jpg  f             f             1             2178          2             4637          ABLLIGHTB.jpg
5             AcrossSecond1 Boundary      ACONSTRU9.jpg Ablouse2.jpg  f             f             1             2327          2             437           AMOUSWHEE.jpg
5             WithinThird2  SameContext   Abrooch100.jpg              anvil.jpg     j             j             1             3698          3             1408          ADART3.jpg
5             AcrossThird2  Boundary      APIESERVE.jpg Aancientstat3.jpg           j             j             1             3634          1             683           ALOAFBR4.jpg
5             WithinSecond1 SameContext   APICNICBL.jpg Afloweredsan3.jpg           f             f             1             2567          2             797           AGARBCAN.jpg
6             AcrossFirst1  Boundary      AANTHAT2.jpg  AAEROBENC.jpg f             f             1             4805          3             1156          ABOX8.jpg
6             WithinFirst1  SameContext   Aallterrain10.jpg           AORIGIRL3.jpg j             j             1             3296          3             1804          ACDRAINER.jpg
6             WithinFirst2  SameContext   Ababmonit.jpg APEELER.jpg   f             f             1             2089          1             2247          ACDRAINER.jpg
6             WithinFourth1 SameContext   ADOGSNACK.jpg AARCCHAR2.jpg f             f             1             2596          2             825           ant.jpg
6             AcrossThird2  Boundary      AARMYTRUK.jpg ant.jpg       f             f             1             1680          2             492           ADOGSNACK.jpg
6             AcrossSecond2 Boundary      AOVENMIT5.jpg ACHALCED2.jpg j             j             1             2695          3             904           Ameasuringsp5.jpg
6             WithinSecond1 SameContext   ABOX8.jpg     AGOAT10.jpg   f             j             0             2476          2             661           ADINGHY.jpg
6             WithinThird2  SameContext   Ahourglass4.jpg             ABLACSUI3.jpg j             j             1             1794          3             363           ACHALCED2.jpg
6             WithinSecond2 SameContext   Aclothespin2.jpg            Aammonitefo14.jpg           j             j             1             2098          2             960           ADINGHY.jpg
6             AcrossSecond1 Boundary      ACAESALAD.jpg ACAPTAIN9.jpg j             j             1             2170          1             3238          Ameasuringsp5.jpg
6             WithinThird1  SameContext   Ameasuringsp5.jpg           Acorn10.jpg   j             j             1             1593          2             448           ACHALCED2.jpg
6             WithinFourth2 SameContext   ABIRDHOU9.jpg Acartonofegg3.jpg           f             f             1             2005          2             382           ant.jpg
6             AcrossThird1  Boundary      ADAQUIRI.jpg  Adoorknocker2.jpg           f             f             1             3805          2             1055          ADOGSNACK.jpg
6             AcrossFirst2  Boundary      APERSRUG.jpg  ADINGHY.jpg   f             f             1             2014          3             1566          ABOX8.jpg
7             WithinFourth2 SameContext   Abutterflynet.jpg           AFERRY5.jpg   j             j             1             5628          3             1678          Abreakpl2.jpg
7             WithinFourth1 SameContext   Acentipede4.jpg             Alock34.jpg   f             f             1             2424          2             698           Abreakpl2.jpg
7             AcrossFirst1  Boundary      AMASCARA.jpg  A_coin.jpg    f             j             0             3502          1             611           AEAREXAM2.jpg
7             AcrossSecond1 Boundary      Agiftbag20.jpg              ALOVSEA10.jpg j             f             0             1946          3             885           AANTCASH3.jpg
7             AcrossThird1  Boundary      AANTSTOV6.jpg Alipstick3.jpg              f             f             1             2346          2             631           Acentipede4.jpg
7             WithinThird2  SameContext   ACHAIR.jpg    ADRYWOOD.jpg  f             j             0             4197          2             1530          Aantiquejuke2.jpg
7             AcrossFirst2  Boundary      ACUSHIO60.jpg A1OCLOC2.jpg  j             f             0             3049          1             1677          AEAREXAM2.jpg
7             WithinSecond2 SameContext   Abaleofhay.jpg              ACANE2.jpg    f             f             1             2439          3             1025          A1OCLOC2.jpg
7             AcrossSecond2 Boundary      AFOODBLEN.jpg Aantiquejuke2.jpg           f             j             0             1985          2             2107          AANTCASH3.jpg
7             AcrossThird2  Boundary      Abasket108.jpg              Abreakpl2.jpg j             j             1             2230          2             711           Acentipede4.jpg
7             WithinFirst2  SameContext   ACOWBELL6.jpg AARCH.jpg     j             j             1             5514          4             2728          ABILLTABL.jpg
7             WithinFirst1  SameContext   AHAZELNU3.jpg AAMBULAN7.jpg j             j             1             5021          2             404           ABILLTABL.jpg
7             WithinSecond1 SameContext   AEAREXAM2.jpg AHEADLI18.jpg f             f             1             1698          2             1006          A1OCLOC2.jpg
7             WithinThird1  SameContext   AANTCASH3.jpg Aantiquebuck2.jpg           j             f             0             2287          3             430           Aantiquejuke2.jpg
8             AcrossSecond1 Boundary      Aelephant9.jpg              Apercussioni3.jpg           j             j             1             5605          2             1353          ADRILL3.jpg
8             AcrossThird1  Boundary      AAFRICI13.jpg AAFRIMAS5.jpg f             j             0             4877          1             1018          AASPHALT.jpg
8             WithinThird2  SameContext   Afloppydisk6.jpg            AGLASSBAL.jpg f             f             1             2507          2             763           ABLOODCEA.jpg
8             WithinFourth1 SameContext   AASPHALT.jpg  Abinder6.jpg  j             j             1             2604          1             1273          AMICROWA2.jpg
8             WithinFourth2 SameContext   Alifeves2.jpg ABROCHETT.jpg f             f             1             1944          3             1324          AMICROWA2.jpg
8             AcrossFirst2  Boundary      Ajetski15.jpg Aflowerpot9.jpg             f             f             1             4233          3             1172          Afruitbasket2.jpg
8             WithinSecond1 SameContext   Afruitbasket2.jpg           Aflask19.jpg  j             j             1             2143          2             628           Aflowerpot9.jpg
8             AcrossFirst1  Boundary      ACOFFPOT3.jpg Abaggcon2.jpg f             f             1             1810          3             762           Afruitbasket2.jpg
8             WithinFirst1  SameContext   ADECKCARD.jpg AMUSICSTA.jpg f             f             1             2676          4             533           AARTICHO1.jpg
8             WithinFirst2  SameContext   Aasianbuildin.jpg           ABIRDCAG2.jpg f             f             1             3023          3             852           AARTICHO1.jpg
8             AcrossThird2  Boundary      ABLACKNEC.jpg AMICROWA2.jpg j             f             0             2355          3             352           AASPHALT.jpg
8             WithinSecond2 SameContext   AARTPLANT.jpg Abandage3.jpg f             j             0             2063          2             335           Aflowerpot9.jpg
8             WithinThird1  SameContext   ADRILL3.jpg   AAIRPUMP2.jpg f             j             0             2454          2             409           ABLOODCEA.jpg
8             AcrossSecond2 Boundary      ALOOFA.jpg    ABLOODCEA.jpg j             j             1             2311          2             357           ADRILL3.jpg
9             AcrossThird1  Boundary      Aconcreteblo3.jpg           ABELL7.jpg    f             f             1             5159          3             490           ARAILLIGH.jpg
9             WithinFourth2 SameContext   ACATCAGE.jpg  ACAMPFIRE.jpg j             j             1             2933          2             773           Abagofherbs.jpg
9             WithinSecond2 SameContext   Agraduationh2.jpg           Apitchfork4.jpg             f             j             0             2742          1             653           AGARLICCO.jpg
9             WithinFourth1 SameContext   ARAILLIGH.jpg Abloodorange.jpg            f             f             1             5083          2             1808          Abagofherbs.jpg
9             AcrossThird2  Boundary      Agardeningshe.jpg           Abagofherbs.jpg             j             j             1             2621          1             481           ARAILLIGH.jpg
9             AcrossSecond1 Boundary      AOUTHOUSE.jpg Aflower136.jpg              j             j             1             2884          2             1167          ABUMBBE2.jpg
9             WithinFirst1  SameContext   Acabinetwithm.jpg           ACAROUSE2.jpg j             j             1             3466          2             1881          Acomputerkey2.jpg
9             AcrossFirst2  Boundary      Aflower102.jpg              AGARLICCO.jpg j             j             1             2787          2             713           AELECBEA6.jpg
9             WithinFirst2  SameContext   Aancientbuild.jpg           ADUNEBUGG.jpg j             j             1             3508          1             440           Acomputerkey2.jpg
9             AcrossFirst1  Boundary      Acementfinish.jpg           Acampingknife.jpg           f             f             1             3613          3             1086          AELECBEA6.jpg
9             WithinThird2  SameContext   APARKBENC.jpg Abreadrolls.jpg             f             f             1             1644          3             2298          Agarbagebag.jpg
9             WithinSecond1 SameContext   AELECBEA6.jpg Adiscoball2.jpg             j             f             0             2989          3             1236          AGARLICCO.jpg
9             WithinThird1  SameContext   ABUMBBE2.jpg  Arake3.jpg    j             f             0             2540          2             699           Agarbagebag.jpg
9             AcrossSecond2 Boundary      ANUTCRA10.jpg Agarbagebag.jpg             f             f             1             3759          2             666           ABUMBBE2.jpg
10            AcrossThird1  Boundary      Apaperclip6.jpg             AKNIFECOL.jpg f             f             1             2422          3             745           Aboots56.jpg
10            AcrossSecond2 Boundary      AARTMELON.jpg A3bday5.jpg   j             j             1             2171          1             807           Aboxofchocola.jpg
10            AcrossFirst1  Boundary      AARCHERY.jpg  ABPIECE2.jpg  f             f             1             1950          3             889           ABROKUMBR.jpg
10            WithinSecond1 SameContext   ABROKUMBR.jpg ACOFFTA18.jpg j             f             0             4926          1             1849          ACANTELOP.jpg
10            AcrossFirst2  Boundary      airhocckytable.jpg          ACANTELOP.jpg f             j             0             2172          3             912           ABROKUMBR.jpg
10            WithinFirst1  SameContext   Aclimbersicep.jpg           Aleaf75.jpg   j             j             1             3716          3             1930          ALITTERB2.jpg
10            WithinThird1  SameContext   Aboxofchocola.jpg           Achrisd25.jpg j             f             0             2034          2             819           A3bday5.jpg
10            WithinFirst2  SameContext   Aconferencer3.jpg           ADRUMSET3.jpg j             f             0             2690          2             596           ALITTERB2.jpg
10            AcrossThird2  Boundary      Aashtray67.jpg              AMANJUI2.jpg  f             j             0             1771          2             564           Aboots56.jpg
10            AcrossSecond1 Boundary      Achampagnebo2.jpg           ACANDLE30.jpg j             j             1             3861          1             237           Aboxofchocola.jpg
10            WithinFourth2 SameContext   AGOLDCUP6.jpg acquarium.jpg f             f             1             2761          3             1319          AMANJUI2.jpg
10            WithinThird2  SameContext   Abluebabybug4.jpg           Afirstaidkit3.jpg           j             j             1             2037          3             1005          A3bday5.jpg
10            WithinFourth1 SameContext   Aboots56.jpg  APHONEFA2.jpg f             j             0             1878          2             1300          AMANJUI2.jpg
10            WithinSecond2 SameContext   Aclock261.jpg ABOOK23.jpg   j             f             0             2635          3             734           ACANTELOP.jpg
