Block         PositionCategory            Condition     ObjectFar     ObjectNear    RecencyRESP   RecencyCorrRESP             RecencyAcc    RecencyRT     DurationRESP  DurationRT    BoundaryItem
5             AcrossSecond1 Boundary      A3bday5.jpg   Acementfinish.jpg           j             j             1             1703          3             1995          ACHALCED2.jpg
5             WithinFirst2  SameContext   Ababmonit.jpg ASHIRTSK2.jpg f             f             1             2450          2             1483          Aantiquejuke2.jpg
5             AcrossSecond2 Boundary      ATOILROL2.jpg Abandage3.jpg j             f             0             2116          3             1497          ACHALCED2.jpg
5             WithinThird1  SameContext   ACHALCED2.jpg AVIOLINCO.jpg j             j             1             1377          2             1376          Abandage3.jpg
5             AcrossThird1  Boundary      ADINGHY.jpg   Aglassbottle6.jpg           j             j             1             4052          3             2269          champagnbottles.jpg
5             WithinThird2  SameContext   Aaircompress6.jpg           ASERVICEB.jpg j             j             1             1906          4             1391          Abandage3.jpg
5             WithinFourth2 SameContext   Atoydonkey.jpg              AFUNNEL4.jpg  f             f             1             4194          2             1967          ACANTELOP.jpg
5             WithinFourth1 SameContext   champagnbottles.jpg         Achampagnebo2.jpg           j             j             1             3750          1             1274          ACANTELOP.jpg
5             AcrossFirst1  Boundary      catslglol.jpg ASNBRD2.jpg   f             f             1             1746          4             4100          camel.jpg
5             AcrossThird2  Boundary      ABALLYAR4.jpg ACANTELOP.jpg j             f             0             2177          3             1323          champagnbottles.jpg
5             WithinFirst1  SameContext   A100FRAN3.jpg AMUSICSTA.jpg f             f             1             1793          2             1458          Aantiquejuke2.jpg
5             AcrossFirst2  Boundary      ATRACTWH6.jpg Atoiletplung2.jpg           f             j             0             2971          4             2379          camel.jpg
5             WithinSecond1 SameContext   camel.jpg     Abugle12.jpg  j             j             1             2212          3             2182          Atoiletplung2.jpg
6             AcrossThird2  Boundary      ACANOL.jpg    ADOGSNACK.jpg f             f             1             2526          2             1956          AAFRIMAS5.jpg
6             AcrossSecond1 Boundary      Arose10.jpg   Achest20.jpg  f             f             1             2260          3             2148          AAIRPUMP2.jpg
6             WithinFirst2  SameContext   ASUNBOX5.jpg  ASOPRASAX.jpg j             j             1             2941          2             2613          ATAPEDIS7.jpg
6             WithinSecond1 SameContext   bands-a.jpg   ASNOWTOY2.jpg j             f             0             1677          4             922           ACAMPFIRE.jpg
6             AcrossFirst2  Boundary      Apitchfork4.jpg             ACAMPFIRE.jpg j             f             0             2486          1             1486          bands-a.jpg
6             AcrossFirst1  Boundary      airhorn.jpg   ATABLES5.jpg  f             j             0             2142          4             1603          bands-a.jpg
6             WithinSecond2 SameContext   Ataco.jpg     ball8.jpg     f             f             1             2143          3             1635          ACAMPFIRE.jpg
6             WithinThird2  SameContext   ATOOL9.jpg    ACREAME11.jpg j             j             1             1686          4             722           buffalowings.jpg
6             AcrossSecond2 Boundary      Acentipede4.jpg             buffalowings.jpg            f             j             0             3269          3             1994          AAIRPUMP2.jpg
6             WithinFourth2 SameContext   ABOX8.jpg     ATIE16.jpg    j             j             1             2480          4             1169          ADOGSNACK.jpg
6             WithinThird1  SameContext   AAIRPUMP2.jpg Aelephant9.jpg              j             f             0             2644          4             1087          buffalowings.jpg
6             WithinFourth1 SameContext   AAFRIMAS5.jpg A1OCLOC2.jpg  j             j             1             1397          2             1956          ADOGSNACK.jpg
6             WithinFirst1  SameContext   APOGO4.jpg    ASUSHI8.jpg   j             j             1             3779          1             862           ATAPEDIS7.jpg
6             AcrossThird1  Boundary      Ajetski15.jpg AWOODPER5.jpg j             f             0             2300          3             2115          AAFRIMAS5.jpg
