Block         PositionCategory            Condition     ObjectFar     ObjectNear    RecencyRESP   RecencyCorrRESP             RecencyAcc    RecencyRT     DurationRESP  DurationRT    BoundaryItem
1             WithinThird1  SameContext   AGARLICCO.jpg ACHALCED2.jpg f             j             0             7570          3             10400         AMASCARA.jpg
1             WithinFourth2 SameContext   ABOX8.jpg     Acampingknife.jpg           j             f             0             3457          4             3671          AFOUNTAI5.jpg
1             AcrossFirst1  Boundary      ant.jpg       A95CHEROK.jpg f             f             1             6443          2             3649          Aconferencer3.jpg
1             AcrossSecond1 Boundary      Aallterrain10.jpg           AHEDGEHOG.jpg f             j             0             4621          3             2051          AGARLICCO.jpg
1             WithinFirst1  SameContext   AAEROBENC.jpg AAIRPUMP2.jpg f             j             0             4007          2             3010          ALADLE5.jpg
1             AcrossFirst2  Boundary      Aleopard19.jpg              ADOGLEAS2.jpg f             j             0             7189          1             3049          Aconferencer3.jpg
1             WithinFirst2  SameContext   Ajetski15.jpg AANTTRUCK.jpg j             f             0             4042          2             2292          ALADLE5.jpg
1             WithinSecond2 SameContext   AASPHALT.jpg  Abandleaders2.jpg           f             f             1             5416          3             1650          ADOGLEAS2.jpg
1             AcrossSecond2 Boundary      Abinder6.jpg  AMASCARA.jpg  j             f             0             4325          4             1261          AGARLICCO.jpg
1             WithinSecond1 SameContext   Aconferencer3.jpg           AGLASSBA4.jpg j             j             1             6125          4             1454          ADOGLEAS2.jpg
1             WithinFourth1 SameContext   ADRILL3.jpg   airhocckytable.jpg          j             j             1             9039          3             2050          AFOUNTAI5.jpg
1             AcrossThird1  Boundary      APOGO4.jpg    Aboxofchocola.jpg           j             j             1             3766          3             954           ADRILL3.jpg
1             WithinThird2  SameContext   ADINGHY.jpg   Ablouse2.jpg  f             f             1             5308          2             1306          AMASCARA.jpg
1             AcrossThird2  Boundary      AFUNNEL4.jpg  AFOUNTAI5.jpg f             f             1             4857          2             638           ADRILL3.jpg
2             WithinFourth1 SameContext   AEIFFELTO.jpg ABREASPU2.jpg j             f             0             4420          4             2568          Abucketwithcl.jpg
2             WithinThird1  SameContext   Abutterflynet.jpg           ACOFFPOT3.jpg j             f             0             1930          4             878           AANTICAN2.jpg
2             AcrossSecond1 Boundary      Abuilding5.jpg              ACHEESEB3.jpg f             j             0             11092         3             2479          Abutterflynet.jpg
2             AcrossSecond2 Boundary      Abeverageingl.jpg           AANTICAN2.jpg j             j             1             3044          4             1369          Abutterflynet.jpg
2             AcrossFirst1  Boundary      Achampagnebo2.jpg           Abeermug11.jpg              f             f             1             3293          3             1161          APOTGOLD2.jpg
2             AcrossThird2  Boundary      AAFRIMAS5.jpg Abucketwithcl.jpg           f             j             0             4204          2             1984          AEIFFELTO.jpg
2             AcrossThird1  Boundary      Abowlofporrid.jpg           Acarrot.jpg   j             f             0             4183          3             1252          AEIFFELTO.jpg
2             WithinFourth2 SameContext   AFISHNET3.jpg ACUTLERYB.jpg j             f             0             5092          3             1769          Abucketwithcl.jpg
2             WithinSecond1 SameContext   APOTGOLD2.jpg Abagofherbs.jpg             j             f             0             5351          2             1523          AGARDHOSE.jpg
2             AcrossFirst2  Boundary      AGRAINSI5.jpg AGARDHOSE.jpg f             f             1             3442          1             2593          APOTGOLD2.jpg
2             WithinThird2  SameContext   ACAFLATT3.jpg ADESKLA12.jpg j             j             1             3698          4             1977          AANTICAN2.jpg
2             WithinFirst1  SameContext   APEELER.jpg   ACAESALAD.jpg j             j             1             1768          4             745           Acementfinish.jpg
2             WithinSecond2 SameContext   Acandlehold17.jpg           AICEUBETR.jpg f             j             0             3723          4             752           AGARDHOSE.jpg
2             WithinFirst2  SameContext   Acastle22.jpg AHEADSET.jpg  f             j             0             2946          2             570           Acementfinish.jpg
3             WithinFirst1  SameContext   Aavocado7.jpg ABARROWRE.jpg j             f             0             5160          1             8699          AANTSTOV6.jpg
3             AcrossFirst2  Boundary      Aconcreteblo3.jpg           Acartofgroce3.jpg           j             f             0             4215          4             1699          Apairofrubbe3.jpg
3             AcrossFirst1  Boundary      Afoodgrinder2.jpg           AFERRAF40.jpg f             j             0             2156          3             840           Apairofrubbe3.jpg
3             WithinThird2  SameContext   Afloppydisk6.jpg            Aantiquerota7.jpg           f             f             1             3134          3             1280          Apaperclip6.jpg
3             WithinSecond1 SameContext   Apairofrubbe3.jpg           ABLACSUI3.jpg j             j             1             2040          2             2104          Acartofgroce3.jpg
3             AcrossSecond2 Boundary      Ahawk3.jpg    Apaperclip6.jpg             f             j             0             1690          2             1838          AANBABYCA.jpg
3             AcrossSecond1 Boundary      Aornamentalt5.jpg           Anailscissors.jpg           j             j             1             3234          3             1264          AANBABYCA.jpg
3             AcrossThird2  Boundary      ACAROUSE2.jpg AAMMO4.jpg    f             j             0             1952          4             1611          ACAMPFIRE.jpg
3             WithinFirst2  SameContext   AARMYTRUK.jpg ACRICKET2.jpg j             f             0             2759          2             902           AANTSTOV6.jpg
3             WithinFourth1 SameContext   ACAMPFIRE.jpg Acamera101.jpg              f             j             0             1643          3             1297          AAMMO4.jpg
3             WithinThird1  SameContext   AANBABYCA.jpg ACROQUET2.jpg f             j             0             1655          3             1125          Apaperclip6.jpg
3             WithinFourth2 SameContext   Apitchfork4.jpg             ACAPTAIN9.jpg j             f             0             1154          2             704           AAMMO4.jpg
3             AcrossThird1  Boundary      Abroom23.jpg  Alifeves2.jpg f             f             1             3004          3             811           ACAMPFIRE.jpg
3             WithinSecond2 SameContext   Agasblower2.jpg             Ahousboa2.jpg j             f             0             1202          3             751           Acartofgroce3.jpg
4             AcrossSecond1 Boundary      Abridge9.jpg  AKNIFECOL.jpg j             f             0             2970          3             1882          AORGAN.jpg
4             AcrossThird2  Boundary      AAMBULAN7.jpg APIESERVE.jpg j             j             1             2060          3             1164          APEPPSHA4.jpg
4             WithinThird1  SameContext   AORGAN.jpg    AGLASSBAL.jpg f             j             0             6527          2             2978          APARSLEY.jpg
4             WithinFirst2  SameContext   ABACKHOE2.jpg ABIRDHOU9.jpg j             f             0             2038          3             982           ACANE2.jpg
4             AcrossFirst2  Boundary      AGOLDCUP6.jpg ABEDROOM8.jpg f             f             1             4448          3             1372          ABUMBBE2.jpg
4             AcrossFirst1  Boundary      Agardeningpai.jpg           ACANDLE30.jpg j             j             1             1408          3             2022          ABUMBBE2.jpg
4             WithinThird2  SameContext   Abreakpl2.jpg ACONSTHA2.jpg j             j             1             3059          3             632           APARSLEY.jpg
4             WithinFourth1 SameContext   APEPPSHA4.jpg ABROCHETT.jpg j             f             0             1118          3             470           APIESERVE.jpg
4             WithinSecond1 SameContext   ABUMBBE2.jpg  Abreadrolls.jpg             f             j             0             4209          1             1878          ABEDROOM8.jpg
4             WithinFirst1  SameContext   aardvark.jpg  AOUTHOUSE.jpg j             j             1             928           1             1463          ACANE2.jpg
4             AcrossThird1  Boundary      Alock34.jpg   Aflowerpot9.jpg             f             f             1             2696          3             881           APEPPSHA4.jpg
4             WithinFourth2 SameContext   Aancientstat3.jpg           Abananasundae.jpg           j             f             0             1662          4             2196          APIESERVE.jpg
4             WithinSecond2 SameContext   ACOCONUT2.jpg ACATCAGE.jpg  j             j             1             1323          3             668           ABEDROOM8.jpg
4             AcrossSecond2 Boundary      ACHRIST14.jpg APARSLEY.jpg  j             f             0             2409          3             1308          AORGAN.jpg
5             AcrossFirst1  Boundary      ACANTELOP.jpg AMOUSWHEE.jpg j             f             0             4035          3             1405          AELECBEA6.jpg
5             WithinFirst2  SameContext   Acactus58.jpg AOPGLASS.jpg  j             f             0             3696          3             1750          AARCH.jpg
5             AcrossSecond2 Boundary      ABROKUMBR.jpg ABPIECE2.jpg  f             j             0             3149          2             1774          AHIBACHI.jpg
5             WithinFirst1  SameContext   Ameasuringsp5.jpg           Aelephant9.jpg              f             j             0             1253          2             4343          AARCH.jpg
5             AcrossThird1  Boundary      ADECKCARD.jpg Alaundrybask2.jpg           f             f             1             1948          3             2126          Aaircompress6.jpg
5             WithinSecond1 SameContext   AELECBEA6.jpg A_teabag.jpg  j             j             1             3729          3             1733          Abloodorange.jpg
5             WithinSecond2 SameContext   Abeesonahoney.jpg           ADOGSNACK.jpg f             j             0             1844          3             539           Abloodorange.jpg
5             AcrossFirst2  Boundary      AMICRO67.jpg  Abloodorange.jpg            j             j             1             2028          1             1372          AELECBEA6.jpg
5             WithinThird1  SameContext   AHIBACHI.jpg  Ababmonit.jpg j             f             0             3424          4             929           ABPIECE2.jpg
5             WithinFourth1 SameContext   Aaircompress6.jpg           Aammonitefo14.jpg           j             j             1             971           3             1225          Agraduationh2.jpg
5             AcrossThird2  Boundary      ALITTERB2.jpg Agraduationh2.jpg           f             j             0             3362          3             899           Aaircompress6.jpg
5             WithinThird2  SameContext   ABANJO5.jpg   Ababybottle15.jpg           j             f             0             3096          4             739           ABPIECE2.jpg
5             WithinFourth2 SameContext   ABIRDCAG2.jpg ABARPEAR.jpg  j             f             0             1653          4             827           Agraduationh2.jpg
5             AcrossSecond1 Boundary      Aantiquesofa4.jpg           AFIGHTP16.jpg j             f             0             1018          4             1109          AHIBACHI.jpg
6             WithinSecond2 SameContext   ADUNEBUGG.jpg APICNICBL.jpg j             j             1             4025          3             804           Abarn4.jpg
6             AcrossThird1  Boundary      AMUSICSTA.jpg Aflask19.jpg  j             j             1             3604          1             1333          Ahourglass4.jpg
6             WithinSecond1 SameContext   ABELL7.jpg    ALOOFA.jpg    j             j             1             1395          3             1002          Abarn4.jpg
6             AcrossSecond1 Boundary      Acorn10.jpg   AEAREXAM2.jpg f             j             0             2451          3             668           APARKBENC.jpg
6             WithinFourth1 SameContext   Ahourglass4.jpg             Agolfbag.jpg  f             f             1             1897          1             622           ADART3.jpg
6             AcrossThird2  Boundary      ACOWBOYH3.jpg ADART3.jpg    j             f             0             1212          3             873           Ahourglass4.jpg
6             WithinFirst1  SameContext   ACONBENCH.jpg ACOMPAS20.jpg f             j             0             2911          2             2728          Acanoe19.jpg
6             WithinFourth2 SameContext   ACHERRY.jpg   Aashtray67.jpg              j             f             0             1012          3             784           ADART3.jpg
6             AcrossFirst2  Boundary      ABAGEL.jpg    Abarn4.jpg    j             f             0             1633          1             1119          ABELL7.jpg
6             WithinThird1  SameContext   APARKBENC.jpg ADOGFOOD.jpg  j             f             0             1620          3             723           Aancientbuild.jpg
6             WithinThird2  SameContext   Ahighlightin2.jpg           ACOMB11.jpg   f             j             0             3214          1             932           Aancientbuild.jpg
6             AcrossSecond2 Boundary      Abrassbu2.jpg Aancientbuild.jpg           j             f             0             2096          2             1814          APARKBENC.jpg
6             WithinFirst2  SameContext   Abottleopener.jpg           Achest20.jpg  j             j             1             915           3             794           Acanoe19.jpg
6             AcrossFirst1  Boundary      Acomputerkey2.jpg           Afirstaidkit3.jpg           j             f             0             1426          4             1744          ABELL7.jpg
7             WithinThird2  SameContext   Abellcookiec3.jpg           Apercussioni3.jpg           f             f             1             2961          2             1625          Agarbagebag.jpg
7             AcrossThird2  Boundary      Aglassbottle6.jpg           ACHAIR.jpg    j             j             1             1444          3             1017          APERSRUG.jpg
7             WithinFirst1  SameContext   anvil.jpg     ABLLIGHTB.jpg j             f             0             1178          2             1120          AOVENMIT5.jpg
7             WithinThird1  SameContext   Aclimbersicep.jpg           ABLACKNEC.jpg j             j             1             2525          1             2052          Agarbagebag.jpg
7             AcrossFirst1  Boundary      angelfish.jpg Ababseat2.jpg j             f             0             1576          2             688           AFRAME15.jpg
7             AcrossThird1  Boundary      AFBLADE.jpg   AHAZELNU3.jpg j             f             0             2237          1             534           APERSRUG.jpg
7             AcrossSecond2 Boundary      Adiamondring3.jpg           Agarbagebag.jpg             j             f             0             2903          1             641           Aclimbersicep.jpg
7             WithinSecond1 SameContext   AFRAME15.jpg  Aantiquebuck2.jpg           f             j             0             1263          3             842           Acartonofegg3.jpg
7             WithinSecond2 SameContext   APICKLES6.jpg APHONEFA2.jpg j             f             0             3321          1             572           Acartonofegg3.jpg
7             WithinFourth1 SameContext   APERSRUG.jpg  AFERRY5.jpg   j             j             1             2284          2             1532          ACHAIR.jpg
7             AcrossFirst2  Boundary      AGOAT10.jpg   Acartonofegg3.jpg           j             j             1             818           1             685           AFRAME15.jpg
7             WithinFirst2  SameContext   ACREAME11.jpg ADAQUIRI.jpg  f             f             1             1993          3             699           AOVENMIT5.jpg
7             AcrossSecond1 Boundary      AARTICHO1.jpg AFILM.jpg     j             j             1             807           2             626           Aclimbersicep.jpg
7             WithinFourth2 SameContext   ACONSTRU9.jpg Acentipede4.jpg             j             j             1             1296          2             386           ACHAIR.jpg
8             AcrossThird1  Boundary      AARCHERY.jpg  AARTMELON.jpg j             j             1             1748          3             1533          ABULLDOG5.jpg
8             WithinSecond2 SameContext   APANCAKE3.jpg Apokerchips3.jpg            f             j             0             1956          2             880           Afaucet9.jpg
8             WithinThird2  SameContext   A100FRAN3.jpg ACHINLAMP.jpg j             j             1             1469          3             608           ABLACKB14.jpg
8             AcrossThird2  Boundary      Abandage3.jpg Agiftbag20.jpg              f             j             0             1950          1             601           ABULLDOG5.jpg
8             WithinFirst1  SameContext   airhorn.jpg   Abaggcon2.jpg j             f             0             1153          1             1008          ACOFFTA18.jpg
8             WithinThird1  SameContext   Alifebuo3.jpg ACUSHIO60.jpg f             f             1             1224          3             494           ABLACKB14.jpg
8             WithinSecond1 SameContext   AFOODBLEN.jpg Acomputer9.jpg              f             f             1             1399          1             621           Afaucet9.jpg
8             AcrossFirst1  Boundary      Abrooch100.jpg              AJACKOL23.jpg f             j             0             1852          1             882           AFOODBLEN.jpg
8             WithinFirst2  SameContext   Aflower136.jpg              AARMCHA25.jpg f             f             1             1985          1             562           ACOFFTA18.jpg
8             WithinFourth2 SameContext   ACAT6.jpg     AHAMPER.jpg   j             j             1             938           2             720           Agiftbag20.jpg
8             AcrossSecond2 Boundary      AELECRAZ7.jpg ABLACKB14.jpg j             f             0             2860          1             703           Alifebuo3.jpg
8             AcrossFirst2  Boundary      ALOVSEA10.jpg Afaucet9.jpg  j             f             0             1266          2             694           AFOODBLEN.jpg
8             AcrossSecond1 Boundary      Adaisies3.jpg Aclothespin2.jpg            f             f             1             1305          2             426           Alifebuo3.jpg
8             WithinFourth1 SameContext   ABULLDOG5.jpg AHEADLI18.jpg f             j             0             1296          3             722           Agiftbag20.jpg
9             AcrossSecond2 Boundary      AARCCHAR2.jpg Abluebabybug4.jpg           j             f             0             2700          2             1860          ABALLYAR4.jpg
9             AcrossSecond1 Boundary      AHOSPBED.jpg  ADRYWOOD.jpg  j             j             1             1624          3             1126          ABALLYAR4.jpg
9             AcrossThird1  Boundary      AELECBE17.jpg AASCDESC.jpg  f             j             0             1363          2             643           AORIGIRL3.jpg
9             WithinFirst1  SameContext   AMEATGR14.jpg AALTIRE2.jpg  f             j             0             928           2             639           Abaleofhay.jpg
9             AcrossFirst1  Boundary      ABALLBEAR.jpg Abackpack11.jpg             f             f             1             2004          1             1590          Akeyboard3.jpg
9             AcrossFirst2  Boundary      AARTIVE6.jpg  ADRUMSET3.jpg j             j             1             1266          2             589           Akeyboard3.jpg
9             WithinThird1  SameContext   ABALLYAR4.jpg AHORSHOE2.jpg j             f             0             1052          2             382           Abluebabybug4.jpg
9             WithinFourth2 SameContext   ADUSTER5.jpg  AGOLFIRON.jpg f             f             1             2565          3             563           Aclock261.jpg
9             WithinFourth1 SameContext   AORIGIRL3.jpg ACOWBELL6.jpg f             j             0             1307          1             533           Aclock261.jpg
9             WithinSecond2 SameContext   Alipstick3.jpg              AHONEYJA2.jpg j             f             0             1559          2             799           ADRUMSET3.jpg
9             WithinSecond1 SameContext   Akeyboard3.jpg              Abaseballcap.jpg            j             f             0             1095          1             376           ADRUMSET3.jpg
9             WithinThird2  SameContext   ABULDOZER.jpg Afruitbasket2.jpg           j             j             1             1607          2             542           Abluebabybug4.jpg
