Block         PositionCategory            Condition     ObjectFar     ObjectNear    RecencyRESP   RecencyCorrRESP             RecencyAcc    RecencyRT     DurationRESP  DurationRT    BoundaryItem
1             WithinSecond1 SameContext   AANTHAT2.jpg  AWEIGHT11.jpg j             f             0             9144          2             4319          Abinder6.jpg
1             WithinFourth2 SameContext   AARTICHO1.jpg Avacuum20.jpg j             j             1             5923          1             3180          AHIBACHI.jpg
1             WithinThird1  SameContext   ASMOKDE16.jpg Acactus58.jpg f             f             1             7296          3             2009          ATRIUMPH3.jpg
1             WithinFourth1 SameContext   AVIOLINCO.jpg broom.jpg     f             f             1             2167          3             4146          AHIBACHI.jpg
1             AcrossSecond2 Boundary      battery.jpg   ATRIUMPH3.jpg j             f             0             4317          4             3821          ASMOKDE16.jpg
1             WithinFirst1  SameContext   AARTMELON.jpg Aashtray67.jpg              j             j             1             3244          2             1250          Aleopard19.jpg
1             AcrossFirst2  Boundary      blueberriespack.jpg         Abinder6.jpg  j             f             0             2162          2             1021          AANTHAT2.jpg
1             WithinSecond2 SameContext   AFRAME15.jpg  ASUSHI9.jpg   f             f             1             3789          1             2256          Abinder6.jpg
1             AcrossThird1  Boundary      baseballbat04.jpg           Aflask19.jpg  j             j             1             1701          4             1897          AVIOLINCO.jpg
1             AcrossThird2  Boundary      Aammonitefo14.jpg           AHIBACHI.jpg  j             j             1             1739          4             1301          AVIOLINCO.jpg
1             WithinThird2  SameContext   AMICROWA2.jpg ABLOODCEA.jpg j             j             1             6524          3             1263          ATRIUMPH3.jpg
1             AcrossFirst1  Boundary      Awheatstalks2.jpg           ABAGEL.jpg    j             f             0             5111          2             1347          AANTHAT2.jpg
1             WithinFirst2  SameContext   Aruler12.jpg  AHEDGEHOG.jpg f             j             0             5385          1             2076          Aleopard19.jpg
1             AcrossSecond1 Boundary      Abrassbu2.jpg ADAQUIRI.jpg  j             j             1             5023          2             3519          ASMOKDE16.jpg
2             AcrossThird2  Boundary      basketball.jpg              ACONBENCH.jpg j             j             1             3691          2             2793          ABUDDHA18.jpg
2             WithinFirst1  SameContext   AFERRAF40.jpg AMIXER1.jpg   f             f             1             3035          2             1257          Akeyboard3.jpg
2             WithinSecond2 SameContext   chocolatbox.jpg             AMANJUI2.jpg  j             j             1             5577          1             1605          Abowlofporrid.jpg
2             WithinThird2  SameContext   Abaseballcap.jpg            ACAROUSE2.jpg f             f             1             2064          3             1415          Aflower102.jpg
2             WithinFirst2  SameContext   ASEWING.jpg   ASALABOW4.jpg f             f             1             2554          2             1584          Akeyboard3.jpg
2             WithinFourth2 SameContext   AAFRIMAS5.jpg ADOGSNACK.jpg j             j             1             1581          4             1869          ACONBENCH.jpg
