Block         PositionCategory            Condition     ObjectFar     ObjectNear    RecencyRESP   RecencyCorrRESP             RecencyAcc    RecencyRT     DurationRESP  DurationRT    BoundaryItem
3             WithinFirst2  SameContext   ABLOODCEA.jpg Abroom23.jpg  f             f             1             5325          1             1618          AMANJUI2.jpg
3             WithinFourth2 SameContext   Abackpack11.jpg             Acartonofegg3.jpg           f             j             0             3917          2             4204          ACOFFPOT3.jpg
3             AcrossFirst2  Boundary      APOGO4.jpg    AANBABYCA.jpg j             f             0             2069          3             1963          Apeanut3.jpg
3             AcrossThird1  Boundary      ACHRIST14.jpg ABELL7.jpg    j             f             0             2315          2             3217          Achrisd25.jpg
3             AcrossFirst1  Boundary      Abeesonahoney.jpg           Ahighlightin2.jpg           f             j             0             1645          2             2347          Apeanut3.jpg
3             WithinThird2  SameContext   APIESERVE.jpg Abagofherbs.jpg             j             j             1             2821          2             1682          AHAZELNU3.jpg
3             WithinFirst1  SameContext   AAEROBENC.jpg AGLASSBAL.jpg f             j             0             3635          2             1548          AMANJUI2.jpg
3             WithinFourth1 SameContext   Achrisd25.jpg ABATHTUB3.jpg j             f             0             3570          1             1492          ACOFFPOT3.jpg
3             AcrossSecond1 Boundary      ACOWBELL6.jpg Apairofrubbe3.jpg           j             j             1             5412          3             1686          ACEMPOST.jpg
3             AcrossThird2  Boundary      ABIRDHOU9.jpg ACOFFPOT3.jpg j             f             0             5375          2             1514          Achrisd25.jpg
3             WithinSecond1 SameContext   Apeanut3.jpg  AARTPLANT.jpg j             f             0             4249          1             1180          AANBABYCA.jpg
3             WithinThird1  SameContext   ACEMPOST.jpg  Aancientstat3.jpg           j             f             0             2895          3             1601          AHAZELNU3.jpg
3             WithinSecond2 SameContext   Alaundrybask2.jpg           Afloweredsan3.jpg           j             j             1             2205          3             1991          AANBABYCA.jpg
4             AcrossFirst1  Boundary      AHEADLI18.jpg ACONBENCH.jpg j             f             0             4121          2             2464          Alock34.jpg
4             WithinFirst2  SameContext   ANUTCRA10.jpg Aclothespin2.jpg            f             j             0             4334          3             1852          ACANOL.jpg
4             WithinSecond1 SameContext   Alock34.jpg   Acartofgroce3.jpg           j             j             1             2519          2             3134          APARKMET6.jpg
4             WithinThird1  SameContext   AMOUSWHEE.jpg ACHINLAMP.jpg f             j             0             3533          2             1625          APICNICBL.jpg
4             WithinFourth1 SameContext   AHOSPBED.jpg  Aancientbuild.jpg           f             j             0             3580          2             1678          ACAROUSE2.jpg
4             AcrossFirst2  Boundary      AARTICHO1.jpg APARKMET6.jpg f             f             1             4392          3             1654          Alock34.jpg
4             WithinFirst1  SameContext   ARAILLIGH.jpg A_teabag.jpg  j             f             0             2401          2             3059          ACANOL.jpg
4             AcrossThird1  Boundary      AOUTHOUSE.jpg AEIFFELTO.jpg f             f             1             3372          2             1805          AHOSPBED.jpg
4             WithinSecond2 SameContext   A3leafcl4.jpg AMICRO67.jpg  j             f             0             2002          3             1475          APARKMET6.jpg
4             AcrossThird2  Boundary      ABILLTABL.jpg ACAROUSE2.jpg f             f             1             3956          2             1232          AHOSPBED.jpg
4             AcrossSecond2 Boundary      AAFRICI13.jpg APICNICBL.jpg j             j             1             2346          3             2583          AMOUSWHEE.jpg
4             WithinFourth2 SameContext   ABALLYAR4.jpg ACREAME11.jpg j             f             0             2776          2             1806          ACAROUSE2.jpg
4             AcrossSecond1 Boundary      AMASCARA.jpg  Ameasuringsp5.jpg           f             j             0             6419          2             2018          AMOUSWHEE.jpg
4             WithinThird2  SameContext   AANTTRUCK.jpg ADAQUIRI.jpg  f             j             0             5152          2             1243          APICNICBL.jpg
5             AcrossThird1  Boundary      Agluegun.jpg  Afaucet9.jpg  f             f             1             2619          2             1902          Adice10.jpg
5             WithinThird1  SameContext   APUTTER.jpg   Abridge9.jpg  f             f             1             3544          3             1667          Aasianbuildin.jpg
5             WithinFourth1 SameContext   Adice10.jpg   ABPIECE2.jpg  j             f             0             3469          3             2315          Aflower136.jpg
5             WithinFirst1  SameContext   Abaseballcap.jpg            Alifebuo3.jpg j             f             0             4094          2             1702          Abinder6.jpg
5             WithinFourth2 SameContext   AFRAME15.jpg  APINGPON3.jpg f             j             0             2254          2             1382          Aflower136.jpg
5             AcrossFirst1  Boundary      ABOX8.jpg     ACOWBOYH3.jpg f             j             0             3427          2             970           ABARPEAR.jpg
5             WithinSecond1 SameContext   ABARPEAR.jpg  APEELER.jpg   f             j             0             2989          3             1692          APANCAKE3.jpg
5             AcrossFirst2  Boundary      ACAT6.jpg     APANCAKE3.jpg j             f             0             6013          2             1578          ABARPEAR.jpg
5             AcrossThird2  Boundary      Aashtray67.jpg              Aflower136.jpg              j             f             0             3879          2             1471          Adice10.jpg
5             WithinSecond2 SameContext   ACRICKET2.jpg Acorn10.jpg   j             j             1             4430          2             3140          APANCAKE3.jpg
5             WithinThird2  SameContext   Afan49.jpg    ADOGFOOD.jpg  j             j             1             2273          2             1097          Aasianbuildin.jpg
5             AcrossSecond1 Boundary      APHONEFA2.jpg Adoorknocker2.jpg           f             j             0             7400          2             2316          APUTTER.jpg
5             AcrossSecond2 Boundary      ADUNEBUGG.jpg Aasianbuildin.jpg           j             j             1             16630         3             1745          APUTTER.jpg
5             WithinFirst2  SameContext   Acomputerkey2.jpg           AARCHERY.jpg  j             f             0             2823          3             1747          Abinder6.jpg
6             WithinThird1  SameContext   AGOAT10.jpg   AFISHNET3.jpg f             f             1             7905          2             2420          Abandage3.jpg
6             AcrossThird1  Boundary      Abluebabybug4.jpg           Abottleopener.jpg           j             f             0             2483          3             1699          Aglasscontai3.jpg
6             WithinFourth2 SameContext   Achair618.jpg AARMYTRUK.jpg f             f             1             4948          2             2078          Aboots56.jpg
6             WithinFourth1 SameContext   Aglasscontai3.jpg           ADOGLEAS2.jpg j             j             1             3154          2             1947          Aboots56.jpg
6             WithinThird2  SameContext   AFIGHTP16.jpg ALOVSEA10.jpg f             j             0             4531          2             2884          Abandage3.jpg
6             WithinSecond2 SameContext   ACDRAINER.jpg ABUGLE2.jpg   j             f             0             3915          3             1402          AHAMPER.jpg
6             AcrossFirst1  Boundary      Aavocado7.jpg acquarium.jpg j             j             1             2661          3             2511          AOPGLASS.jpg
6             AcrossThird2  Boundary      ACHAIR.jpg    Aboots56.jpg  f             f             1             4291          2             2309          Aglasscontai3.jpg
6             WithinFirst2  SameContext   Aantiquebuck2.jpg           Afloppydisk6.jpg            j             f             0             3792          3             2011          Afoodgrinder2.jpg
6             AcrossSecond2 Boundary      ABLLIGHTB.jpg Abandage3.jpg j             j             1             5233          2             1449          AGOAT10.jpg
6             WithinFirst1  SameContext   Abandleaders2.jpg           APARSLEY.jpg  j             j             1             1715          2             2278          Afoodgrinder2.jpg
6             WithinSecond1 SameContext   AOPGLASS.jpg  Acomputer9.jpg              f             j             0             3994          2             1454          AHAMPER.jpg
6             AcrossFirst2  Boundary      AHORSHOE2.jpg AHAMPER.jpg   f             f             1             7191          2             3995          AOPGLASS.jpg
6             AcrossSecond1 Boundary      ADRILL3.jpg   A3bday5.jpg   j             j             1             2099          2             761           AGOAT10.jpg
7             WithinThird1  SameContext   ACATCAGE.jpg  AHIBACHI.jpg  j             j             1             6214          2             2236          Aantiquejuke2.jpg
7             WithinFirst2  SameContext   Aleaf75.jpg   AFERRY5.jpg   j             f             0             2754          2             1009          ABACKHOE2.jpg
7             AcrossThird2  Boundary      Aornamentalt5.jpg           Aallterrain10.jpg           j             j             1             2114          2             1199          ACHESSPI4.jpg
7             AcrossSecond2 Boundary      ABARROWRE.jpg Aantiquejuke2.jpg           f             f             1             2730          2             833           ACATCAGE.jpg
7             AcrossFirst1  Boundary      Abeverageingl.jpg           AGARLICCO.jpg j             f             0             8968          3             2638          Acomputerbag.jpg
7             AcrossSecond1 Boundary      Ahourglass4.jpg             AELECBEA6.jpg f             f             1             4142          2             2693          ACATCAGE.jpg
7             WithinSecond2 SameContext   Acamera101.jpg              Adaisies3.jpg j             j             1             4595          2             4738          ABROKUMBR.jpg
7             WithinFourth1 SameContext   ACHESSPI4.jpg APICKLES6.jpg j             j             1             4640          3             2173          Aallterrain10.jpg
7             AcrossFirst2  Boundary      ABUSINEST.jpg ABROKUMBR.jpg f             f             1             8117          4             3384          Acomputerbag.jpg
7             WithinThird2  SameContext   airhorn.jpg   ALADLE5.jpg   j             j             1             4246          3             1841          Aantiquejuke2.jpg
7             WithinFirst1  SameContext   Agasblower2.jpg             Aflowerpot9.jpg             j             f             0             2397          3             2152          ABACKHOE2.jpg
7             AcrossThird1  Boundary      AMICROWA2.jpg AMUSICSTA.jpg j             j             1             1833          2             1384          ACHESSPI4.jpg
7             WithinSecond1 SameContext   Acomputerbag.jpg            AGOLFIRON.jpg j             j             1             1620          2             4883          ABROKUMBR.jpg
7             WithinFourth2 SameContext   Aconcreteblo3.jpg           Abowlofporrid.jpg           f             f             1             4300          2             1325          Aallterrain10.jpg
8             WithinSecond1 SameContext   Agardeningpai.jpg           Aglassbottle6.jpg           f             j             0             3351          2             2281          AARTIVE6.jpg
8             AcrossThird1  Boundary      AELECBE17.jpg ABANJO5.jpg   j             f             0             2221          3             1623          ACAFLATT3.jpg
8             AcrossSecond1 Boundary      AAIRPUMP2.jpg ABULLDOG5.jpg j             j             1             3346          2             1572          Akeyboard3.jpg
8             WithinFirst1  SameContext   ABUDDHA18.jpg AELECRAZ7.jpg f             f             1             5001          2             1290          AGOLDCUP6.jpg
8             AcrossThird2  Boundary      AANTCASH3.jpg Acampingknife.jpg           f             f             1             3112          4             2379          ACAFLATT3.jpg
8             AcrossFirst1  Boundary      Aflask19.jpg  Acactus58.jpg f             j             0             2348          2             1929          Agardeningpai.jpg
8             AcrossSecond2 Boundary      ALOOFA.jpg    Acentipede4.jpg             f             j             0             3498          3             1471          Akeyboard3.jpg
8             AcrossFirst2  Boundary      AANTHAT2.jpg  AARTIVE6.jpg  j             f             0             3423          4             1647          Agardeningpai.jpg
8             WithinFourth2 SameContext   ACHEESEB3.jpg Agiftbag20.jpg              f             j             0             5050          1             1464          Acampingknife.jpg
8             WithinFirst2  SameContext   A1OCLOC2.jpg  Aleopard19.jpg              j             f             0             3225          2             1048          AGOLDCUP6.jpg
8             WithinFourth1 SameContext   ACAFLATT3.jpg AHYDRANTF.jpg f             j             0             2599          2             588           Acampingknife.jpg
8             WithinThird1  SameContext   Akeyboard3.jpg              ACOMPAS20.jpg j             f             0             2691          3             1268          Acentipede4.jpg
8             WithinThird2  SameContext   Afirstaidkit3.jpg           APOTGOLD2.jpg f             f             1             3364          2             1478          Acentipede4.jpg
8             WithinSecond2 SameContext   Ahawk3.jpg    ACHERRY.jpg   f             j             0             3822          2             936           AARTIVE6.jpg
9             AcrossThird2  Boundary      ACAESALAD.jpg AANTSTOV6.jpg f             f             1             9771          2             1892          Acandlehold17.jpg
9             WithinFourth2 SameContext   Adiamondring3.jpg           ACUTLERYB.jpg j             f             0             2110          3             1779          AANTSTOV6.jpg
9             WithinSecond2 SameContext   ACONSTRU9.jpg AHONEYJA2.jpg f             j             0             2713          4             658           ABIRDCAG2.jpg
9             AcrossFirst2  Boundary      Aeasteregg14.jpg            ABIRDCAG2.jpg f             j             0             3599          2             648           ABAGEL.jpg
9             WithinFirst2  SameContext   AFOUNTAI5.jpg AGARDHOSE.jpg j             f             0             2790          3             1267          ABUMBBE2.jpg
9             WithinThird1  SameContext   AARMCHA25.jpg Arake3.jpg    f             f             1             2867          3             1398          ABEDROOM8.jpg
9             AcrossSecond1 Boundary      AOVENMIT5.jpg ABULDOZER.jpg j             j             1             1258          3             1405          AARMCHA25.jpg
9             AcrossSecond2 Boundary      airhocckytable.jpg          ABEDROOM8.jpg j             f             0             5192          2             682           AARMCHA25.jpg
9             WithinThird2  SameContext   Acabinetwithm.jpg           Abloodorange.jpg            f             j             0             11702         2             1828          ABEDROOM8.jpg
9             WithinSecond1 SameContext   ABAGEL.jpg    Abananasundae.jpg           j             j             1             1200          2             974           ABIRDCAG2.jpg
9             WithinFourth1 SameContext   Acandlehold17.jpg           ACONSTHA2.jpg j             f             0             1471          2             435           AANTSTOV6.jpg
9             AcrossThird1  Boundary      Abeermug11.jpg              ADART3.jpg    f             f             1             1472          2             644           Acandlehold17.jpg
9             WithinFirst1  SameContext   AEAREXAM2.jpg Agarbagebag.jpg             j             j             1             585           2             516           ABUMBBE2.jpg
9             AcrossFirst1  Boundary      Apitchfork4.jpg             Alipstick3.jpg              f             j             0             430           2             407           ABAGEL.jpg
10            WithinFourth2 SameContext   ALOAFBR4.jpg  Ababmonit.jpg f             f             1             2385          3             1413          ABOOK23.jpg
10            AcrossFirst2  Boundary      ACANE2.jpg    Aboxofchocola.jpg           j             j             1             2808          3             925           Achest20.jpg
10            WithinFourth1 SameContext   AFILM.jpg     AARCCHAR2.jpg f             f             1             4144          3             583           ABOOK23.jpg
10            AcrossThird1  Boundary      AORGAN.jpg    AKNIFECOL.jpg f             j             0             766           2             899           AFILM.jpg
10            AcrossThird2  Boundary      AHEADSET.jpg  ABOOK23.jpg   j             j             1             976           3             581           AFILM.jpg
10            WithinSecond1 SameContext   Achest20.jpg  AMIXER1.jpg   j             f             0             1997          2             1102          Aboxofchocola.jpg
10            WithinFirst2  SameContext   ABALLBEAR.jpg Adiscoball2.jpg             f             j             0             1188          4             1138          Aairtank7.jpg
10            WithinSecond2 SameContext   Acanoe19.jpg  AGRAINSI5.jpg j             j             1             1038          2             785           Aboxofchocola.jpg
10            WithinThird2  SameContext   AAMBULAN7.jpg Abucketwithcl.jpg           f             f             1             409           2             826           Aaircompress6.jpg
10            AcrossSecond1 Boundary      AFERRAF40.jpg Acementfinish.jpg           j             f             0             473           4             544           AIRONBOA8.jpg
10            WithinThird1  SameContext   AIRONBOA8.jpg AMEATGR14.jpg f             j             0             409           3             1890          Aaircompress6.jpg
10            AcrossFirst1  Boundary      aardvark.jpg  ABREASPU2.jpg j             j             1             884           4             1237          Achest20.jpg
10            WithinFirst1  SameContext   ADRYWOOD.jpg  Acoral7.jpg   j             f             0             789           2             537           Aairtank7.jpg
10            AcrossSecond2 Boundary      Ajetski15.jpg Aaircompress6.jpg           f             f             1             1258          2             1662          AIRONBOA8.jpg
