Block         PositionCategory            Condition     ObjectFar     ObjectNear    RecencyRESP   RecencyCorrRESP             RecencyAcc    RecencyRT     DurationRESP  DurationRT    BoundaryItem
1             WithinSecond1 SameContext   Astrawberryde.jpg           caiman.jpg    f             j             0             4046          2             9664          AEAREXAM2.jpg
1             WithinFirst2  SameContext   ASNBRD2.jpg   Atrailer5.jpg f             f             1             13578         3             5167          ARCMPPOL2.jpg
1             WithinThird2  SameContext   ACANTELOP.jpg baseball.jpg  f             f             1             11518         2             1962          A95CHEROK.jpg
1             AcrossSecond2 Boundary      Asunflower3.jpg             A95CHEROK.jpg f             f             1             2738          2             1730          ACHALCED2.jpg
1             AcrossFirst1  Boundary      Abackpack11.jpg             Agiftbag20.jpg              f             f             1             5217          2             674           Astrawberryde.jpg
1             AcrossSecond1 Boundary      broccoli.jpg  Aflowerpot9.jpg             j             j             1             2623          3             1226          ACHALCED2.jpg
1             WithinFirst1  SameContext   ABARPEAR.jpg  ATHISEND4.jpg j             j             1             4228          3             1527          ARCMPPOL2.jpg
1             WithinSecond2 SameContext   Asaturn.jpg   Alifeves2.jpg j             j             1             3325          3             633           AEAREXAM2.jpg
1             WithinFourth2 SameContext   AWINDSU21.jpg Ahousboa2.jpg j             j             1             2447          3             591           Acastle22.jpg
1             WithinFourth1 SameContext   Akeyboard3.jpg              Abicycleglove.jpg           f             f             1             3383          2             480           Acastle22.jpg
1             AcrossThird2  Boundary      ARAILLIGH.jpg Acastle22.jpg j             j             1             2043          2             419           Akeyboard3.jpg
1             AcrossFirst2  Boundary      Aancientbuild.jpg           AEAREXAM2.jpg f             f             1             4745          3             731           Astrawberryde.jpg
1             AcrossThird1  Boundary      A_coin.jpg    Abluebabybug4.jpg           j             j             1             3029          2             523           Akeyboard3.jpg
1             WithinThird1  SameContext   ACHALCED2.jpg Abroom23.jpg  f             f             1             2036          3             381           A95CHEROK.jpg
2             WithinFirst2  SameContext   AANTICAN2.jpg ADECKCARD.jpg j             j             1             6415          3             1638          Arubberducky2.jpg
2             WithinSecond1 SameContext   Anailscissors.jpg           ABOOK23.jpg   f             j             0             3265          3             750           AGLASSBA4.jpg
2             WithinThird2  SameContext   Abaleofhay.jpg              celery.jpg    j             j             1             1544          3             409           Abugle12.jpg
2             AcrossThird1  Boundary      baseballbat04.jpg           Abandleaders2.jpg           f             j             0             3191          3             1862          ATIE16.jpg
2             WithinFourth2 SameContext   Abandage3.jpg broom.jpg     j             f             0             1466          1             541           Ababmonit.jpg
2             WithinFourth1 SameContext   ATIE16.jpg    ATOOL9.jpg    j             j             1             3358          4             792           Ababmonit.jpg
2             WithinThird1  SameContext   ASMOKMEAT.jpg AFILM.jpg     j             j             1             3040          4             1197          Abugle12.jpg
2             AcrossSecond1 Boundary      Aashtray67.jpg              Aelephant9.jpg              j             j             1             2191          3             570           ASMOKMEAT.jpg
2             AcrossSecond2 Boundary      AGOLFIRON.jpg Abugle12.jpg  j             f             0             1483          2             222           ASMOKMEAT.jpg
2             WithinFirst1  SameContext   Awoodenhamme8.jpg           Abutterflynet.jpg           j             f             0             6386          2             490           Arubberducky2.jpg
2             AcrossFirst1  Boundary      Achest20.jpg  ASUSHI8.jpg   f             f             1             4853          2             995           Anailscissors.jpg
2             AcrossFirst2  Boundary      Agluegun.jpg  AGLASSBA4.jpg j             f             0             1604          3             443           Anailscissors.jpg
2             WithinSecond2 SameContext   AIRONBOA8.jpg A_teabag.jpg  j             f             0             2720          3             312           AGLASSBA4.jpg
2             AcrossThird2  Boundary      Aconferencer3.jpg           Ababmonit.jpg j             f             0             1681          4             965           ATIE16.jpg
3             WithinSecond1 SameContext   AREDPLUM.jpg  ACANDLE30.jpg j             j             1             3136          2             8226          ASTEPPER.jpg
3             AcrossSecond2 Boundary      Afruitbasket2.jpg           Acampingknife.jpg           j             f             0             1759          4             673           Aasianbuildin.jpg
3             WithinFirst1  SameContext   AMICROWA2.jpg ABUMBBE2.jpg  j             j             1             2445          2             350           Awindmill3.jpg
3             WithinFirst2  SameContext   ACUSHIO60.jpg Atoothbrush3.jpg            f             f             1             3150          2             56            Awindmill3.jpg
3             AcrossSecond1 Boundary      AVIOLINCO.jpg Abaseballcap.jpg            f             j             0             2474          4             747           Aasianbuildin.jpg
3             AcrossFirst1  Boundary      Aancientstat3.jpg           Atropicalpine.jpg           j             f             0             2509          3             604           AREDPLUM.jpg
3             WithinFourth1 SameContext   Acandlehold17.jpg           ASALABOW4.jpg j             f             0             1267          3             398           Atoiletplung2.jpg
3             WithinThird2  SameContext   ASERVICEB.jpg ACDRAINER.jpg f             j             0             7780          2             395           Acampingknife.jpg
3             AcrossThird1  Boundary      AGARLICCO.jpg ACHEESEB3.jpg j             f             0             3305          4             693           Acandlehold17.jpg
3             WithinThird1  SameContext   Aasianbuildin.jpg           Abeesonahoney.jpg           f             f             1             1898          4             565           Acampingknife.jpg
3             AcrossThird2  Boundary      cannoli.jpg   Atoiletplung2.jpg           j             j             1             2926          4             430           Acandlehold17.jpg
3             WithinFourth2 SameContext   chimp.jpg     Achampagnebo2.jpg           f             j             0             2371          2             488           Atoiletplung2.jpg
3             WithinSecond2 SameContext   APARSLEY.jpg  Acamera101.jpg              f             j             0             3259          3             400           ASTEPPER.jpg
3             AcrossFirst2  Boundary      ACROQUET2.jpg ASTEPPER.jpg  f             f             1             2671          2             377           AREDPLUM.jpg
4             WithinSecond2 SameContext   ASMOKDE16.jpg Asoapdish3.jpg              j             j             1             7686          3             624           AWISHWELL.jpg
4             AcrossFirst1  Boundary      ACAMPFIRE.jpg ADUSTER5.jpg  j             j             1             2846          3             1154          Aflower102.jpg
4             WithinSecond1 SameContext   Aflower102.jpg              AWATERJU3.jpg j             f             0             3557          2             568           AWISHWELL.jpg
4             WithinFirst1  SameContext   Aservicedesk.jpg            Aclothespin2.jpg            j             j             1             2464          1             689           Aruler12.jpg
4             AcrossSecond1 Boundary      ATURKEY11.jpg camel.jpg     f             f             1             5237          3             557           Ahighlightin2.jpg
4             WithinThird1  SameContext   Ahighlightin2.jpg           ASTAMPS.jpg   f             f             1             1934          2             729           bowtie.jpg
4             AcrossFirst2  Boundary      ASCSIPORT.jpg AWISHWELL.jpg j             j             1             1308          4             221           Aflower102.jpg
4             WithinFirst2  SameContext   AAMBULAN7.jpg Acomputerkey2.jpg           f             f             1             2818          3             767           Aruler12.jpg
4             WithinThird2  SameContext   Apeanut3.jpg  Aslate.jpg    j             j             1             1904          2             757           bowtie.jpg
4             WithinFourth2 SameContext   Adaisies3.jpg AANTHAT2.jpg  j             f             0             1262          2             274           Astadium.jpg
4             AcrossThird1  Boundary      AOVENMIT5.jpg ASCREEN3.jpg  j             f             0             1108          3             101           AWEIGHTS3.jpg
4             WithinFourth1 SameContext   AWEIGHTS3.jpg Awomansshoe3.jpg            f             j             0             1190          2             299           Astadium.jpg
4             AcrossThird2  Boundary      ACAROUSE2.jpg Astadium.jpg  f             f             1             3341          4             2055          AWEIGHTS3.jpg
4             AcrossSecond2 Boundary      ABLACKB14.jpg bowtie.jpg    j             j             1             1779          3             788           Ahighlightin2.jpg
5             AcrossFirst2  Boundary      Acomputerbag.jpg            AARCCHAR2.jpg f             f             1             3836          2             677           brownie.jpg
5             WithinFourth2 SameContext   champagnbottles.jpg         Ablackboardw3.jpg           f             f             1             4305          4             1417          Avacuum20.jpg
5             WithinFirst2  SameContext   ASPOTLIG2.jpg ACAT6.jpg     j             j             1             2644          2             463           APANCAKE3.jpg
5             WithinFourth1 SameContext   AMIXER1.jpg   Agarbagebag.jpg             j             j             1             834           4             388           Avacuum20.jpg
5             AcrossSecond2 Boundary      Acabinetwithm.jpg           Azucchini9.jpg              f             f             1             1763          2             732           ACOMB11.jpg
5             AcrossFirst1  Boundary      AWEIGHT11.jpg AMUSICSTA.jpg j             j             1             2047          1             847           brownie.jpg
5             WithinThird2  SameContext   Achair618.jpg ACAPTAIN9.jpg f             f             1             893           2             557           Azucchini9.jpg
5             WithinThird1  SameContext   ACOMB11.jpg   ABEDROOM8.jpg j             j             1             1854          2             340           Azucchini9.jpg
5             WithinSecond2 SameContext   APOGO4.jpg    Abuilding5.jpg              f             f             1             948           1             850           AARCCHAR2.jpg
5             AcrossThird1  Boundary      Atennisball2.jpg            ATROWEL2.jpg  j             j             1             353           4             907           AMIXER1.jpg
5             AcrossThird2  Boundary      batslct.jpg   Avacuum20.jpg f             j             0             504           2             421           AMIXER1.jpg
5             AcrossSecond1 Boundary      ABLACKNEC.jpg ADRUMSET3.jpg j             j             1             252           2             465           ACOMB11.jpg
5             WithinFirst1  SameContext   Aeasteregg14.jpg            ATEALANT8.jpg j             f             0             813           2             528           APANCAKE3.jpg
5             WithinSecond1 SameContext   brownie.jpg   Atriangle2.jpg              j             f             0             1154          1             448           AARCCHAR2.jpg
6             WithinThird2  SameContext   ASHAVING9.jpg bands-a.jpg   j             j             1             6265          3             1518          AFOODBLEN.jpg
6             WithinFirst2  SameContext   bobbypins.jpg ALITTERB2.jpg j             j             1             1556          3             757           baldeagle.jpg
6             WithinThird1  SameContext   AWINTSOC2.jpg babyswig.jpg  j             j             1             967           4             476           AFOODBLEN.jpg
6             AcrossThird1  Boundary      AHAZELNU3.jpg ABALLYAR4.jpg f             j             0             2175          2             419           AELECBEA6.jpg
