Block         PositionCategory            Condition     ObjectFar     ObjectNear    RecencyRESP   RecencyCorrRESP             RecencyAcc    RecencyRT     DurationRESP  DurationRT    BoundaryItem
1             AcrossThird1  Boundary      Alaundrybask2.jpg           APHONEFA2.jpg j             f             0             3792          3             14442         ATIE16.jpg
1             WithinSecond1 SameContext   AWINDSU21.jpg bagelslicer.jpg             j             f             0             5885          2             6263          ATABLES5.jpg
1             WithinFourth2 SameContext   ABUDDHA18.jpg AHEADSET.jpg  j             f             0             4592          2             2255          Aclothespin2.jpg
1             WithinFirst2  SameContext   AFISHNET3.jpg Awindow19.jpg j             j             1             3244          3             4098          AFOUNTAI5.jpg
1             AcrossFirst2  Boundary      ASMOKDE16.jpg ATABLES5.jpg  f             f             1             1487          1             2594          AWINDSU21.jpg
1             WithinThird2  SameContext   AVIOLINCO.jpg babyswig.jpg  f             j             0             3875          2             2483          Afloppydisk6.jpg
1             AcrossSecond1 Boundary      AWISHWELL.jpg AALTIRE2.jpg  f             j             0             4496          3             1411          ABROCHETT.jpg
1             WithinSecond2 SameContext   ABILLTABL.jpg Abloodorange.jpg            j             j             1             3181          1             2901          ATABLES5.jpg
1             AcrossThird2  Boundary      ACAT6.jpg     Aclothespin2.jpg            f             f             1             2548          3             906           ATIE16.jpg
1             AcrossSecond2 Boundary      ASERVICEB.jpg Afloppydisk6.jpg            j             j             1             4094          2             1255          ABROCHETT.jpg
1             AcrossFirst1  Boundary      beachtowels.jpg             ABLACKNEC.jpg f             f             1             2215          2             1456          AWINDSU21.jpg
1             WithinThird1  SameContext   ABROCHETT.jpg AOPGLASS.jpg  f             j             0             2489          3             1162          Afloppydisk6.jpg
1             WithinFirst1  SameContext   ASCSIPORT.jpg basketball.jpg              f             f             1             2389          2             1185          AFOUNTAI5.jpg
1             WithinFourth1 SameContext   ATIE16.jpg    Atoyblocks.jpg              j             j             1             2460          3             773           Aclothespin2.jpg
2             WithinSecond2 SameContext   Aantiquerota7.jpg           ACRICKET2.jpg f             f             1             4424          2             4349          AORIGIRL3.jpg
2             WithinThird2  SameContext   Aallterrain10.jpg           Acorn10.jpg   j             f             0             3361          2             1099          ANWSPAPER.jpg
2             WithinFourth1 SameContext   Aornamentalt5.jpg           Atriangle2.jpg              j             j             1             1752          1             1002          Acanoe19.jpg
2             AcrossSecond2 Boundary      ATOQUE4.jpg   ANWSPAPER.jpg f             j             0             3076          2             711           APIESERVE.jpg
2             WithinFourth2 SameContext   ATISSUE.jpg   ACUSHIO60.jpg f             f             1             1770          2             628           Acanoe19.jpg
2             AcrossFirst2  Boundary      Aglassbottle6.jpg           AORIGIRL3.jpg j             j             1             1514          2             597           ADESKLA12.jpg
2             AcrossFirst1  Boundary      ASTRAINE8.jpg AHEDGEHOG.jpg j             f             0             2076          3             1139          ADESKLA12.jpg
2             WithinThird1  SameContext   APIESERVE.jpg AHAMPER.jpg   f             j             0             2671          1             689           ANWSPAPER.jpg
2             WithinFirst1  SameContext   Aservicedesk.jpg            AHAZELNU3.jpg j             j             1             2780          3             626           Awindmill3.jpg
2             AcrossSecond1 Boundary      ACONSTRU9.jpg Ahighlightin2.jpg           j             j             1             3240          2             1566          APIESERVE.jpg
2             WithinSecond1 SameContext   ADESKLA12.jpg AWATEHOSE.jpg f             j             0             3195          3             555           AORIGIRL3.jpg
2             WithinFirst2  SameContext   AKNIFECOL.jpg A3leafcl4.jpg f             f             1             2004          3             573           Awindmill3.jpg
2             AcrossThird2  Boundary      Aspraybottle4.jpg           Acanoe19.jpg  f             f             1             2668          3             702           Aornamentalt5.jpg
2             AcrossThird1  Boundary      AMIXER1.jpg   Afaucet9.jpg  j             f             0             2865          3             452           Aornamentalt5.jpg
3             AcrossThird2  Boundary      Adog122.jpg   ABULLDOG5.jpg j             j             1             3092          3             1615          ABARPEAR.jpg
3             WithinFirst1  SameContext   AELECBEA6.jpg ACEMPOST.jpg  j             f             0             1722          3             669           Atoy33.jpg
3             AcrossFirst2  Boundary      ACAFLATT3.jpg ADECKCARD.jpg f             f             1             4618          2             1032          AANTSTOV6.jpg
3             AcrossSecond2 Boundary      ASUSHI9.jpg   ACOFFPOT3.jpg j             j             1             3328          3             411           ACOFFTA18.jpg
3             WithinFourth1 SameContext   ABARPEAR.jpg  Abowlofporrid.jpg           f             j             0             1696          2             524           ABULLDOG5.jpg
3             WithinSecond2 SameContext   A100FRAN3.jpg ATROWEL2.jpg  j             j             1             1318          3             511           ADECKCARD.jpg
3             WithinFirst2  SameContext   Atrailer5.jpg AOUTHOUSE.jpg j             f             0             4825          3             576           Atoy33.jpg
3             AcrossSecond1 Boundary      airhorn.jpg   ACHINLAMP.jpg f             j             0             4591          3             686           ACOFFTA18.jpg
3             WithinThird2  SameContext   Alipstick3.jpg              Asewingpin.jpg              j             f             0             1762          2             908           ACOFFPOT3.jpg
3             AcrossFirst1  Boundary      chicken.jpg   Afoodgrinder2.jpg           j             j             1             2041          3             585           AANTSTOV6.jpg
3             WithinFourth2 SameContext   ASLED7.jpg    Aantiquesofa4.jpg           f             f             1             4128          2             1023          ABULLDOG5.jpg
3             AcrossThird1  Boundary      AGRAINSI5.jpg ACATCAGE.jpg  j             f             0             1624          3             574           ABARPEAR.jpg
3             WithinThird1  SameContext   ACOFFTA18.jpg airhocckytable.jpg          f             f             1             3270          3             2611          ACOFFPOT3.jpg
3             WithinSecond1 SameContext   AANTSTOV6.jpg AHOSPBED.jpg  j             j             1             1164          3             482           ADECKCARD.jpg
4             WithinThird1  SameContext   ACROQUET2.jpg butter03.jpg  j             f             0             1897          2             2382          ABUGLE2.jpg
4             AcrossThird2  Boundary      Achrisd25.jpg ADOGLEAS2.jpg j             j             1             1199          2             404           B_orange.jpg
4             WithinFourth2 SameContext   Alock34.jpg   Aruler12.jpg  f             j             0             3010          2             600           ADOGLEAS2.jpg
4             AcrossFirst2  Boundary      burrito.jpg   Aflowerpot9.jpg             j             f             0             1592          2             423           APARSLEY.jpg
4             WithinFirst2  SameContext   APOTGOLD2.jpg butternutsquash.jpg         f             f             1             1764          3             534           Apairofrubbe3.jpg
4             WithinSecond2 SameContext   Aspoolofthre6.jpg           Athimble2.jpg f             j             0             1287          3             521           Aflowerpot9.jpg
4             WithinFirst1  SameContext   AICEUBETR.jpg aardvark.jpg  f             f             1             1172          3             434           Apairofrubbe3.jpg
4             AcrossThird1  Boundary      ABATHTUB3.jpg Abagofherbs.jpg             j             j             1             3543          3             386           B_orange.jpg
4             WithinThird2  SameContext   ADAQUIRI.jpg  Aspeakers4.jpg              f             f             1             2681          2             482           ABUGLE2.jpg
4             WithinSecond1 SameContext   APARSLEY.jpg  Abasket108.jpg              f             f             1             2294          2             612           Aflowerpot9.jpg
4             AcrossSecond2 Boundary      AFRAME15.jpg  ABUGLE2.jpg   f             j             0             2115          3             568           ACROQUET2.jpg
4             AcrossSecond1 Boundary      Acarrot.jpg   Azebra8.jpg   j             f             0             1737          3             379           ACROQUET2.jpg
4             AcrossFirst1  Boundary      Ababmonit.jpg ASALABOW4.jpg f             j             0             3186          2             562           APARSLEY.jpg
4             WithinFourth1 SameContext   B_orange.jpg  Aglasscontai3.jpg           f             j             0             1738          3             685           ADOGLEAS2.jpg
5             WithinThird2  SameContext   Abuilding5.jpg              Abaleofhay.jpg              j             j             1             2159          3             851           ARASPBER2.jpg
5             WithinFourth2 SameContext   AFUNNEL4.jpg  Aconcreteblo3.jpg           j             j             1             2729          2             369           ASTOOL.jpg
5             AcrossThird1  Boundary      battery.jpg   Ajetski15.jpg j             j             1             1512          3             588           ACAESALAD.jpg
5             AcrossSecond2 Boundary      Apeanut3.jpg  ARASPBER2.jpg f             f             1             2227          2             725           ACOWBELL6.jpg
5             WithinFourth1 SameContext   ACAESALAD.jpg Ameasuringsp5.jpg           f             j             0             1727          3             570           ASTOOL.jpg
5             AcrossSecond1 Boundary      Acabinetwithm.jpg           Atelescope2.jpg             j             f             0             1354          3             410           ACOWBELL6.jpg
5             WithinFirst2  SameContext   Aleopard19.jpg              Acampingknife.jpg           j             f             0             1776          3             385           Afan49.jpg
5             AcrossFirst2  Boundary      Avacuum20.jpg Aeasteregg14.jpg            f             j             0             1760          2             1266          ACANDLE30.jpg
5             WithinThird1  SameContext   ACOWBELL6.jpg acquarium.jpg f             f             1             1682          3             623           ARASPBER2.jpg
5             AcrossThird2  Boundary      AWATERJU3.jpg ASTOOL.jpg    j             f             0             5484          2             443           ACAESALAD.jpg
5             WithinSecond1 SameContext   ACANDLE30.jpg ACAPTAIN9.jpg f             f             1             1568          3             520           Aeasteregg14.jpg
5             WithinSecond2 SameContext   ABIRDCAG2.jpg ANUTCRA10.jpg j             j             1             3458          3             328           Aeasteregg14.jpg
5             WithinFirst1  SameContext   ATOOL9.jpg    Afirstaidkit3.jpg           f             f             1             1129          3             481           Afan49.jpg
5             AcrossFirst1  Boundary      ADOGFOOD.jpg  ABACKHOE2.jpg f             j             0             1556          3             1589          ACANDLE30.jpg
6             AcrossSecond2 Boundary      bands-a.jpg   celery.jpg    f             f             1             2080          2             934           Abluebabybug4.jpg
6             WithinFirst1  SameContext   ASNBRD2.jpg   Aflask19.jpg  j             j             1             3586          3             972           AFERRY5.jpg
6             WithinFourth2 SameContext   ACHESSPI4.jpg Abreadrolls.jpg             f             j             0             2670          2             592           baldeagle.jpg
6             AcrossSecond1 Boundary      A_coin.jpg    Awomansshoe3.jpg            j             f             0             2055          3             671           Abluebabybug4.jpg
6             AcrossFirst2  Boundary      APANCAKE3.jpg Abridge9.jpg  f             j             0             2172          2             863           Agasblower2.jpg
6             WithinFirst2  SameContext   Acastle22.jpg Abeverageingl.jpg           j             f             0             1900          3             553           AFERRY5.jpg
6             AcrossThird1  Boundary      Acentipede4.jpg             baseballbat04.jpg           f             j             0             1170          2             752           ADUSTER5.jpg
6             AcrossThird2  Boundary      ASUSHI8.jpg   baldeagle.jpg f             j             0             2202          2             653           ADUSTER5.jpg
6             WithinSecond2 SameContext   ACHALCED2.jpg APICKLES6.jpg f             j             0             3242          2             776           Abridge9.jpg
6             AcrossFirst1  Boundary      B_brush.jpg   ABALLBEAR.jpg f             f             1             2745          3             808           Agasblower2.jpg
6             WithinThird1  SameContext   Abluebabybug4.jpg           Apercussioni3.jpg           f             f             1             1527          2             625           celery.jpg
6             WithinFourth1 SameContext   ADUSTER5.jpg  Abananasundae.jpg           f             f             1             2448          2             729           baldeagle.jpg
6             WithinSecond1 SameContext   Agasblower2.jpg             ATHISEND4.jpg j             f             0             1828          3             971           Abridge9.jpg
6             WithinThird2  SameContext   ARCMPPOL2.jpg ASOPRASAX.jpg j             j             1             2093          2             492           celery.jpg
7             WithinThird1  SameContext   ACHEESEB3.jpg ACDRAINER.jpg f             f             1             2148          2             800           Aboots56.jpg
7             AcrossFirst1  Boundary      A_teabag.jpg  ACOCONUT2.jpg f             j             0             3096          3             2306          chimp.jpg
7             WithinThird2  SameContext   Acamera101.jpg              Atoybucketan4.jpg           j             f             0             2007          3             351           Aboots56.jpg
7             AcrossThird1  Boundary      Anailscissors.jpg           AELECBE17.jpg j             f             0             1216          2             443           AGLASSBA4.jpg
7             WithinSecond2 SameContext   Ablackboardw3.jpg           AWASHOPEN.jpg f             f             1             1481          3             972           ATRIUMPH3.jpg
7             AcrossFirst2  Boundary      AORGAN.jpg    ATRIUMPH3.jpg j             f             0             3429          2             397           chimp.jpg
7             WithinFirst2  SameContext   AAFRICI13.jpg Ahawk3.jpg    f             j             0             1523          3             742           Astonecarvin8.jpg
7             AcrossSecond1 Boundary      AGARDHOSE.jpg ASKYDIVE.jpg  j             j             1             3735          3             1173          ACHEESEB3.jpg
7             WithinSecond1 SameContext   chimp.jpg     AARCH.jpg     f             j             0             2480          3             688           ATRIUMPH3.jpg
7             AcrossThird2  Boundary      AARCHERY.jpg  Acoral7.jpg   j             j             1             2364          3             496           AGLASSBA4.jpg
7             WithinFourth1 SameContext   AGLASSBA4.jpg Arecyclingbox.jpg           f             j             0             2290          3             882           Acoral7.jpg
7             AcrossSecond2 Boundary      APICNICBL.jpg Aboots56.jpg  j             f             0             1800          2             1303          ACHEESEB3.jpg
7             WithinFourth2 SameContext   Agolfbag.jpg  Abeermug11.jpg              f             f             1             1533          3             1128          Acoral7.jpg
7             WithinFirst1  SameContext   Asafetybelt.jpg             cinnamonroll.jpg            j             j             1             1396          2             771           Astonecarvin8.jpg
8             WithinFourth1 SameContext   AARTPLANT.jpg AJACKOL23.jpg j             j             1             5189          2             1911          ACHAIR.jpg
8             AcrossFirst2  Boundary      AAIRPUMP2.jpg Abellcookiec3.jpg           f             f             1             3369          2             2274          Abicycleglove.jpg
8             WithinFirst1  SameContext   Aflower136.jpg              AHONEYJA2.jpg j             j             1             5775          3             1468          Atennisball2.jpg
8             WithinSecond2 SameContext   baseball.jpg  Ahousboa2.jpg j             f             0             3724          3             2681          Abellcookiec3.jpg
8             AcrossFirst1  Boundary      clownfish.jpg APARKBENC.jpg j             j             1             3544          2             1043          Abicycleglove.jpg
8             AcrossThird2  Boundary      Aashtray67.jpg              ACHAIR.jpg    f             j             0             6266          1             583           AARTPLANT.jpg
8             WithinFirst2  SameContext   bowlingpin.jpg              Apitchfork4.jpg             j             f             0             2374          3             387           Atennisball2.jpg
8             WithinThird2  SameContext   ABARROWRE.jpg ASHIRTSK2.jpg f             f             1             1234          2             486           ADART3.jpg
8             WithinFourth2 SameContext   ABELL7.jpg    Agardeningpai.jpg           j             f             0             1449          2             477           ACHAIR.jpg
8             WithinSecond1 SameContext   Abicycleglove.jpg           Atropicalpine.jpg           j             j             1             953           2             430           Abellcookiec3.jpg
8             WithinThird1  SameContext   ABAGEL.jpg    brown_bear.jpg              j             f             0             963           3             1737          ADART3.jpg
8             AcrossSecond2 Boundary      ATELEBO13.jpg ADART3.jpg    f             f             1             1088          2             521           ABAGEL.jpg
8             AcrossThird1  Boundary      Aantiquejuke2.jpg           Aboxofchocola.jpg           f             j             0             3604          2             557           AARTPLANT.jpg
8             AcrossSecond1 Boundary      ATOILBAG2.jpg Awheatstalks2.jpg           j             j             1             941           3             475           ABAGEL.jpg
9             WithinFourth1 SameContext   AEAREXAM2.jpg Arubberducky2.jpg           f             f             1             1643          3             1081          ALOVSEA10.jpg
9             WithinSecond2 SameContext   ant.jpg       ABANJO5.jpg   f             j             0             1575          3             1015          Abroom23.jpg
9             WithinSecond1 SameContext   APINGPON3.jpg Atoycoil.jpg  f             f             1             1960          2             1043          Abroom23.jpg
9             AcrossSecond2 Boundary      Astreetlampwi.jpg           AREDPLUM.jpg  j             j             1             1666          3             455           ABREASPU2.jpg
9             AcrossThird2  Boundary      Alifebuo3.jpg ALOVSEA10.jpg j             j             1             1267          2             958           AEAREXAM2.jpg
9             AcrossThird1  Boundary      ASHRIMP3.jpg  AMOUSWHEE.jpg f             f             1             3097          1             2100          AEAREXAM2.jpg
9             WithinThird1  SameContext   ABREASPU2.jpg AARTICHO1.jpg f             j             0             1814          2             630           AREDPLUM.jpg
9             AcrossSecond1 Boundary      AMEATGR14.jpg Adoorknocker2.jpg           j             j             1             1940          3             591           ABREASPU2.jpg
9             WithinFourth2 SameContext   Aairtank7.jpg Abrassbu2.jpg f             f             1             1854          4             2237          ALOVSEA10.jpg
9             WithinThird2  SameContext   AMICRO67.jpg  AMASCARA.jpg  j             f             0             2579          3             1336          AREDPLUM.jpg
9             AcrossFirst1  Boundary      Acandlehold17.jpg           Aleaf75.jpg   f             j             0             1029          3             648           APINGPON3.jpg
9             AcrossFirst2  Boundary      cannoli.jpg   Abroom23.jpg  j             f             0             1870          2             468           APINGPON3.jpg
9             WithinFirst2  SameContext   AMUSICSTA.jpg ATAPEDIS7.jpg f             j             0             2335          3             629           bat.jpg
9             WithinFirst1  SameContext   Ababseat2.jpg Aclimbersicep.jpg           f             f             1             2091          4             1386          bat.jpg
10            WithinFirst2  SameContext   ARAILLIGH.jpg Aancientbuild.jpg           f             j             0             2313          3             999           Ablouse2.jpg
10            WithinFirst1  SameContext   champagnbottles.jpg         Abandleaders2.jpg           j             f             0             3112          3             491           Ablouse2.jpg
10            WithinThird2  SameContext   bobbypins.jpg bolt.jpg      j             f             0             1573          3             454           ABOOK23.jpg
10            WithinSecond1 SameContext   Aelephant9.jpg              ASTREESW2.jpg j             f             0             2770          2             521           AWINTSOC2.jpg
10            AcrossThird1  Boundary      Aflower102.jpg              AAEROBENC.jpg f             j             0             1451          2             1111          Abucketwithcl.jpg
10            WithinFourth1 SameContext   Abucketwithcl.jpg           Arake3.jpg    j             f             0             2172          1             976           ADOGSNACK.jpg
10            AcrossSecond2 Boundary      ATHERMO12.jpg ABOOK23.jpg   j             j             1             1233          2             1557          ACHERRY.jpg
10            AcrossFirst1  Boundary      Adiscoball2.jpg             Agarbagebag.jpg             j             f             0             1987          3             573           Aelephant9.jpg
10            WithinFourth2 SameContext   AEIFFELTO.jpg ACONSTHA2.jpg f             f             1             3476          3             1050          ADOGSNACK.jpg
10            WithinSecond2 SameContext   AANTHAT2.jpg  Acactus58.jpg f             j             0             1337          2             722           AWINTSOC2.jpg
10            AcrossSecond1 Boundary      ADINGHY.jpg   Ababybottle15.jpg           j             j             1             1780          2             485           ACHERRY.jpg
10            AcrossFirst2  Boundary      Adiamondring3.jpg           AWINTSOC2.jpg f             j             0             1448          1             485           Aelephant9.jpg
10            AcrossThird2  Boundary      Akeyboard3.jpg              ADOGSNACK.jpg j             j             1             1552          1             1345          Abucketwithcl.jpg
10            WithinThird1  SameContext   ACHERRY.jpg   ATOILROL2.jpg j             f             0             3342          3             840           ABOOK23.jpg
11            AcrossFirst2  Boundary      Abaggcon2.jpg Asunflower3.jpg             j             j             1             2306          2             1625          bison.jpg
11            AcrossFirst1  Boundary      Asaxophone.jpg              APUTTER.jpg   f             j             0             1668          3             3121          bison.jpg
11            WithinFirst2  SameContext   AGOAT10.jpg   AGARBCAN.jpg  j             f             0             1200          2             1621          Aantiquebuck2.jpg
11            AcrossThird1  Boundary      ABEDROOM8.jpg Brusselssprouts.jpg         j             f             0             2544          3             1830          blueberriespack.jpg
11            WithinFirst1  SameContext   AHYDRANTF.jpg AANTICAN2.jpg f             j             0             5179          2             2405          Aantiquebuck2.jpg
11            WithinThird1  SameContext   ABIRDHOU9.jpg butterflycross-stitch.jpg   j             j             1             2781          1             1115          anvil.jpg
11            WithinSecond1 SameContext   bison.jpg     Atoiletplung2.jpg           j             j             1             3768          3             2316          Asunflower3.jpg
11            AcrossSecond1 Boundary      Aavocado7.jpg catslglol.jpg f             j             0             2031          2             775           ABIRDHOU9.jpg
11            WithinSecond2 SameContext   calculator.jpg              chocolatbox.jpg             j             f             0             1592          2             1959          Asunflower3.jpg
11            AcrossThird2  Boundary      Athermosand12.jpg           ACOMB11.jpg   j             f             0             2727          2             1551          blueberriespack.jpg
11            WithinThird2  SameContext   APARKMET6.jpg ASUNBOX5.jpg  f             f             1             2588          2             1441          anvil.jpg
11            WithinFourth1 SameContext   blueberriespack.jpg         AANTCASH3.jpg j             f             0             3803          3             1085          ACOMB11.jpg
11            AcrossSecond2 Boundary      Acomputer9.jpg              anvil.jpg     j             f             0             3523          2             1151          ABIRDHOU9.jpg
11            WithinFourth2 SameContext   angelfish.jpg ASPOTLIG2.jpg f             j             0             2163          2             719           ACOMB11.jpg
12            AcrossSecond1 Boundary      Ateacherscert.jpg           catsl60.jpg   j             j             1             1611          3             481           AFBLADE.jpg
12            WithinFourth1 SameContext   AHEADLI18.jpg Abinder6.jpg  j             f             0             1085          3             423           Acomputerbag.jpg
12            WithinFirst1  SameContext   AARTIVE6.jpg  ACONBENCH.jpg j             f             0             1875          2             618           Asandal7.jpg
12            WithinSecond2 SameContext   APEPPSHA4.jpg ABLOODCEA.jpg f             j             0             1569          2             736           brownie.jpg
12            AcrossSecond2 Boundary      Awoodenhamme8.jpg           ALOOFA.jpg    f             f             1             1435          2             464           AFBLADE.jpg
12            WithinFourth2 SameContext   Acementfinish.jpg           bowtie.jpg    j             j             1             1045          2             647           Acomputerbag.jpg
12            AcrossFirst2  Boundary      Abreakpl2.jpg brownie.jpg   j             f             0             1501          2             456           ALOAFBR4.jpg
12            AcrossFirst1  Boundary      Atrafficsign2.jpg           ABUSINEST.jpg j             j             1             1812          3             947           ALOAFBR4.jpg
12            WithinFirst2  SameContext   AAFRIMAS5.jpg Aribbon21.jpg f             j             0             1831          1             1245          Asandal7.jpg
12            WithinThird1  SameContext   AFBLADE.jpg   ATRACTWH6.jpg j             f             0             1518          2             913           ALOOFA.jpg
12            AcrossThird1  Boundary      Afruitbasket2.jpg           ACOMPAS20.jpg f             j             0             1100          2             557           AHEADLI18.jpg
12            AcrossThird2  Boundary      Atoydonkey.jpg              Acomputerbag.jpg            j             f             0             1142          3             892           AHEADLI18.jpg
12            WithinSecond1 SameContext   ALOAFBR4.jpg  AANBABYCA.jpg j             f             0             1081          2             1899          brownie.jpg
12            WithinThird2  SameContext   Aslate.jpg    Azucchini9.jpg              f             j             0             6229          3             403           ALOOFA.jpg
13            WithinSecond1 SameContext   Astadium.jpg  ASEWING.jpg   j             f             0             1524          3             742           AHIBACHI.jpg
13            AcrossFirst2  Boundary      Aancientstat3.jpg           AHIBACHI.jpg  f             j             0             568           2             1324          Astadium.jpg
13            WithinSecond2 SameContext   ACHRIST14.jpg Abeesonahoney.jpg           f             f             1             1714          2             437           AHIBACHI.jpg
13            AcrossFirst1  Boundary      batslbir.jpg  AARMYTRUK.jpg f             j             0             1793          1             834           Astadium.jpg
13            AcrossSecond2 Boundary      Acartofgroce3.jpg           Aopenbriefcas.jpg           j             j             1             1633          3             455           AFILM.jpg
13            AcrossThird2  Boundary      ASCREEN3.jpg  Abugle12.jpg  f             j             0             1444          2             472           AAMMO4.jpg
13            WithinThird1  SameContext   AFILM.jpg     Ashelf27.jpg  f             f             1             1348          2             364           Aopenbriefcas.jpg
13            WithinFourth1 SameContext   AAMMO4.jpg    Abandage3.jpg j             j             1             1123          1             1163          Abugle12.jpg
13            WithinThird2  SameContext   AWEIGHT11.jpg ACAROUSE2.jpg j             f             0             2038          2             598           Aopenbriefcas.jpg
13            AcrossSecond1 Boundary      ACOWBOYH3.jpg Afloweredsan3.jpg           f             f             1             1494          3             937           AFILM.jpg
13            WithinFirst2  SameContext   ADRUMSET3.jpg ABOX8.jpg     f             j             0             1372          1             779           ADUNEBUGG.jpg
13            AcrossThird1  Boundary      Agraduationh2.jpg           ACAROSLI2.jpg f             f             1             1292          2             662           AAMMO4.jpg
13            WithinFourth2 SameContext   batslct.jpg   AARTMELON.jpg j             j             1             1355          1             3227          Abugle12.jpg
13            WithinFirst1  SameContext   AASPHALT.jpg  A1OCLOC2.jpg  j             f             0             1030          3             1690          ADUNEBUGG.jpg
14            WithinFirst2  SameContext   buffalowings.jpg            ABLLIGHTB.jpg j             j             1             1473          3             885           A95CHEROK.jpg
14            AcrossThird1  Boundary      ABROKUMBR.jpg ABLACSUI3.jpg f             f             1             1307          2             844           Abackpack11.jpg
14            WithinThird2  SameContext   Asaturn.jpg   ALADLE5.jpg   f             f             1             1579          2             515           ADRILL3.jpg
14            AcrossFirst2  Boundary      Aconferencer3.jpg           ATEALANT8.jpg j             f             0             1493          2             504           AGLASSBAL.jpg
14            AcrossFirst1  Boundary      asparagus.jpg APEELER.jpg   j             j             1             1547          1             492           AGLASSBAL.jpg
14            WithinFirst1  SameContext   ADRYWOOD.jpg  A3bday5.jpg   f             j             0             2071          3             814           A95CHEROK.jpg
14            WithinFourth2 SameContext   Aasianbuildin.jpg           ABPIECE2.jpg  f             f             1             1110          2             622           Awindmill4.jpg
14            AcrossSecond2 Boundary      AELECRAZ7.jpg ADRILL3.jpg   f             f             1             1228          2             441           AOVENMIT5.jpg
