Block         PositionCategory            Condition     ObjectFar     ObjectNear    RecencyRESP   RecencyCorrRESP             RecencyAcc    RecencyRT     DurationRESP  DurationRT    BoundaryItem
1             WithinSecond1 SameContext   AHAZELNU3.jpg Alipstick3.jpg              f             f             1             5782          3             6755          Abreakpl2.jpg
1             WithinThird2  SameContext   Aclock261.jpg ABLACSUI3.jpg f             f             1             4859          2             6137          anvil.jpg
1             AcrossSecond2 Boundary      AHOSPBED.jpg  anvil.jpg     j             j             1             4831          3             6085          Alock34.jpg
1             WithinFirst1  SameContext   AHORSHOE2.jpg Abutterflynet.jpg           j             j             1             3795          3             2982          ACONBENCH.jpg
1             AcrossFirst1  Boundary      ACOFFPOT3.jpg Arake3.jpg    j             f             0             5458          4             2330          AHAZELNU3.jpg
1             WithinSecond2 SameContext   Aleopard19.jpg              A3leafcl4.jpg j             f             0             5316          3             3897          Abreakpl2.jpg
1             AcrossThird1  Boundary      ACONSTRU9.jpg AAMBULAN7.jpg f             f             1             9941          2             3417          Aclothespin2.jpg
1             WithinFourth2 SameContext   ABLOODCEA.jpg ABLLIGHTB.jpg f             f             1             4677          1             2369          ACONSTHA2.jpg
1             WithinFourth1 SameContext   Aclothespin2.jpg            Acamera101.jpg              j             j             1             5579          2             6287          ACONSTHA2.jpg
1             WithinFirst2  SameContext   AFILM.jpg     ACOCONUT2.jpg j             f             0             4758          4             2063          ACONBENCH.jpg
1             AcrossSecond1 Boundary      ACUTLERYB.jpg ABLACKNEC.jpg j             j             1             3804          3             3222          Alock34.jpg
1             AcrossFirst2  Boundary      AFERRAF40.jpg Abreakpl2.jpg j             j             1             6961          3             3525          AHAZELNU3.jpg
1             AcrossThird2  Boundary      AASCDESC.jpg  ACONSTHA2.jpg j             j             1             5006          2             2478          Aclothespin2.jpg
1             WithinThird1  SameContext   Alock34.jpg   AARTMELON.jpg j             j             1             11988         2             2352          anvil.jpg
2             AcrossFirst2  Boundary      Abeesonahoney.jpg           Aelephant9.jpg              f             f             1             4413          3             2866          ABEDROOM8.jpg
2             AcrossFirst1  Boundary      Ababseat2.jpg AKNIFECOL.jpg j             j             1             10786         2             1552          ABEDROOM8.jpg
