Block         PositionCategory            Condition     ObjectFar     ObjectNear    RecencyRESP   RecencyCorrRESP             RecencyAcc    RecencyRT     DurationRESP  DurationRT    BoundaryItem
1             WithinSecond1 SameContext   Aancientstat3.jpg           A_teabag.jpg  j             j             1             3337          3             6595          Abucketwithcl.jpg
1             WithinThird2  SameContext   AANTSTOV6.jpg Aclock261.jpg j             j             1             5040          1             3807          APERSRUG.jpg
1             WithinFourth2 SameContext   AELECBEA6.jpg AMICROWA2.jpg j             j             1             5422          2             2312          AASPHALT.jpg
1             WithinFourth1 SameContext   Abananasundae.jpg           APARSLEY.jpg  f             f             1             3323          1             470           AASPHALT.jpg
1             WithinFirst2  SameContext   Ameasuringsp5.jpg           ACEMPOST.jpg  j             j             1             2689          3             1523          A1OCLOC2.jpg
1             AcrossFirst1  Boundary      Apairofrubbe3.jpg           ACOMB11.jpg   j             j             1             4282          2             1164          Aancientstat3.jpg
1             AcrossSecond2 Boundary      Abuilding5.jpg              APERSRUG.jpg  j             f             0             3135          1             937           Acartofgroce3.jpg
1             WithinSecond2 SameContext   Acabinetwithm.jpg           APINGPON3.jpg f             j             0             3932          1             1762          Abucketwithcl.jpg
1             AcrossSecond1 Boundary      AHONEYJA2.jpg AMICRO67.jpg  j             f             0             3361          1             898           Acartofgroce3.jpg
1             AcrossThird1  Boundary      Abridge9.jpg  ADAQUIRI.jpg  j             j             1             4310          2             1120          Abananasundae.jpg
1             AcrossFirst2  Boundary      ACDRAINER.jpg Abucketwithcl.jpg           f             f             1             2540          1             723           Aancientstat3.jpg
1             WithinThird1  SameContext   Acartofgroce3.jpg           ACONSTRU9.jpg f             f             1             3998          1             609           APERSRUG.jpg
1             WithinFirst1  SameContext   AAMMO4.jpg    Abeverageingl.jpg           f             f             1             4495          1             1481          A1OCLOC2.jpg
1             AcrossThird2  Boundary      Aglassbottle6.jpg           AASPHALT.jpg  j             f             0             2635          1             846           Abananasundae.jpg
2             WithinSecond1 SameContext   ACRICKET2.jpg AFISHNET3.jpg j             f             0             3109          2             2680          A100FRAN3.jpg
2             WithinFirst1  SameContext   Acementfinish.jpg           Aboots56.jpg  f             f             1             3470          2             1748          AAEROBENC.jpg
2             AcrossThird2  Boundary      ABROKUMBR.jpg Abugle12.jpg  j             f             0             1739          1             1870          Abaleofhay.jpg
2             AcrossFirst2  Boundary      Agarbagebag.jpg             A100FRAN3.jpg j             j             1             4384          1             318           ACRICKET2.jpg
2             AcrossSecond2 Boundary      ABREASPU2.jpg Agardeningpai.jpg           j             f             0             1623          1             326           Aantiquesofa4.jpg
2             AcrossThird1  Boundary      Acentipede4.jpg             AARTICHO1.jpg f             f             1             2246          1             607           Abaleofhay.jpg
2             WithinFourth1 SameContext   Abaleofhay.jpg              AANTHAT2.jpg  j             j             1             2205          1             400           Abugle12.jpg
