Block         PositionCategory            Condition     ObjectFar     ObjectNear    RecencyRESP   RecencyCorrRESP             RecencyAcc    RecencyRT     DurationRESP  DurationRT    BoundaryItem
3             WithinFourth1 SameContext   ABOOK23.jpg   A95CHEROK.jpg j             j             1             10635         2             3831          Aancientstat3.jpg
3             AcrossSecond1 Boundary      ACANOL.jpg    ACAFLATT3.jpg f             j             0             6005          2             3938          calculator.jpg
3             WithinThird2  SameContext   Asewingpin.jpg              cannoli.jpg   j             j             1             2564          4             1754          AAMMO4.jpg
3             WithinFourth2 SameContext   APEPPSHA4.jpg Adog122.jpg   f             f             1             2408          1             4060          Aancientstat3.jpg
3             AcrossFirst1  Boundary      Ajetski15.jpg angelfish.jpg j             f             0             4650          2             3510          Atoy33.jpg
3             WithinFirst1  SameContext   Achampagnebo2.jpg           ACHINLAMP.jpg f             f             1             4743          1             1761          Achest20.jpg
3             WithinSecond2 SameContext   AVIOLINCO.jpg Abandleaders2.jpg           f             f             1             2936          2             2504          battery.jpg
3             AcrossThird2  Boundary      AASCDESC.jpg  Aancientstat3.jpg           f             f             1             4301          1             1670          ABOOK23.jpg
3             AcrossSecond2 Boundary      Acementfinish.jpg           AAMMO4.jpg    j             j             1             3471          3             1965          calculator.jpg
3             AcrossFirst2  Boundary      camel.jpg     battery.jpg   j             j             1             4004          2             3103          Atoy33.jpg
3             WithinThird1  SameContext   calculator.jpg              ASUNBOX5.jpg  f             j             0             3919          3             2189          AAMMO4.jpg
3             WithinSecond1 SameContext   Atoy33.jpg    ACOMB11.jpg   j             j             1             2796          3             2250          battery.jpg
3             WithinFirst2  SameContext   AHEADSET.jpg  Atoycoil.jpg  f             f             1             2039          1             1767          Achest20.jpg
3             AcrossThird1  Boundary      butterflycross-stitch.jpg   blueberriespack.jpg         f             f             1             2749          4             4588          ABOOK23.jpg
4             AcrossThird1  Boundary      B_makeupbag.jpg             APARSLEY.jpg  f             j             0             2930          3             4362          AGOAT10.jpg
4             WithinFirst2  SameContext   ALOAFBR4.jpg  AORGAN.jpg    j             j             1             4701          2             5872          Abellcookiec3.jpg
4             WithinSecond2 SameContext   Apercussioni3.jpg           Ababseat2.jpg j             j             1             2807          3             3204          Aservicedesk.jpg
4             AcrossSecond1 Boundary      Aelephant9.jpg              Anailscissors.jpg           j             j             1             7369          2             3742          Atriangle2.jpg
4             WithinThird2  SameContext   AFIGHTP16.jpg AWATEHOSE.jpg f             f             1             2303          3             2022          Abottleopener.jpg
4             WithinFirst1  SameContext   AARMCHA25.jpg AANTTRUCK.jpg f             j             0             2011          3             3188          Abellcookiec3.jpg
4             AcrossFirst2  Boundary      Acampingknife.jpg           Aservicedesk.jpg            j             f             0             5153          4             3844          Adiamondring3.jpg
4             WithinFourth1 SameContext   AGOAT10.jpg   Agolfbag.jpg  f             f             1             1945          2             2204          ACEMPOST.jpg
4             WithinThird1  SameContext   Atriangle2.jpg              AGLASSBAL.jpg f             f             1             2355          2             2840          Abottleopener.jpg
4             WithinFourth2 SameContext   caiman.jpg    ACOWBELL6.jpg f             f             1             3129          2             1810          ACEMPOST.jpg
4             AcrossFirst1  Boundary      chocolatbox.jpg             APANCAKE3.jpg j             j             1             4271          1             2377          Adiamondring3.jpg
4             AcrossThird2  Boundary      Achair618.jpg ACEMPOST.jpg  f             f             1             3338          2             1805          AGOAT10.jpg
4             WithinSecond1 SameContext   Adiamondring3.jpg           A_coin.jpg    f             f             1             3065          1             1742          Aservicedesk.jpg
4             AcrossSecond2 Boundary      Asunflower3.jpg             Abottleopener.jpg           f             j             0             6221          4             4435          Atriangle2.jpg
5             AcrossSecond1 Boundary      APARKBENC.jpg AGARDHOSE.jpg f             f             1             4240          2             2403          AOVENMIT5.jpg
5             AcrossFirst1  Boundary      Asaxophone.jpg              ATIE16.jpg    j             f             0             1955          3             1870          Aspoolofthre6.jpg
5             AcrossSecond2 Boundary      ATURKEY11.jpg Aspraybottle4.jpg           j             j             1             2369          2             1701          AOVENMIT5.jpg
5             WithinFourth1 SameContext   ASUSHI9.jpg   Acandlehold17.jpg           f             j             0             3085          1             2513          ABUGLE2.jpg
5             WithinThird2  SameContext   APICNICBL.jpg ASOPRASAX.jpg f             j             0             2933          4             2350          Aspraybottle4.jpg
5             WithinFirst1  SameContext   ASEWING.jpg   AGARBCAN.jpg  j             j             1             2799          2             1397          ACAT6.jpg
5             WithinSecond1 SameContext   Aspoolofthre6.jpg           ABUDDHA18.jpg f             f             1             2224          3             1514          Asandal7.jpg
5             AcrossThird2  Boundary      ACDRAINER.jpg ABUGLE2.jpg   j             f             0             2233          3             3042          ASUSHI9.jpg
5             WithinFourth2 SameContext   Abutterflynet.jpg           Atrafficsign2.jpg           f             j             0             1524          1             1966          ABUGLE2.jpg
5             AcrossThird1  Boundary      Aslate.jpg    ACHESSPI4.jpg f             j             0             1933          2             1144          ASUSHI9.jpg
5             WithinThird1  SameContext   AOVENMIT5.jpg basketball.jpg              j             j             1             3965          3             1561          Aspraybottle4.jpg
5             AcrossFirst2  Boundary      barssport.jpg Asandal7.jpg  f             f             1             2031          2             1199          Aspoolofthre6.jpg
5             WithinSecond2 SameContext   Abasket108.jpg              AGOLFIRON.jpg j             f             0             2521          1             841           Asandal7.jpg
5             WithinFirst2  SameContext   Atoybucketan4.jpg           catsl60.jpg   j             f             0             2255          2             936           ACAT6.jpg
6             AcrossFirst2  Boundary      AFERRY5.jpg   Acastle22.jpg f             j             0             4176          3             10990         butter03.jpg
6             AcrossSecond1 Boundary      AALTIRE2.jpg  Abridge9.jpg  j             j             1             4121          2             1832          APARKMET6.jpg
6             WithinThird2  SameContext   ADINGHY.jpg   ABANJO5.jpg   f             f             1             6124          1             1525          ABARROWRE.jpg
6             AcrossSecond2 Boundary      ARAILLIGH.jpg ABARROWRE.jpg j             j             1             3092          1             2719          APARKMET6.jpg
6             WithinFirst2  SameContext   clownfish.jpg Afaucet9.jpg  f             f             1             1500          4             3454          Ahawk3.jpg
6             AcrossThird2  Boundary      ADUNEBUGG.jpg bobbypins.jpg f             f             1             1714          4             1549          ASALABOW4.jpg
6             WithinSecond2 SameContext   beachtowels.jpg             baseballbat04.jpg           f             j             0             2194          3             1309          Acastle22.jpg
6             WithinSecond1 SameContext   butter03.jpg  brown_bear.jpg              j             j             1             2611          1             1119          Acastle22.jpg
6             WithinFourth1 SameContext   ASALABOW4.jpg AELECBE17.jpg f             f             1             1740          3             1327          bobbypins.jpg
6             AcrossFirst1  Boundary      AARTIVE6.jpg  AHEADLI18.jpg j             j             1             1708          4             2264          butter03.jpg
6             WithinFourth2 SameContext   asparagus.jpg ATELEBO13.jpg f             f             1             1989          3             734           bobbypins.jpg
6             WithinFirst1  SameContext   APINGPON3.jpg AAMBULAN7.jpg f             f             1             8441          4             1561          Ahawk3.jpg
6             AcrossThird1  Boundary      ASKYDIVE.jpg  Abeverageingl.jpg           f             j             0             1623          4             925           ASALABOW4.jpg
6             WithinThird1  SameContext   APARKMET6.jpg Aammonitefo14.jpg           j             f             0             2193          4             804           ABARROWRE.jpg
7             WithinFirst2  SameContext   batslbir.jpg  bolt.jpg      f             f             1             2366          2             7899          ACHRIST14.jpg
7             WithinFourth2 SameContext   ABALLBEAR.jpg cigarette03.jpg             f             j             0             1539          2             1836          Aspeakers4.jpg
7             AcrossThird2  Boundary      AAFRICI13.jpg Aspeakers4.jpg              j             j             1             1472          3             1044          Abuilding5.jpg
7             WithinThird2  SameContext   AARTPLANT.jpg Abrooch100.jpg              f             j             0             3235          3             1570          ATABLES5.jpg
7             WithinFirst1  SameContext   Ahighlightin2.jpg           ACUSHIO60.jpg f             f             1             3087          1             1090          ACHRIST14.jpg
7             AcrossThird1  Boundary      Brusselssprouts.jpg         ABROCHETT.jpg f             f             1             1160          4             1367          Abuilding5.jpg
7             AcrossFirst1  Boundary      AHAMPER.jpg   Abeermug11.jpg              f             f             1             1755          3             981           APOTGOLD2.jpg
7             AcrossFirst2  Boundary      Asafetybelt.jpg             Abreakpl2.jpg j             j             1             5351          3             875           APOTGOLD2.jpg
7             WithinSecond2 SameContext   AMANJUI2.jpg  Abicycleglove.jpg           f             j             0             1840          3             1111          Abreakpl2.jpg
7             WithinFourth1 SameContext   Abuilding5.jpg              Aflower102.jpg              f             j             0             3732          4             1569          Aspeakers4.jpg
7             WithinThird1  SameContext   ATOOL9.jpg    ADECKCARD.jpg f             j             0             4862          3             3500          ATABLES5.jpg
7             AcrossSecond1 Boundary      Abeesonahoney.jpg           AARTICHO1.jpg f             f             1             4638          4             1171          ATOOL9.jpg
7             WithinSecond1 SameContext   APOTGOLD2.jpg Acamera101.jpg              f             f             1             4070          4             3326          Abreakpl2.jpg
7             AcrossSecond2 Boundary      Aleopard19.jpg              ATABLES5.jpg  f             f             1             2830          4             1682          ATOOL9.jpg
8             AcrossFirst2  Boundary      AARCCHAR2.jpg AMUSICSTA.jpg j             j             1             3580          3             2102          AMICRO67.jpg
8             AcrossThird2  Boundary      Abloodorange.jpg            Ashelf27.jpg  j             j             1             2953          4             1385          Alock34.jpg
8             WithinSecond2 SameContext   Arose10.jpg   AHEDGEHOG.jpg j             f             0             2340          3             1234          AMUSICSTA.jpg
8             WithinFirst2  SameContext   ACROQUET2.jpg ATAPEDIS7.jpg f             f             1             2643          3             1150          Aairtank7.jpg
8             AcrossFirst1  Boundary      Agluegun.jpg  ATRACTWH6.jpg j             f             0             1857          3             896           AMICRO67.jpg
8             AcrossSecond2 Boundary      Abaseballcap.jpg            burrito.jpg   j             f             0             3133          3             607           Abaggcon2.jpg
8             WithinThird1  SameContext   Abaggcon2.jpg ASTREESW2.jpg f             j             0             1493          4             880           burrito.jpg
8             WithinFirst1  SameContext   Acanoe19.jpg  ACHERRY.jpg   f             f             1             1358          4             1062          Aairtank7.jpg
8             WithinFourth1 SameContext   Alock34.jpg   Atoyball.jpg  j             j             1             1844          1             3180          Ashelf27.jpg
8             AcrossSecond1 Boundary      Aglassbottle6.jpg           Atoiletplung2.jpg           j             f             0             2072          4             2735          Abaggcon2.jpg
8             WithinSecond1 SameContext   AMICRO67.jpg  ADRUMSET3.jpg j             j             1             2004          1             1981          AMUSICSTA.jpg
8             WithinThird2  SameContext   AKNIFECOL.jpg ASLED7.jpg    f             j             0             3212          1             2211          burrito.jpg
8             WithinFourth2 SameContext   AELECRAZ7.jpg Aleaf75.jpg   f             j             0             2378          1             1502          Ashelf27.jpg
8             AcrossThird1  Boundary      ATEALANT8.jpg Abaleofhay.jpg              f             f             1             2013          3             1414          Alock34.jpg
9             WithinSecond2 SameContext   AHONEYJA2.jpg AHYDRANTF.jpg f             f             1             2636          2             2023          ABULDOZER.jpg
9             AcrossFirst1  Boundary      Apeanut3.jpg  Abluebabybug4.jpg           j             f             0             1948          3             1463          Aboxofchocola.jpg
9             WithinSecond1 SameContext   Aboxofchocola.jpg           Aavocado7.jpg f             f             1             3201          4             2472          ABULDOZER.jpg
9             WithinThird2  SameContext   Aflask19.jpg  chimp.jpg     f             j             0             1566          1             1126          Alaundrybask2.jpg
9             WithinFourth1 SameContext   Ataco.jpg     ASTOOL.jpg    f             f             1             2067          3             2202          AELECBEA6.jpg
9             WithinThird1  SameContext   ALITTERB2.jpg ASMOKMEAT.jpg j             f             0             4865          1             1350          Alaundrybask2.jpg
9             WithinFourth2 SameContext   Adoorknocker2.jpg           AGARLICCO.jpg j             j             1             1107          1             2459          AELECBEA6.jpg
9             AcrossSecond2 Boundary      AWEIGHT11.jpg Alaundrybask2.jpg           j             j             1             2449          2             1275          ALITTERB2.jpg
9             AcrossFirst2  Boundary      Awindow19.jpg ABULDOZER.jpg f             f             1             2506          3             2082          Aboxofchocola.jpg
9             AcrossSecond1 Boundary      ACHEESEB3.jpg cd2-a.jpg     f             j             0             3813          3             2615          ALITTERB2.jpg
9             AcrossThird2  Boundary      ASCREEN3.jpg  AELECBEA6.jpg j             j             1             2128          4             3037          Ataco.jpg
9             WithinFirst1  SameContext   Arecyclingbox.jpg           AFERRAF40.jpg j             j             1             5190          4             392           ASERVICEB.jpg
9             AcrossThird1  Boundary      APICKLES6.jpg anvil.jpg     f             f             1             18655         2             1722          Ataco.jpg
9             WithinFirst2  SameContext   Achrisd25.jpg ASNOWTOY2.jpg f             j             0             5593          1             1254          ASERVICEB.jpg
10            AcrossThird2  Boundary      ABROKUMBR.jpg Aallterrain10.jpg           f             j             0             4140          3             11466         AGRAINSI5.jpg
10            WithinThird1  SameContext   ATOILROL2.jpg Acorn10.jpg   j             f             0             4005          2             2120          celery.jpg
10            WithinFirst2  SameContext   Atelescope2.jpg             ACANE2.jpg    f             f             1             1978          4             2740          Awoodenhamme8.jpg
10            WithinThird2  SameContext   Aboots56.jpg  ASCALE30.jpg  j             j             1             4928          2             747           celery.jpg
10            AcrossFirst2  Boundary      Agarbagebag.jpg             ADESKLA12.jpg f             f             1             3717          2             795           bands-a.jpg
10            WithinSecond2 SameContext   bat.jpg       AMICROWA2.jpg f             f             1             3083          1             558           ADESKLA12.jpg
10            WithinFourth2 SameContext   ADOGFOOD.jpg  ACREAME11.jpg f             j             0             1471          1             507           Aallterrain10.jpg
10            AcrossFirst1  Boundary      AFOODBLEN.jpg Afoodgrinder2.jpg           j             j             1             1725          1             456           bands-a.jpg
10            AcrossSecond2 Boundary      ACHALCED2.jpg celery.jpg    j             j             1             2412          4             838           ATOILROL2.jpg
10            AcrossSecond1 Boundary      Atoothbrush3.jpg            ABALLYAR4.jpg j             j             1             3317          3             1912          ATOILROL2.jpg
10            WithinFirst1  SameContext   Athimble2.jpg ABPIECE2.jpg  f             f             1             2914          1             499           Awoodenhamme8.jpg
10            WithinFourth1 SameContext   AGRAINSI5.jpg Ahourglass4.jpg             j             f             0             3366          1             1649          Aallterrain10.jpg
10            AcrossThird1  Boundary      Abackpack11.jpg             AICEUBETR.jpg f             f             1             2747          3             1385          AGRAINSI5.jpg
10            WithinSecond1 SameContext   bands-a.jpg   ARCMPPOL2.jpg j             j             1             2054          4             1252          ADESKLA12.jpg
11            AcrossThird1  Boundary      Acomputerbag.jpg            broccoli.jpg  j             f             0             9551          4             1906          ANWSPAPER.jpg
11            WithinFourth2 SameContext   Abananasundae.jpg           Acoral7.jpg   f             f             1             2042          2             779           AWISHWELL.jpg
11            WithinThird2  SameContext   ANUTCRA10.jpg AMIXER1.jpg   f             f             1             1660          3             1569          ASHAVING9.jpg
11            AcrossFirst1  Boundary      ATHERMO12.jpg AMASCARA.jpg  f             f             1             1846          2             941           Astaplegun3.jpg
11            AcrossSecond1 Boundary      AOPGLASS.jpg  Aasianbuildin.jpg           j             f             0             3479          3             8677          Acarrot.jpg
11            WithinFirst2  SameContext   APERSRUG.jpg  ASMOKDE16.jpg j             j             1             2129          2             1054          Agasblower2.jpg
11            WithinThird1  SameContext   Acarrot.jpg   Aclock261.jpg f             f             1             2277          2             1300          ASHAVING9.jpg
11            WithinFirst1  SameContext   AAFRIMAS5.jpg Acentipede4.jpg             j             j             1             1899          4             1432          Agasblower2.jpg
11            AcrossThird2  Boundary      Agiftbag20.jpg              AWISHWELL.jpg f             j             0             2866          2             573           ANWSPAPER.jpg
11            AcrossFirst2  Boundary      Astadium.jpg  AHAZELNU3.jpg f             j             0             3590          1             726           Astaplegun3.jpg
11            WithinSecond1 SameContext   Astaplegun3.jpg             Aashtray67.jpg              j             j             1             2249          3             1578          AHAZELNU3.jpg
11            WithinFourth1 SameContext   ANWSPAPER.jpg ALADLE5.jpg   j             f             0             4606          4             1253          AWISHWELL.jpg
11            WithinSecond2 SameContext   ADAQUIRI.jpg  Athermosand12.jpg           f             j             0             2461          3             1118          AHAZELNU3.jpg
11            AcrossSecond2 Boundary      ABEDROOM8.jpg ASHAVING9.jpg f             j             0             2323          2             577           Acarrot.jpg
12            AcrossThird1  Boundary      Awheatstalks2.jpg           ACHAIR.jpg    f             f             1             7771          2             5786          Alifeves2.jpg
12            WithinThird1  SameContext   AJACKOL23.jpg ABIRDHOU9.jpg j             f             0             1829          1             844           bowtie.jpg
12            AcrossSecond2 Boundary      bowlingpin.jpg              bowtie.jpg    j             j             1             2162          4             357           AJACKOL23.jpg
12            WithinSecond2 SameContext   Astreetlampwi.jpg           Ababmonit.jpg f             f             1             3406          4             749           AHOSPBED.jpg
12            AcrossSecond1 Boundary      Adice10.jpg   ABOX8.jpg     f             j             0             3144          2             545           AJACKOL23.jpg
12            WithinSecond1 SameContext   Aancientbuild.jpg           Ablouse2.jpg  f             j             0             2208          1             451           AHOSPBED.jpg
12            WithinThird2  SameContext   ABLLIGHTB.jpg chicken.jpg   j             f             0             2080          4             1661          bowtie.jpg
12            AcrossFirst1  Boundary      ACANTELOP.jpg ADART3.jpg    j             f             0             2752          1             743           Aancientbuild.jpg
12            AcrossThird2  Boundary      ABULLDOG5.jpg ATHISEND4.jpg f             j             0             3056          2             582           Alifeves2.jpg
12            WithinFourth2 SameContext   ABARPEAR.jpg  ABLOODCEA.jpg j             j             1             1557          4             485           ATHISEND4.jpg
12            WithinFirst2  SameContext   ACOFFTA18.jpg AANTHAT2.jpg  j             f             0             1176          3             1455          Ababybottle15.jpg
12            AcrossFirst2  Boundary      Aclothespin2.jpg            AHOSPBED.jpg  j             f             0             2391          1             483           Aancientbuild.jpg
12            WithinFourth1 SameContext   Alifeves2.jpg Ahousboa2.jpg j             j             1             1206          3             612           ATHISEND4.jpg
12            WithinFirst1  SameContext   AFILM.jpg     ADOGSNACK.jpg j             j             1             3043          4             927           Ababybottle15.jpg
13            WithinSecond1 SameContext   APUTTER.jpg   AFOUNTAI5.jpg f             j             0             4685          3             1489          ABUSINEST.jpg
13            WithinSecond2 SameContext   AWINDSU21.jpg Aantiquebuck2.jpg           j             f             0             1849          2             2351          ABUSINEST.jpg
13            WithinThird2  SameContext   ADOGLEAS2.jpg Abugle12.jpg  f             j             0             1377          4             783           ACANDLE30.jpg
13            WithinThird1  SameContext   AMEATGR14.jpg baseball.jpg  j             j             1             3400          2             873           ACANDLE30.jpg
13            AcrossThird2  Boundary      ACRICKET2.jpg Atrailer5.jpg f             j             0             2190          4             873           ball8.jpg
13            WithinFourth2 SameContext   Afloweredsan3.jpg           ASNBRD2.jpg   f             f             1             1455          1             827           Atrailer5.jpg
13            AcrossFirst1  Boundary      Acartofgroce3.jpg           Arake3.jpg    f             j             0             2451          4             667           APUTTER.jpg
13            AcrossSecond2 Boundary      ASUSHI8.jpg   ACANDLE30.jpg f             f             1             3632          4             906           AMEATGR14.jpg
13            AcrossSecond1 Boundary      AHORSHOE2.jpg Aeasteregg14.jpg            j             f             0             2638          3             1248          AMEATGR14.jpg
13            WithinFirst2  SameContext   ASTEPPER.jpg  AARCH.jpg     j             f             0             2162          4             1596          chinchilla.jpg
13            AcrossFirst2  Boundary      Apokerchips3.jpg            ABUSINEST.jpg j             f             0             4248          3             1076          APUTTER.jpg
13            WithinFourth1 SameContext   ball8.jpg     acquarium.jpg j             f             0             2539          4             1377          Atrailer5.jpg
13            WithinFirst1  SameContext   Aconferencer3.jpg           Astonecarvin8.jpg           j             j             1             2573          2             715           chinchilla.jpg
13            AcrossThird1  Boundary      AGLASSBA4.jpg airhorn.jpg   j             j             1             3814          2             1136          ball8.jpg
14            WithinSecond1 SameContext   Ablackboardw3.jpg           Awindmill3.jpg              f             f             1             10641         4             1389          aardvark.jpg
14            WithinFourth2 SameContext   AAEROBENC.jpg Abucketwithcl.jpg           j             j             1             1121          2             497           ASHRIMP3.jpg
14            WithinFourth1 SameContext   ACONSTRU9.jpg Aantiquejuke2.jpg           j             j             1             2035          4             555           ASHRIMP3.jpg
14            WithinThird2  SameContext   Atennisball2.jpg            Axmastre5.jpg j             j             1             2460          1             1140          Afruitbasket2.jpg
14            WithinFirst1  SameContext   A3leafcl4.jpg ACOMPAS20.jpg j             f             0             2265          4             441           ADUSTER5.jpg
14            AcrossThird2  Boundary      AGOLDCUP6.jpg ASHRIMP3.jpg  j             j             1             2846          2             1018          ACONSTRU9.jpg
14            AcrossSecond1 Boundary      baldeagle.jpg AWOODPER5.jpg j             j             1             1746          4             317           Acactus58.jpg
14            WithinFirst2  SameContext   AIRONBOA8.jpg ASCSIPORT.jpg j             f             0             3542          1             889           ADUSTER5.jpg
14            AcrossSecond2 Boundary      Aflowerpot9.jpg             Afruitbasket2.jpg           j             f             0             2662          4             624           Acactus58.jpg
14            AcrossThird1  Boundary      Abinder6.jpg  Aaircompress6.jpg           j             j             1             1942          1             546           ACONSTRU9.jpg
14            WithinSecond2 SameContext   Acomputer9.jpg              Azebra8.jpg   f             f             1             5642          2             884           aardvark.jpg
14            WithinThird1  SameContext   Acactus58.jpg APOGO4.jpg    j             j             1             2481          3             473           Afruitbasket2.jpg
14            AcrossFirst1  Boundary      AMOUSWHEE.jpg ASTAMPS.jpg   j             f             0             2301          2             563           Ablackboardw3.jpg
14            AcrossFirst2  Boundary      ATOQUE4.jpg   aardvark.jpg  j             f             0             3828          1             765           Ablackboardw3.jpg
15            AcrossFirst1  Boundary      Afirstaidkit3.jpg           Adiscoball2.jpg             j             j             1             5402          4             6165          ASPOTLIG2.jpg
15            AcrossSecond1 Boundary      Ascroll7.jpg  ADRYWOOD.jpg  j             j             1             5849          4             1732          Aantiquesofa4.jpg
15            WithinThird2  SameContext   ABREASPU2.jpg AANTICAN2.jpg j             f             0             2292          2             635           ASHIRTSK2.jpg
15            WithinSecond1 SameContext   ASPOTLIG2.jpg Abagofherbs.jpg             j             f             0             2665          2             539           ASTRAINE8.jpg
15            WithinFirst1  SameContext   ABLACKB14.jpg ALOOFA.jpg    j             j             1             1740          4             327           AAIRPUMP2.jpg
15            WithinFirst2  SameContext   Alipstick3.jpg              canopy.jpg    f             f             1             2335          2             525           AAIRPUMP2.jpg
15            AcrossSecond2 Boundary      AWATERJU3.jpg ASHIRTSK2.jpg f             j             0             2998          4             1605          Aantiquesofa4.jpg
15            WithinThird1  SameContext   Aantiquesofa4.jpg           ABLACKNEC.jpg j             f             0             1681          4             1597          ASHIRTSK2.jpg
15            WithinFourth2 SameContext   AFUNNEL4.jpg  APIESERVE.jpg f             j             0             1905          3             1878          Asoapdish3.jpg
15            AcrossFirst2  Boundary      B_brush.jpg   ASTRAINE8.jpg j             j             1             5160          3             796           ASPOTLIG2.jpg
15            AcrossThird1  Boundary      Aornamentalt5.jpg           ATRIUMPH3.jpg j             f             0             2140          2             1472          ABILLTABL.jpg
15            WithinFourth1 SameContext   ABILLTABL.jpg Aconcreteblo3.jpg           j             j             1             2065          4             1040          Asoapdish3.jpg
15            WithinSecond2 SameContext   ACUTLERYB.jpg A_teabag.jpg  f             f             1             2351          2             1060          ASTRAINE8.jpg
15            AcrossThird2  Boundary      ABACKHOE2.jpg Asoapdish3.jpg              f             f             1             3115          4             870           ABILLTABL.jpg
